epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573405495712,2019-11-10T17:04:55.712,0.000,-0.641,-0.098,0.700
1573405495731,2019-11-10T17:04:55.731,0.019,-0.647,-0.102,0.705
1573405495751,2019-11-10T17:04:55.751,0.039,-0.645,-0.102,0.706
1573405495770,2019-11-10T17:04:55.770,0.058,-0.644,-0.102,0.706
1573405495791,2019-11-10T17:04:55.791,0.079,-0.644,-0.101,0.706
1573405495811,2019-11-10T17:04:55.811,0.099,-0.645,-0.098,0.706
1573405495830,2019-11-10T17:04:55.830,0.118,-0.647,-0.101,0.708
1573405495851,2019-11-10T17:04:55.851,0.139,-0.644,-0.102,0.705
1573405495870,2019-11-10T17:04:55.870,0.158,-0.644,-0.104,0.706
1573405495890,2019-11-10T17:04:55.890,0.178,-0.645,-0.104,0.707
1573405495909,2019-11-10T17:04:55.909,0.197,-0.646,-0.102,0.706
1573405495930,2019-11-10T17:04:55.930,0.218,-0.646,-0.098,0.709
1573405495950,2019-11-10T17:04:55.950,0.238,-0.644,-0.102,0.708
1573405495969,2019-11-10T17:04:55.969,0.257,-0.646,-0.103,0.704
1573405495990,2019-11-10T17:04:55.990,0.278,-0.646,-0.101,0.706
1573405496009,2019-11-10T17:04:56.009,0.297,-0.643,-0.100,0.706
1573405496030,2019-11-10T17:04:56.030,0.318,-0.641,-0.100,0.710
1573405496049,2019-11-10T17:04:56.049,0.337,-0.646,-0.101,0.711
1573405496069,2019-11-10T17:04:56.069,0.357,-0.644,-0.105,0.708
1573405496090,2019-11-10T17:04:56.090,0.378,-0.647,-0.104,0.705
1573405496109,2019-11-10T17:04:56.109,0.397,-0.646,-0.101,0.703
1573405496129,2019-11-10T17:04:56.129,0.417,-0.645,-0.101,0.706
1573405496148,2019-11-10T17:04:56.148,0.436,-0.644,-0.102,0.710
1573405496169,2019-11-10T17:04:56.169,0.457,-0.647,-0.099,0.708
1573405496188,2019-11-10T17:04:56.188,0.476,-0.646,-0.101,0.706
1573405496208,2019-11-10T17:04:56.208,0.496,-0.644,-0.099,0.705
1573405496229,2019-11-10T17:04:56.229,0.517,-0.647,-0.103,0.710
1573405496248,2019-11-10T17:04:56.248,0.536,-0.641,-0.105,0.705
1573405496268,2019-11-10T17:04:56.268,0.556,-0.645,-0.102,0.705
1573405496287,2019-11-10T17:04:56.287,0.575,-0.651,-0.100,0.713
1573405496308,2019-11-10T17:04:56.308,0.596,-0.640,-0.101,0.698
1573405496327,2019-11-10T17:04:56.327,0.615,-0.643,-0.103,0.713
1573405496347,2019-11-10T17:04:56.347,0.635,-0.649,-0.104,0.711
1573405496368,2019-11-10T17:04:56.368,0.656,-0.643,-0.103,0.705
1573405496387,2019-11-10T17:04:56.387,0.675,-0.642,-0.099,0.711
1573405496407,2019-11-10T17:04:56.407,0.695,-0.647,-0.101,0.712
1573405496427,2019-11-10T17:04:56.427,0.715,-0.641,-0.103,0.707
1573405496447,2019-11-10T17:04:56.447,0.735,-0.647,-0.103,0.705
1573405496466,2019-11-10T17:04:56.466,0.754,-0.646,-0.103,0.708
1573405496487,2019-11-10T17:04:56.487,0.775,-0.644,-0.102,0.710
1573405496506,2019-11-10T17:04:56.506,0.794,-0.643,-0.099,0.710
1573405496526,2019-11-10T17:04:56.526,0.814,-0.643,-0.101,0.706
1573405496547,2019-11-10T17:04:56.547,0.835,-0.645,-0.102,0.708
1573405496566,2019-11-10T17:04:56.566,0.854,-0.644,-0.105,0.705
1573405496586,2019-11-10T17:04:56.586,0.874,-0.643,-0.104,0.711
1573405496605,2019-11-10T17:04:56.605,0.893,-0.645,-0.102,0.712
1573405496626,2019-11-10T17:04:56.626,0.914,-0.641,-0.098,0.705
1573405496645,2019-11-10T17:04:56.645,0.933,-0.647,-0.099,0.707
1573405496665,2019-11-10T17:04:56.665,0.953,-0.646,-0.102,0.706
1573405496686,2019-11-10T17:04:56.686,0.974,-0.643,-0.103,0.709
1573405496705,2019-11-10T17:04:56.705,0.993,-0.644,-0.102,0.712
1573405496725,2019-11-10T17:04:56.725,1.013,-0.644,-0.102,0.710
1573405496744,2019-11-10T17:04:56.744,1.032,-0.646,-0.100,0.709
1573405496765,2019-11-10T17:04:56.765,1.053,-0.648,-0.098,0.705
1573405496784,2019-11-10T17:04:56.784,1.072,-0.645,-0.099,0.705
1573405496804,2019-11-10T17:04:56.804,1.092,-0.646,-0.101,0.709
1573405496825,2019-11-10T17:04:56.825,1.113,-0.645,-0.101,0.711
1573405496844,2019-11-10T17:04:56.844,1.132,-0.644,-0.100,0.708
1573405496864,2019-11-10T17:04:56.864,1.152,-0.646,-0.101,0.706
1573405496884,2019-11-10T17:04:56.884,1.172,-0.644,-0.101,0.707
1573405496904,2019-11-10T17:04:56.904,1.192,-0.645,-0.100,0.706
1573405496923,2019-11-10T17:04:56.923,1.211,-0.644,-0.102,0.704
1573405496944,2019-11-10T17:04:56.944,1.232,-0.648,-0.102,0.709
1573405496964,2019-11-10T17:04:56.964,1.252,-0.644,-0.101,0.710
1573405496983,2019-11-10T17:04:56.983,1.271,-0.643,-0.101,0.710
1573405497004,2019-11-10T17:04:57.004,1.292,-0.646,-0.105,0.708
1573405497023,2019-11-10T17:04:57.023,1.311,-0.643,-0.109,0.712
1573405497043,2019-11-10T17:04:57.043,1.331,-0.641,-0.099,0.714
1573405497062,2019-11-10T17:04:57.062,1.350,-0.643,-0.096,0.709
1573405497083,2019-11-10T17:04:57.083,1.371,-0.645,-0.099,0.710
1573405497103,2019-11-10T17:04:57.103,1.391,-0.643,-0.100,0.706
1573405497122,2019-11-10T17:04:57.122,1.410,-0.650,-0.097,0.702
1573405497143,2019-11-10T17:04:57.143,1.431,-0.655,-0.091,0.691
1573405497162,2019-11-10T17:04:57.162,1.450,-0.656,-0.095,0.694
1573405497182,2019-11-10T17:04:57.182,1.470,-0.652,-0.106,0.709
1573405497201,2019-11-10T17:04:57.201,1.489,-0.644,-0.117,0.721
1573405497222,2019-11-10T17:04:57.222,1.510,-0.634,-0.113,0.720
1573405497242,2019-11-10T17:04:57.242,1.530,-0.635,-0.099,0.717
1573405497261,2019-11-10T17:04:57.261,1.549,-0.639,-0.088,0.705
1573405497282,2019-11-10T17:04:57.282,1.570,-0.646,-0.093,0.703
1573405497301,2019-11-10T17:04:57.301,1.589,-0.644,-0.105,0.701
1573405497322,2019-11-10T17:04:57.322,1.610,-0.646,-0.109,0.702
1573405497341,2019-11-10T17:04:57.341,1.629,-0.650,-0.103,0.704
1573405497361,2019-11-10T17:04:57.361,1.649,-0.650,-0.099,0.706
1573405497382,2019-11-10T17:04:57.382,1.670,-0.648,-0.097,0.706
1573405497401,2019-11-10T17:04:57.401,1.689,-0.645,-0.102,0.706
1573405497421,2019-11-10T17:04:57.421,1.709,-0.635,-0.116,0.712
1573405497440,2019-11-10T17:04:57.440,1.728,-0.646,-0.109,0.711
1573405497461,2019-11-10T17:04:57.461,1.749,-0.661,-0.097,0.705
1573405497480,2019-11-10T17:04:57.480,1.768,-0.648,-0.100,0.699
1573405497500,2019-11-10T17:04:57.500,1.788,-0.636,-0.102,0.707
1573405497521,2019-11-10T17:04:57.521,1.809,-0.636,-0.103,0.713
1573405497540,2019-11-10T17:04:57.540,1.828,-0.649,-0.095,0.708
1573405497560,2019-11-10T17:04:57.560,1.848,-0.660,-0.097,0.700
1573405497579,2019-11-10T17:04:57.579,1.867,-0.654,-0.105,0.691
1573405497600,2019-11-10T17:04:57.600,1.888,-0.650,-0.109,0.698
1573405497619,2019-11-10T17:04:57.619,1.907,-0.651,-0.104,0.705
