epoc (ms),timestamp (+0100),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1571830307611,2019-10-23T12.31.47.611 pm,24.457,-0.488,-0.549,-0.427
1571830307621,2019-10-23T12.31.47.621 pm,24.467,-0.427,-0.427,-0.427
1571830307630,2019-10-23T12.31.47.630 pm,24.476,-0.488,-0.549,-0.427
1571830307640,2019-10-23T12.31.47.640 pm,24.486,-0.610,-0.549,-0.366
1571830307650,2019-10-23T12.31.47.650 pm,24.496,-0.610,-0.427,-0.427
1571830307661,2019-10-23T12.31.47.661 pm,24.507,-0.610,-0.488,-0.427
1571830307671,2019-10-23T12.31.47.671 pm,24.517,-0.549,-0.610,-0.427
1571830307681,2019-10-23T12.31.47.681 pm,24.527,-0.488,-0.610,-0.427
1571830307691,2019-10-23T12.31.47.691 pm,24.537,-0.488,-0.549,-0.366
1571830307700,2019-10-23T12.31.47.700 pm,24.546,-0.427,-0.610,-0.366
1571830307711,2019-10-23T12.31.47.711 pm,24.557,-0.427,-0.671,-0.427
1571830307721,2019-10-23T12.31.47.721 pm,24.567,-0.427,-0.671,-0.427
1571830307731,2019-10-23T12.31.47.731 pm,24.577,-0.488,-0.671,-0.427
1571830307741,2019-10-23T12.31.47.741 pm,24.587,-0.610,-0.610,-0.427
1571830307752,2019-10-23T12.31.47.752 pm,24.598,-0.610,-0.610,-0.366
1571830307762,2019-10-23T12.31.47.762 pm,24.608,-0.549,-0.549,-0.427
1571830307771,2019-10-23T12.31.47.771 pm,24.617,-0.488,-0.549,-0.427
1571830307781,2019-10-23T12.31.47.781 pm,24.627,-0.305,-0.732,-0.427
1571830307791,2019-10-23T12.31.47.791 pm,24.637,-0.427,-0.671,-0.427
1571830307801,2019-10-23T12.31.47.801 pm,24.647,-0.488,-0.610,-0.366
1571830307812,2019-10-23T12.31.47.812 pm,24.658,-0.427,-0.732,-0.366
1571830307822,2019-10-23T12.31.47.822 pm,24.668,-0.488,-0.793,-0.427
1571830307832,2019-10-23T12.31.47.832 pm,24.678,-0.610,-0.549,-0.427
1571830307841,2019-10-23T12.31.47.841 pm,24.687,-0.671,-0.488,-0.427
1571830307851,2019-10-23T12.31.47.851 pm,24.697,-0.549,-0.671,-0.427
1571830307861,2019-10-23T12.31.47.861 pm,24.707,-0.488,-0.549,-0.366
1571830307872,2019-10-23T12.31.47.872 pm,24.718,-0.549,-0.427,-0.427
1571830307882,2019-10-23T12.31.47.882 pm,24.728,-0.427,-0.549,-0.427
1571830307892,2019-10-23T12.31.47.892 pm,24.738,-0.427,-0.610,-0.488
1571830307901,2019-10-23T12.31.47.901 pm,24.747,-0.427,-0.549,-0.366
1571830307911,2019-10-23T12.31.47.911 pm,24.757,-0.488,-0.610,-0.427
1571830307921,2019-10-23T12.31.47.921 pm,24.767,-0.488,-0.610,-0.366
1571830307932,2019-10-23T12.31.47.932 pm,24.778,-0.549,-0.549,-0.366
1571830307942,2019-10-23T12.31.47.942 pm,24.788,-0.549,-0.610,-0.427
1571830307952,2019-10-23T12.31.47.952 pm,24.798,-0.549,-0.549,-0.305
1571830307962,2019-10-23T12.31.47.962 pm,24.808,-0.549,-0.549,-0.366
1571830307971,2019-10-23T12.31.47.971 pm,24.817,-0.549,-0.610,-0.427
1571830307982,2019-10-23T12.31.47.982 pm,24.828,-0.427,-0.549,-0.488
1571830307992,2019-10-23T12.31.47.992 pm,24.838,-0.366,-0.549,-0.427
1571830308002,2019-10-23T12.31.48.002 pm,24.848,-0.427,-0.671,-0.366
1571830308012,2019-10-23T12.31.48.012 pm,24.858,-0.549,-0.610,-0.427
1571830308023,2019-10-23T12.31.48.023 pm,24.869,-0.488,-0.671,-0.488
1571830308033,2019-10-23T12.31.48.033 pm,24.879,-0.610,-0.732,-0.488
1571830308042,2019-10-23T12.31.48.042 pm,24.888,-0.488,-0.610,-0.366
1571830308052,2019-10-23T12.31.48.052 pm,24.898,-0.549,-0.427,-0.305
1571830308062,2019-10-23T12.31.48.062 pm,24.908,-0.549,-0.488,-0.366
1571830308072,2019-10-23T12.31.48.072 pm,24.918,-0.549,-0.610,-0.427
1571830308083,2019-10-23T12.31.48.083 pm,24.929,-0.427,-0.671,-0.305
1571830308093,2019-10-23T12.31.48.093 pm,24.939,-0.488,-0.610,-0.305
1571830308103,2019-10-23T12.31.48.103 pm,24.949,-0.488,-0.610,-0.366
1571830308112,2019-10-23T12.31.48.112 pm,24.958,-0.427,-0.549,-0.427
1571830308122,2019-10-23T12.31.48.122 pm,24.968,-0.427,-0.549,-0.366
1571830308132,2019-10-23T12.31.48.132 pm,24.978,-0.549,-0.610,-0.366
1571830308143,2019-10-23T12.31.48.143 pm,24.989,-0.549,-0.610,-0.427
1571830308153,2019-10-23T12.31.48.153 pm,24.999,-0.549,-0.671,-0.366
1571830308163,2019-10-23T12.31.48.163 pm,25.009,-0.427,-0.610,-0.366
1571830308173,2019-10-23T12.31.48.173 pm,25.019,-0.427,-0.610,-0.427
1571830308182,2019-10-23T12.31.48.182 pm,25.028,-0.549,-0.671,-0.427
1571830308192,2019-10-23T12.31.48.192 pm,25.038,-0.488,-0.671,-0.305
1571830308203,2019-10-23T12.31.48.203 pm,25.049,-0.488,-0.671,-0.366
1571830308213,2019-10-23T12.31.48.213 pm,25.059,-0.549,-0.549,-0.366
1571830308223,2019-10-23T12.31.48.223 pm,25.069,-0.610,-0.488,-0.427
1571830308233,2019-10-23T12.31.48.233 pm,25.079,-0.610,-0.549,-0.427
1571830308242,2019-10-23T12.31.48.242 pm,25.088,-0.488,-0.671,-0.427
1571830308253,2019-10-23T12.31.48.253 pm,25.099,-0.366,-0.610,-0.427
1571830308263,2019-10-23T12.31.48.263 pm,25.109,-0.488,-0.610,-0.366
1571830308273,2019-10-23T12.31.48.273 pm,25.119,-0.427,-0.671,-0.366
1571830308283,2019-10-23T12.31.48.283 pm,25.129,-0.610,-0.610,-0.366
1571830308294,2019-10-23T12.31.48.294 pm,25.140,-0.610,-0.610,-0.366
1571830308304,2019-10-23T12.31.48.304 pm,25.150,-0.549,-0.671,-0.366
1571830308313,2019-10-23T12.31.48.313 pm,25.159,-0.488,-0.610,-0.366
1571830308323,2019-10-23T12.31.48.323 pm,25.169,-0.488,-0.610,-0.366
1571830308333,2019-10-23T12.31.48.333 pm,25.179,-0.549,-0.549,-0.427
1571830308343,2019-10-23T12.31.48.343 pm,25.189,-0.488,-0.610,-0.427
1571830308354,2019-10-23T12.31.48.354 pm,25.200,-0.366,-0.610,-0.427
1571830308364,2019-10-23T12.31.48.364 pm,25.210,-0.427,-0.488,-0.427
1571830308374,2019-10-23T12.31.48.374 pm,25.220,-0.549,-0.488,-0.488
1571830308383,2019-10-23T12.31.48.383 pm,25.229,-0.549,-0.610,-0.305
1571830308393,2019-10-23T12.31.48.393 pm,25.239,-0.549,-0.671,-0.244
1571830308403,2019-10-23T12.31.48.403 pm,25.249,-0.610,-0.549,-0.427
1571830308414,2019-10-23T12.31.48.414 pm,25.260,-0.427,-0.488,-0.366
1571830308424,2019-10-23T12.31.48.424 pm,25.270,-0.305,-0.671,-0.305
1571830308434,2019-10-23T12.31.48.434 pm,25.280,-0.427,-0.671,-0.427
1571830308444,2019-10-23T12.31.48.444 pm,25.290,-0.488,-0.610,-0.488
1571830308453,2019-10-23T12.31.48.453 pm,25.299,-0.427,-0.610,-0.366
1571830308463,2019-10-23T12.31.48.463 pm,25.309,-0.610,-0.549,-0.305
1571830308474,2019-10-23T12.31.48.474 pm,25.320,-0.549,-0.549,-0.366
1571830308484,2019-10-23T12.31.48.484 pm,25.330,-0.366,-0.671,-0.488
1571830308494,2019-10-23T12.31.48.494 pm,25.340,-0.610,-0.549,-0.427
1571830308504,2019-10-23T12.31.48.504 pm,25.350,-0.427,-0.549,-0.366
1571830308515,2019-10-23T12.31.48.515 pm,25.361,0.000,-1.037,-0.427
1571830308524,2019-10-23T12.31.48.524 pm,25.370,-0.305,-0.488,-0.366
1571830308534,2019-10-23T12.31.48.534 pm,25.380,-0.671,-0.671,-0.366
1571830308544,2019-10-23T12.31.48.544 pm,25.390,0.000,-0.488,-0.427
1571830308554,2019-10-23T12.31.48.554 pm,25.400,-0.549,-0.915,-0.427
1571830308565,2019-10-23T12.31.48.565 pm,25.411,-0.671,-0.427,-0.305
1571830308575,2019-10-23T12.31.48.575 pm,25.421,-1.037,-0.427,-0.366
1571830308584,2019-10-23T12.31.48.584 pm,25.430,-0.549,-0.427,-0.427
1571830308594,2019-10-23T12.31.48.594 pm,25.440,-0.488,-0.610,-0.488
1571830308604,2019-10-23T12.31.48.604 pm,25.450,-0.610,-0.671,-0.366
1571830308614,2019-10-23T12.31.48.614 pm,25.460,-0.549,-0.488,-0.366
1571830308625,2019-10-23T12.31.48.625 pm,25.471,-0.366,-0.915,-0.427
1571830308635,2019-10-23T12.31.48.635 pm,25.481,-0.244,-0.732,-0.427
1571830308645,2019-10-23T12.31.48.645 pm,25.491,-0.549,-0.610,-0.427
1571830308654,2019-10-23T12.31.48.654 pm,25.500,-0.549,-0.427,-0.366
1571830308664,2019-10-23T12.31.48.664 pm,25.510,-0.549,-0.610,-0.488
1571830308674,2019-10-23T12.31.48.674 pm,25.520,-0.610,-0.549,-0.427
1571830308685,2019-10-23T12.31.48.685 pm,25.531,-0.732,-0.488,-0.366
1571830308695,2019-10-23T12.31.48.695 pm,25.541,-0.488,-0.427,-0.427
1571830308705,2019-10-23T12.31.48.705 pm,25.551,-0.427,-0.610,-0.427
1571830308715,2019-10-23T12.31.48.715 pm,25.561,-0.244,-0.671,-0.427
1571830308724,2019-10-23T12.31.48.724 pm,25.570,-0.366,-0.610,-0.427
1571830308734,2019-10-23T12.31.48.734 pm,25.580,-0.305,-0.732,-0.427
1571830308745,2019-10-23T12.31.48.745 pm,25.591,-0.427,-0.671,-0.427
1571830308755,2019-10-23T12.31.48.755 pm,25.601,-0.549,-0.671,-0.427
1571830308765,2019-10-23T12.31.48.765 pm,25.611,-0.427,-0.549,-0.366
1571830308775,2019-10-23T12.31.48.775 pm,25.621,-0.671,-0.549,-0.427
1571830308786,2019-10-23T12.31.48.786 pm,25.632,-0.610,-0.488,-0.488
1571830308794,2019-10-23T12.31.48.794 pm,25.640,-0.610,-0.549,-0.427
1571830308805,2019-10-23T12.31.48.805 pm,25.651,-0.549,-0.488,-0.366
1571830308815,2019-10-23T12.31.48.815 pm,25.661,-0.366,-0.549,-0.366
1571830308825,2019-10-23T12.31.48.825 pm,25.671,-0.366,-0.549,-0.427
1571830308836,2019-10-23T12.31.48.836 pm,25.682,-0.305,-0.732,-0.366
1571830308846,2019-10-23T12.31.48.846 pm,25.692,-0.366,-0.793,-0.427
1571830308855,2019-10-23T12.31.48.855 pm,25.701,-0.427,-0.671,-0.427
1571830308865,2019-10-23T12.31.48.865 pm,25.711,-0.549,-0.671,-0.427
1571830308875,2019-10-23T12.31.48.875 pm,25.721,-0.610,-0.549,-0.427
1571830308885,2019-10-23T12.31.48.885 pm,25.731,-0.671,-0.427,-0.366
1571830308896,2019-10-23T12.31.48.896 pm,25.742,-0.610,-0.427,-0.366
1571830308906,2019-10-23T12.31.48.906 pm,25.752,-0.488,-0.610,-0.366
1571830308916,2019-10-23T12.31.48.916 pm,25.762,-0.427,-0.549,-0.366
1571830308925,2019-10-23T12.31.48.925 pm,25.771,-0.488,-0.610,-0.366
1571830308935,2019-10-23T12.31.48.935 pm,25.781,-0.305,-0.732,-0.427
1571830308945,2019-10-23T12.31.48.945 pm,25.791,-0.366,-0.854,-0.427
1571830308956,2019-10-23T12.31.48.956 pm,25.802,-0.427,-0.671,-0.427
1571830308966,2019-10-23T12.31.48.966 pm,25.812,-0.488,-0.610,-0.366
1571830308976,2019-10-23T12.31.48.976 pm,25.822,-0.488,-0.732,-0.427
1571830308986,2019-10-23T12.31.48.986 pm,25.832,-0.549,-0.549,-0.427
1571830308995,2019-10-23T12.31.48.995 pm,25.841,-0.610,-0.427,-0.366
1571830309005,2019-10-23T12.31.49.005 pm,25.851,-0.549,-0.549,-0.244
1571830309016,2019-10-23T12.31.49.016 pm,25.862,-0.427,-0.488,-0.305
1571830309026,2019-10-23T12.31.49.026 pm,25.872,-0.488,-0.610,-0.427
1571830309036,2019-10-23T12.31.49.036 pm,25.882,-0.366,-0.549,-0.366
1571830309046,2019-10-23T12.31.49.046 pm,25.892,-0.366,-0.671,-0.366
1571830309057,2019-10-23T12.31.49.057 pm,25.903,-0.488,-0.610,-0.366
1571830309065,2019-10-23T12.31.49.065 pm,25.911,-0.427,-0.488,-0.366
1571830309076,2019-10-23T12.31.49.076 pm,25.922,-0.427,-0.549,-0.366
1571830309086,2019-10-23T12.31.49.086 pm,25.932,-0.549,-0.671,-0.427
1571830309096,2019-10-23T12.31.49.096 pm,25.942,-0.610,-0.549,-0.366
1571830309107,2019-10-23T12.31.49.107 pm,25.953,-0.488,-0.610,-0.427
1571830309117,2019-10-23T12.31.49.117 pm,25.963,-0.671,-0.610,-0.366
1571830309127,2019-10-23T12.31.49.127 pm,25.973,-0.732,-0.549,-0.305
1571830309136,2019-10-23T12.31.49.136 pm,25.982,-0.549,-0.671,-0.427
1571830309146,2019-10-23T12.31.49.146 pm,25.992,-0.549,-0.549,-0.366
1571830309156,2019-10-23T12.31.49.156 pm,26.002,-0.488,-0.549,-0.305
1571830309167,2019-10-23T12.31.49.167 pm,26.013,-0.366,-0.549,-0.366
1571830309177,2019-10-23T12.31.49.177 pm,26.023,-0.427,-0.610,-0.427
1571830309187,2019-10-23T12.31.49.187 pm,26.033,-0.549,-0.488,-0.427
1571830309196,2019-10-23T12.31.49.196 pm,26.042,-0.549,-0.610,-0.305
1571830309206,2019-10-23T12.31.49.206 pm,26.052,-0.549,-0.610,-0.427
1571830309216,2019-10-23T12.31.49.216 pm,26.062,-0.427,-0.732,-0.366
1571830309227,2019-10-23T12.31.49.227 pm,26.073,-0.488,-0.671,-0.366
1571830309237,2019-10-23T12.31.49.237 pm,26.083,-0.549,-0.610,-0.427
1571830309247,2019-10-23T12.31.49.247 pm,26.093,-0.549,-0.732,-0.427
1571830309257,2019-10-23T12.31.49.257 pm,26.103,-0.427,-0.671,-0.427
1571830309266,2019-10-23T12.31.49.266 pm,26.112,-0.427,-0.549,-0.366
1571830309276,2019-10-23T12.31.49.276 pm,26.122,-0.488,-0.549,-0.366
1571830309287,2019-10-23T12.31.49.287 pm,26.133,-0.610,-0.488,-0.427
1571830309297,2019-10-23T12.31.49.297 pm,26.143,-0.610,-0.427,-0.366
1571830309307,2019-10-23T12.31.49.307 pm,26.153,-0.488,-0.610,-0.305
1571830309317,2019-10-23T12.31.49.317 pm,26.163,-0.366,-0.732,-0.366
1571830309328,2019-10-23T12.31.49.328 pm,26.174,-0.610,-0.610,-0.488
1571830309336,2019-10-23T12.31.49.336 pm,26.182,-0.549,-0.488,-0.427
1571830309347,2019-10-23T12.31.49.347 pm,26.193,-0.366,-0.732,-0.366
1571830309357,2019-10-23T12.31.49.357 pm,26.203,-0.427,-0.732,-0.366
1571830309367,2019-10-23T12.31.49.367 pm,26.213,-0.671,-0.549,-0.366
1571830309378,2019-10-23T12.31.49.378 pm,26.224,-0.732,-0.488,-0.488
1571830309388,2019-10-23T12.31.49.388 pm,26.234,-0.549,-0.549,-0.427
1571830309398,2019-10-23T12.31.49.398 pm,26.244,-0.427,-0.671,-0.427
1571830309407,2019-10-23T12.31.49.407 pm,26.253,-0.488,-0.549,-0.366
1571830309417,2019-10-23T12.31.49.417 pm,26.263,-0.549,-0.427,-0.366
1571830309427,2019-10-23T12.31.49.427 pm,26.273,-0.366,-0.671,-0.366
1571830309438,2019-10-23T12.31.49.438 pm,26.284,-0.366,-0.671,-0.427
1571830309448,2019-10-23T12.31.49.448 pm,26.294,-0.488,-0.549,-0.366
1571830309458,2019-10-23T12.31.49.458 pm,26.304,-0.549,-0.610,-0.366
1571830309468,2019-10-23T12.31.49.468 pm,26.314,-0.366,-0.732,-0.366
1571830309477,2019-10-23T12.31.49.477 pm,26.323,-0.427,-0.610,-0.427
1571830309487,2019-10-23T12.31.49.487 pm,26.333,-0.671,-0.427,-0.366
1571830309498,2019-10-23T12.31.49.498 pm,26.344,-0.610,-0.427,-0.366
1571830309508,2019-10-23T12.31.49.508 pm,26.354,-0.488,-0.671,-0.305
1571830309518,2019-10-23T12.31.49.518 pm,26.364,-0.427,-0.610,-0.427
1571830309528,2019-10-23T12.31.49.528 pm,26.374,-0.549,-0.488,-0.427
1571830309537,2019-10-23T12.31.49.537 pm,26.383,-0.488,-0.671,-0.305
1571830309547,2019-10-23T12.31.49.547 pm,26.393,-0.549,-0.732,-0.366
1571830309558,2019-10-23T12.31.49.558 pm,26.404,-0.488,-0.610,-0.366
1571830309568,2019-10-23T12.31.49.568 pm,26.414,-0.488,-0.610,-0.366
1571830309578,2019-10-23T12.31.49.578 pm,26.424,-0.488,-0.610,-0.366
1571830309588,2019-10-23T12.31.49.588 pm,26.434,-0.549,-0.549,-0.366
1571830309599,2019-10-23T12.31.49.599 pm,26.445,-0.427,-0.549,-0.366
1571830309607,2019-10-23T12.31.49.607 pm,26.453,-0.366,-0.610,-0.366
1571830309618,2019-10-23T12.31.49.618 pm,26.464,-0.549,-0.610,-0.488
1571830309628,2019-10-23T12.31.49.628 pm,26.474,-0.488,-0.549,-0.366
1571830309638,2019-10-23T12.31.49.638 pm,26.484,-0.366,-0.549,-0.366
1571830309649,2019-10-23T12.31.49.649 pm,26.495,-0.427,-0.610,-0.427
1571830309659,2019-10-23T12.31.49.659 pm,26.505,-0.366,-0.610,-0.427
1571830309669,2019-10-23T12.31.49.669 pm,26.515,-0.305,-0.793,-0.366
1571830309678,2019-10-23T12.31.49.678 pm,26.524,-0.305,-0.732,-0.305
1571830309688,2019-10-23T12.31.49.688 pm,26.534,-0.488,-0.732,-0.366
1571830309698,2019-10-23T12.31.49.698 pm,26.544,-0.427,-0.671,-0.366
1571830309709,2019-10-23T12.31.49.709 pm,26.555,-0.427,-0.610,-0.366
1571830309719,2019-10-23T12.31.49.719 pm,26.565,-0.488,-0.549,-0.305
1571830309729,2019-10-23T12.31.49.729 pm,26.575,-0.610,-0.488,-0.427
1571830309739,2019-10-23T12.31.49.739 pm,26.585,-0.549,-0.488,-0.366
1571830309748,2019-10-23T12.31.49.748 pm,26.594,-0.427,-0.671,-0.488
1571830309758,2019-10-23T12.31.49.758 pm,26.604,-0.305,-0.671,-0.488
1571830309769,2019-10-23T12.31.49.769 pm,26.615,-0.183,-0.732,-0.488
1571830309779,2019-10-23T12.31.49.779 pm,26.625,-0.305,-0.732,-0.427
1571830309789,2019-10-23T12.31.49.789 pm,26.635,-0.366,-0.671,-0.488
1571830309799,2019-10-23T12.31.49.799 pm,26.645,-0.366,-0.671,-0.427
1571830309810,2019-10-23T12.31.49.810 pm,26.656,-0.488,-0.610,-0.366
1571830309818,2019-10-23T12.31.49.818 pm,26.664,-0.671,-0.549,-0.427
1571830309829,2019-10-23T12.31.49.829 pm,26.675,-0.549,-0.488,-0.366
1571830309839,2019-10-23T12.31.49.839 pm,26.685,-0.427,-0.610,-0.366
1571830309849,2019-10-23T12.31.49.849 pm,26.695,-0.427,-0.488,-0.366
1571830309859,2019-10-23T12.31.49.859 pm,26.705,-0.488,-0.488,-0.366
1571830309870,2019-10-23T12.31.49.870 pm,26.716,-0.427,-0.549,-0.366
1571830309880,2019-10-23T12.31.49.880 pm,26.726,-0.610,-0.610,-0.427
1571830309889,2019-10-23T12.31.49.889 pm,26.735,-0.610,-0.671,-0.427
1571830309899,2019-10-23T12.31.49.899 pm,26.745,-0.549,-0.671,-0.427
1571830309909,2019-10-23T12.31.49.909 pm,26.755,-0.549,-0.671,-0.427
1571830309919,2019-10-23T12.31.49.919 pm,26.765,-0.488,-0.549,-0.366
1571830309930,2019-10-23T12.31.49.930 pm,26.776,-0.488,-0.610,-0.366
1571830309940,2019-10-23T12.31.49.940 pm,26.786,-0.488,-0.549,-0.427
1571830309950,2019-10-23T12.31.49.950 pm,26.796,-0.366,-0.488,-0.427
1571830309959,2019-10-23T12.31.49.959 pm,26.805,-0.427,-0.549,-0.366
1571830309969,2019-10-23T12.31.49.969 pm,26.815,-0.488,-0.610,-0.427
1571830309980,2019-10-23T12.31.49.980 pm,26.826,-0.549,-0.671,-0.427
1571830309990,2019-10-23T12.31.49.990 pm,26.836,-0.671,-0.610,-0.427
1571830310000,2019-10-23T12.31.50.000 pm,26.846,-0.854,-0.488,-0.427
1571830310010,2019-10-23T12.31.50.010 pm,26.856,-0.854,-0.427,-0.427
1571830310019,2019-10-23T12.31.50.019 pm,26.865,-1.341,-0.610,-0.427
1571830310029,2019-10-23T12.31.50.029 pm,26.875,-1.829,-0.854,-0.427
1571830310040,2019-10-23T12.31.50.040 pm,26.886,-1.159,-0.427,-0.427
1571830310050,2019-10-23T12.31.50.050 pm,26.896,-0.610,-0.305,-0.366
1571830310060,2019-10-23T12.31.50.060 pm,26.906,0.305,-0.793,-0.427
1571830310070,2019-10-23T12.31.50.070 pm,26.916,-0.244,-0.610,-0.366
1571830310081,2019-10-23T12.31.50.081 pm,26.927,-0.671,-0.366,-0.366
1571830310089,2019-10-23T12.31.50.089 pm,26.935,-0.549,-0.427,-0.366
1571830310100,2019-10-23T12.31.50.100 pm,26.946,-0.610,-0.427,-0.427
1571830310110,2019-10-23T12.31.50.110 pm,26.956,-0.610,-0.488,-0.366
1571830310120,2019-10-23T12.31.50.120 pm,26.966,-1.098,-0.305,-0.305
1571830310130,2019-10-23T12.31.50.130 pm,26.976,-1.159,-0.366,-0.427
1571830310141,2019-10-23T12.31.50.141 pm,26.987,-0.671,-0.671,-0.427
1571830310151,2019-10-23T12.31.50.151 pm,26.997,-0.549,-0.732,-0.366
1571830310160,2019-10-23T12.31.50.160 pm,27.006,-0.488,-0.671,-0.427
1571830310170,2019-10-23T12.31.50.170 pm,27.016,-0.305,-0.732,-0.366
1571830310180,2019-10-23T12.31.50.180 pm,27.026,-0.488,-0.793,-0.427
1571830310190,2019-10-23T12.31.50.190 pm,27.036,-0.488,-0.671,-0.366
1571830310201,2019-10-23T12.31.50.201 pm,27.047,-0.305,-0.671,-0.427
1571830310211,2019-10-23T12.31.50.211 pm,27.057,-0.122,-0.915,-0.366
1571830310220,2019-10-23T12.31.50.220 pm,27.066,-0.061,-0.976,-0.488
1571830310230,2019-10-23T12.31.50.230 pm,27.076,0.000,-0.976,-0.366
1571830310240,2019-10-23T12.31.50.240 pm,27.086,-0.183,-0.732,-0.427
1571830310251,2019-10-23T12.31.50.251 pm,27.097,-0.366,-0.610,-0.366
1571830310261,2019-10-23T12.31.50.261 pm,27.107,-0.183,-0.610,-0.366
1571830310271,2019-10-23T12.31.50.271 pm,27.117,0.183,-0.610,-0.427
1571830310281,2019-10-23T12.31.50.281 pm,27.127,0.244,-0.549,-0.488
1571830310292,2019-10-23T12.31.50.292 pm,27.138,0.183,-0.488,-0.427
1571830310300,2019-10-23T12.31.50.300 pm,27.146,0.000,-0.366,-0.305
1571830310311,2019-10-23T12.31.50.311 pm,27.157,-0.122,-0.427,-0.427
1571830310321,2019-10-23T12.31.50.321 pm,27.167,-0.366,-0.610,-0.549
1571830310331,2019-10-23T12.31.50.331 pm,27.177,-0.549,-0.549,-0.488
1571830310341,2019-10-23T12.31.50.341 pm,27.187,-0.610,-0.488,-0.366
1571830310352,2019-10-23T12.31.50.352 pm,27.198,-0.488,-0.610,-0.427
1571830310360,2019-10-23T12.31.50.360 pm,27.206,-0.427,-0.854,-0.427
1571830310371,2019-10-23T12.31.50.371 pm,27.217,-0.610,-0.610,-0.488
1571830310381,2019-10-23T12.31.50.381 pm,27.227,-0.427,-0.610,-0.488
1571830310391,2019-10-23T12.31.50.391 pm,27.237,-0.366,-0.671,-0.488
1571830310401,2019-10-23T12.31.50.401 pm,27.247,-0.427,-0.671,-0.366
1571830310412,2019-10-23T12.31.50.412 pm,27.258,-0.549,-0.488,-0.366
1571830310422,2019-10-23T12.31.50.422 pm,27.268,-0.549,-0.488,-0.488
1571830310431,2019-10-23T12.31.50.431 pm,27.277,-0.488,-0.549,-0.488
1571830310441,2019-10-23T12.31.50.441 pm,27.287,-0.549,-0.671,-0.427
1571830310451,2019-10-23T12.31.50.451 pm,27.297,-0.488,-0.610,-0.427
1571830310461,2019-10-23T12.31.50.461 pm,27.307,-0.488,-0.732,-0.488
1571830310472,2019-10-23T12.31.50.472 pm,27.318,-0.427,-0.793,-0.488
1571830310482,2019-10-23T12.31.50.482 pm,27.328,-0.366,-0.732,-0.427
1571830310492,2019-10-23T12.31.50.492 pm,27.338,-0.366,-0.732,-0.366
1571830310501,2019-10-23T12.31.50.501 pm,27.347,-0.366,-0.610,-0.305
1571830310511,2019-10-23T12.31.50.511 pm,27.357,-0.366,-0.610,-0.427
1571830310522,2019-10-23T12.31.50.522 pm,27.368,-0.549,-0.549,-0.427
1571830310532,2019-10-23T12.31.50.532 pm,27.378,-0.488,-0.366,-0.305
1571830310542,2019-10-23T12.31.50.542 pm,27.388,-0.549,-0.549,-0.366
1571830310552,2019-10-23T12.31.50.552 pm,27.398,-0.549,-0.549,-0.488
1571830310563,2019-10-23T12.31.50.563 pm,27.409,-0.488,-0.610,-0.488
1571830310571,2019-10-23T12.31.50.571 pm,27.417,-0.366,-0.671,-0.427
1571830310582,2019-10-23T12.31.50.582 pm,27.428,-0.427,-0.732,-0.488
1571830310592,2019-10-23T12.31.50.592 pm,27.438,-0.366,-0.793,-0.427
1571830310602,2019-10-23T12.31.50.602 pm,27.448,-0.244,-0.793,-0.366
1571830310612,2019-10-23T12.31.50.612 pm,27.458,-0.366,-0.671,-0.427
1571830310623,2019-10-23T12.31.50.623 pm,27.469,-0.427,-0.610,-0.427
1571830310633,2019-10-23T12.31.50.633 pm,27.479,-0.244,-0.732,-0.366
1571830310642,2019-10-23T12.31.50.642 pm,27.488,-0.305,-0.671,-0.305
1571830310652,2019-10-23T12.31.50.652 pm,27.498,-0.488,-0.549,-0.305
1571830310662,2019-10-23T12.31.50.662 pm,27.508,-0.549,-0.549,-0.366
1571830310672,2019-10-23T12.31.50.672 pm,27.518,-0.427,-0.549,-0.305
1571830310683,2019-10-23T12.31.50.683 pm,27.529,-0.366,-0.610,-0.366
1571830310693,2019-10-23T12.31.50.693 pm,27.539,-0.427,-0.549,-0.366
1571830310703,2019-10-23T12.31.50.703 pm,27.549,-0.427,-0.488,-0.305
1571830310712,2019-10-23T12.31.50.712 pm,27.558,-0.488,-0.610,-0.305
1571830310722,2019-10-23T12.31.50.722 pm,27.568,-0.549,-0.610,-0.366
1571830310732,2019-10-23T12.31.50.732 pm,27.578,-0.366,-0.610,-0.427
1571830310743,2019-10-23T12.31.50.743 pm,27.589,-0.427,-0.671,-0.427
1571830310753,2019-10-23T12.31.50.753 pm,27.599,-0.305,-0.610,-0.427
1571830310763,2019-10-23T12.31.50.763 pm,27.609,-0.549,-0.610,-0.427
1571830310772,2019-10-23T12.31.50.772 pm,27.618,-0.427,-0.549,-0.366
1571830310782,2019-10-23T12.31.50.782 pm,27.628,-0.427,-0.610,-0.305
1571830310793,2019-10-23T12.31.50.793 pm,27.639,-0.305,-0.732,-0.427
1571830310803,2019-10-23T12.31.50.803 pm,27.649,-0.427,-0.671,-0.427
1571830310813,2019-10-23T12.31.50.813 pm,27.659,-0.549,-0.549,-0.427
1571830310823,2019-10-23T12.31.50.823 pm,27.669,-0.671,-0.549,-0.427
1571830310834,2019-10-23T12.31.50.834 pm,27.680,-0.610,-0.549,-0.488
1571830310842,2019-10-23T12.31.50.842 pm,27.688,-0.610,-0.427,-0.427
1571830310853,2019-10-23T12.31.50.853 pm,27.699,-0.671,-0.488,-0.366
