epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1572641386508,2019-11-01T20:49:46.508,0.000,-2.431,0.484,0.252
1572641386529,2019-11-01T20:49:46.529,0.021,-2.142,0.408,0.556
1572641386548,2019-11-01T20:49:46.548,0.040,-2.027,1.231,0.842
1572641386568,2019-11-01T20:49:46.568,0.060,-1.498,0.434,0.499
1572641386589,2019-11-01T20:49:46.589,0.081,-1.848,0.103,0.137
1572641386609,2019-11-01T20:49:46.609,0.101,-1.566,1.170,-0.019
1572641386628,2019-11-01T20:49:46.628,0.120,-0.370,1.380,0.023
1572641386649,2019-11-01T20:49:46.649,0.141,0.655,0.827,0.107
1572641386669,2019-11-01T20:49:46.669,0.161,1.075,0.072,0.099
1572641386688,2019-11-01T20:49:46.688,0.180,0.915,0.038,0.461
1572641386709,2019-11-01T20:49:46.709,0.201,0.202,0.663,0.983
1572641386729,2019-11-01T20:49:46.729,0.221,-0.046,2.046,1.745
1572641386748,2019-11-01T20:49:46.748,0.240,0.076,1.307,1.467
1572641386769,2019-11-01T20:49:46.769,0.261,-0.324,-0.313,0.492
1572641386789,2019-11-01T20:49:46.789,0.281,-0.991,-0.941,0.194
1572641386809,2019-11-01T20:49:46.809,0.301,-0.187,-0.091,0.537
1572641386829,2019-11-01T20:49:46.829,0.321,0.614,1.071,0.789
1572641386850,2019-11-01T20:49:46.850,0.342,0.877,0.575,0.652
1572641386870,2019-11-01T20:49:46.870,0.362,0.537,-0.655,-0.088
1572641386889,2019-11-01T20:49:46.889,0.381,0.358,-0.572,-0.175
1572641386910,2019-11-01T20:49:46.910,0.402,0.034,0.183,0.297
1572641386930,2019-11-01T20:49:46.930,0.422,0.034,-0.042,0.088
1572641386949,2019-11-01T20:49:46.949,0.441,0.408,0.274,-0.282
1572641386970,2019-11-01T20:49:46.970,0.462,0.324,0.019,-0.267
1572641386990,2019-11-01T20:49:46.990,0.482,0.514,0.484,-0.019
1572641387009,2019-11-01T20:49:47.009,0.501,0.842,1.071,0.389
1572641387030,2019-11-01T20:49:47.030,0.522,0.377,0.213,0.534
1572641387050,2019-11-01T20:49:47.050,0.542,-0.290,-1.391,-0.107
1572641387069,2019-11-01T20:49:47.069,0.561,0.301,-0.922,0.152
1572641387090,2019-11-01T20:49:47.090,0.582,0.473,-0.248,0.610
1572641387110,2019-11-01T20:49:47.110,0.602,0.141,-0.636,0.217
1572641387131,2019-11-01T20:49:47.131,0.623,0.293,-0.762,-0.019
1572641387150,2019-11-01T20:49:47.150,0.642,0.164,-0.766,0.126
1572641387170,2019-11-01T20:49:47.170,0.662,-0.248,-1.319,-0.095
1572641387191,2019-11-01T20:49:47.191,0.683,-0.671,-1.986,-0.415
1572641387210,2019-11-01T20:49:47.210,0.702,-0.431,-2.096,-0.781
1572641387230,2019-11-01T20:49:47.230,0.722,0.621,-2.340,-0.800
1572641387251,2019-11-01T20:49:47.251,0.743,1.475,-1.437,-0.271
1572641387270,2019-11-01T20:49:47.270,0.762,1.677,-0.480,0.541
1572641387290,2019-11-01T20:49:47.290,0.782,1.498,-0.015,0.915
1572641387311,2019-11-01T20:49:47.311,0.803,0.347,-1.113,0.000
1572641387330,2019-11-01T20:49:47.330,0.822,-0.084,-2.908,-0.812
1572641387351,2019-11-01T20:49:47.351,0.843,0.210,-1.947,-0.393
1572641387371,2019-11-01T20:49:47.371,0.863,0.240,0.434,0.602
1572641387390,2019-11-01T20:49:47.390,0.882,-0.240,-0.332,0.225
1572641387411,2019-11-01T20:49:47.411,0.903,-0.857,-2.332,-1.025
1572641387431,2019-11-01T20:49:47.431,0.923,-0.743,-3.243,-1.280
1572641387452,2019-11-01T20:49:47.452,0.944,-1.117,-2.736,-0.835
1572641387471,2019-11-01T20:49:47.471,0.963,-1.540,-1.780,-0.034
1572641387491,2019-11-01T20:49:47.491,0.983,-1.052,-1.917,-0.084
1572641387512,2019-11-01T20:49:47.512,1.004,0.217,-1.456,-0.412
1572641387531,2019-11-01T20:49:47.531,1.023,0.766,-1.490,-0.152
1572641387551,2019-11-01T20:49:47.551,1.043,0.495,-1.852,0.122
1572641387572,2019-11-01T20:49:47.572,1.064,1.075,-1.646,0.823
1572641387591,2019-11-01T20:49:47.591,1.083,1.311,-1.433,1.197
1572641387611,2019-11-01T20:49:47.611,1.103,1.082,-1.665,0.568
1572641387632,2019-11-01T20:49:47.632,1.124,1.315,-2.134,-0.027
1572641387651,2019-11-01T20:49:47.651,1.143,1.479,-1.368,0.130
1572641387671,2019-11-01T20:49:47.671,1.163,1.570,-0.838,0.248
1572641387692,2019-11-01T20:49:47.692,1.184,1.707,-0.789,0.301
1572641387712,2019-11-01T20:49:47.712,1.204,0.949,-0.857,0.499
1572641387731,2019-11-01T20:49:47.731,1.223,-0.675,-1.250,0.126
1572641387752,2019-11-01T20:49:47.752,1.244,-1.692,-1.761,-0.511
1572641387772,2019-11-01T20:49:47.772,1.264,-1.124,-0.823,0.126
1572641387791,2019-11-01T20:49:47.791,1.283,0.663,0.454,1.723
1572641387812,2019-11-01T20:49:47.812,1.304,1.002,1.505,1.810
1572641387832,2019-11-01T20:49:47.832,1.324,0.587,0.145,0.838
1572641387851,2019-11-01T20:49:47.851,1.343,0.034,-0.659,0.107
1572641387872,2019-11-01T20:49:47.872,1.364,-0.225,-0.743,-0.164
1572641387892,2019-11-01T20:49:47.892,1.384,0.267,0.198,-0.248
1572641387912,2019-11-01T20:49:47.912,1.404,0.469,0.896,0.111
1572641387932,2019-11-01T20:49:47.932,1.424,0.370,0.869,0.301
1572641387953,2019-11-01T20:49:47.953,1.445,0.335,1.018,0.758
1572641387973,2019-11-01T20:49:47.973,1.465,-0.175,1.319,0.758
1572641387992,2019-11-01T20:49:47.992,1.484,-0.400,0.160,0.011
1572641388013,2019-11-01T20:49:48.013,1.505,-0.011,-0.762,-0.434
1572641388033,2019-11-01T20:49:48.033,1.525,-0.038,-1.303,-0.297
1572641388052,2019-11-01T20:49:48.052,1.544,-1.079,-2.283,-0.808
1572641388073,2019-11-01T20:49:48.073,1.565,-1.433,-1.349,-0.709
1572641388093,2019-11-01T20:49:48.093,1.585,-0.583,0.850,0.050
1572641388112,2019-11-01T20:49:48.112,1.604,-0.046,1.391,0.293
1572641388133,2019-11-01T20:49:48.133,1.625,0.610,1.334,0.137
1572641388153,2019-11-01T20:49:48.153,1.645,0.793,1.673,-0.065
1572641388172,2019-11-01T20:49:48.172,1.664,0.652,1.098,-0.377
1572641388193,2019-11-01T20:49:48.193,1.685,0.065,0.198,-0.610
1572641388213,2019-11-01T20:49:48.213,1.705,-0.568,0.232,-0.469
1572641388232,2019-11-01T20:49:48.232,1.724,-1.086,-0.027,-0.629
1572641388253,2019-11-01T20:49:48.253,1.745,-0.663,0.309,-0.705
1572641388273,2019-11-01T20:49:48.273,1.765,-0.141,1.212,-0.377
1572641388294,2019-11-01T20:49:48.294,1.786,-0.774,0.492,-0.530
1572641388313,2019-11-01T20:49:48.313,1.805,-1.749,-0.305,-1.117
1572641388333,2019-11-01T20:49:48.333,1.825,-1.040,0.793,-1.136
1572641388354,2019-11-01T20:49:48.354,1.846,0.389,1.780,-0.747
1572641388373,2019-11-01T20:49:48.373,1.865,0.194,1.421,-0.953
1572641388393,2019-11-01T20:49:48.393,1.885,-0.873,0.808,-1.601
1572641388414,2019-11-01T20:49:48.414,1.906,-1.555,0.465,-2.046
1572641388433,2019-11-01T20:49:48.433,1.925,-1.833,0.282,-2.245
1572641388454,2019-11-01T20:49:48.454,1.946,-0.816,0.964,-1.673
1572641388474,2019-11-01T20:49:48.474,1.966,-0.568,1.204,-0.869
1572641388493,2019-11-01T20:49:48.493,1.985,-1.387,0.141,-0.819
1572641388514,2019-11-01T20:49:48.514,2.006,-1.841,-0.267,-0.602
1572641388534,2019-11-01T20:49:48.534,2.026,-1.650,0.179,0.111
1572641388555,2019-11-01T20:49:48.555,2.047,-0.979,0.141,0.259
1572641388574,2019-11-01T20:49:48.574,2.066,-0.530,-0.240,-0.008
1572641388594,2019-11-01T20:49:48.594,2.086,-0.244,-0.469,-0.408
1572641388615,2019-11-01T20:49:48.615,2.107,0.046,-0.537,-0.675
1572641388634,2019-11-01T20:49:48.634,2.126,0.263,-0.354,-0.553
1572641388654,2019-11-01T20:49:48.654,2.146,0.145,-0.023,-0.663
