epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573403966588,2019-11-10T16:39:26.588,0.000,-2.016,-1.467,-3.079
1573403966609,2019-11-10T16:39:26.609,0.021,-1.966,-1.341,-3.327
1573403966629,2019-11-10T16:39:26.629,0.041,-2.778,-0.899,-3.990
1573403966648,2019-11-10T16:39:26.648,0.060,-3.620,-0.461,-4.737
1573403966669,2019-11-10T16:39:26.669,0.081,-3.540,-1.159,-5.008
1573403966689,2019-11-10T16:39:26.689,0.101,-3.213,-2.851,-5.042
1573403966710,2019-11-10T16:39:26.710,0.122,-2.999,-4.859,-5.217
1573403966729,2019-11-10T16:39:26.729,0.141,-2.736,-5.495,-5.964
1573403966749,2019-11-10T16:39:26.749,0.161,-2.607,-5.255,-6.460
1573403966770,2019-11-10T16:39:26.770,0.182,-3.182,-4.931,-6.269
1573403966789,2019-11-10T16:39:26.789,0.201,-3.647,-4.695,-6.509
1573403966810,2019-11-10T16:39:26.810,0.222,-4.032,-3.933,-7.241
1573403966830,2019-11-10T16:39:26.830,0.242,-3.548,-3.540,-8.514
1573403966849,2019-11-10T16:39:26.849,0.261,-2.973,-4.928,-9.573
1573403966870,2019-11-10T16:39:26.870,0.282,-2.793,-4.855,-10.903
1573403966890,2019-11-10T16:39:26.890,0.302,-2.062,-4.829,-11.627
1573403966911,2019-11-10T16:39:26.911,0.323,-1.513,-5.682,-10.854
1573403966930,2019-11-10T16:39:26.930,0.342,-1.521,-1.563,-10.968
1573403966950,2019-11-10T16:39:26.950,0.362,-1.898,-1.898,-9.939
1573403966971,2019-11-10T16:39:26.971,0.383,-2.016,-4.402,-7.637
1573403966990,2019-11-10T16:39:26.990,0.402,-2.294,-3.163,-6.239
1573403967010,2019-11-10T16:39:27.010,0.422,-3.041,0.046,-6.227
1573403967031,2019-11-10T16:39:27.031,0.443,-2.786,1.570,-5.675
1573403967051,2019-11-10T16:39:27.051,0.463,-3.373,3.205,-3.902
1573403967070,2019-11-10T16:39:27.070,0.482,-3.003,3.662,-2.580
1573403967091,2019-11-10T16:39:27.091,0.503,-1.791,2.473,-2.165
1573403967111,2019-11-10T16:39:27.111,0.523,-1.098,2.245,-2.012
1573403967130,2019-11-10T16:39:27.130,0.542,-0.084,1.540,-1.364
1573403967151,2019-11-10T16:39:27.151,0.563,0.831,-0.846,0.263
1573403967171,2019-11-10T16:39:27.171,0.583,1.528,-2.252,1.913
1573403967192,2019-11-10T16:39:27.192,0.604,1.665,-1.867,2.184
1573403967211,2019-11-10T16:39:27.211,0.623,1.513,-1.936,1.719
1573403967231,2019-11-10T16:39:27.231,0.643,1.410,-1.364,1.867
1573403967252,2019-11-10T16:39:27.252,0.664,1.117,-0.419,2.778
1573403967271,2019-11-10T16:39:27.271,0.683,1.631,0.316,3.803
1573403967291,2019-11-10T16:39:27.291,0.703,1.696,1.006,3.971
1573403967312,2019-11-10T16:39:27.312,0.724,1.197,0.419,3.327
1573403967331,2019-11-10T16:39:27.331,0.743,0.808,-0.072,2.550
1573403967352,2019-11-10T16:39:27.352,0.764,0.861,-0.499,2.641
1573403967372,2019-11-10T16:39:27.372,0.784,0.785,-0.804,3.186
1573403967393,2019-11-10T16:39:27.393,0.805,0.736,-0.804,3.049
1573403967412,2019-11-10T16:39:27.412,0.824,0.034,-0.313,2.576
1573403967432,2019-11-10T16:39:27.432,0.844,-0.709,0.431,2.435
1573403967453,2019-11-10T16:39:27.453,0.865,-0.888,0.492,2.420
1573403967472,2019-11-10T16:39:27.472,0.884,-1.090,-1.162,2.214
1573403967492,2019-11-10T16:39:27.492,0.904,-1.010,-2.591,1.951
1573403967513,2019-11-10T16:39:27.513,0.925,-1.368,-2.271,2.134
1573403967533,2019-11-10T16:39:27.533,0.945,-1.311,-0.804,2.550
1573403967552,2019-11-10T16:39:27.552,0.964,-0.644,-0.633,2.755
1573403967573,2019-11-10T16:39:27.573,0.985,-0.088,-1.204,2.359
1573403967593,2019-11-10T16:39:27.593,1.005,0.145,-1.761,1.696
1573403967612,2019-11-10T16:39:27.612,1.024,0.000,-1.612,1.822
1573403967633,2019-11-10T16:39:27.633,1.045,0.034,-0.434,2.363
1573403967653,2019-11-10T16:39:27.653,1.065,0.015,-0.183,2.969
1573403967674,2019-11-10T16:39:27.674,1.086,-0.160,-0.457,2.961
1573403967693,2019-11-10T16:39:27.693,1.105,-0.221,-0.675,2.515
1573403967713,2019-11-10T16:39:27.713,1.125,-0.716,-0.659,1.734
1573403967734,2019-11-10T16:39:27.734,1.146,-1.574,0.320,1.288
1573403967753,2019-11-10T16:39:27.753,1.165,-1.730,1.246,1.368
