epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573402245128,2019-11-10T16:10:45.128,0.000,-0.444,-0.042,0.850
1573402245148,2019-11-10T16:10:45.148,0.020,-0.448,-0.042,0.855
1573402245167,2019-11-10T16:10:45.167,0.039,-0.446,-0.040,0.851
1573402245188,2019-11-10T16:10:45.188,0.060,-0.445,-0.042,0.852
1573402245208,2019-11-10T16:10:45.208,0.080,-0.446,-0.043,0.855
1573402245227,2019-11-10T16:10:45.227,0.099,-0.444,-0.041,0.857
1573402245248,2019-11-10T16:10:45.248,0.120,-0.447,-0.042,0.851
1573402245267,2019-11-10T16:10:45.267,0.139,-0.448,-0.041,0.856
1573402245287,2019-11-10T16:10:45.287,0.159,-0.446,-0.042,0.853
1573402245306,2019-11-10T16:10:45.306,0.178,-0.444,-0.043,0.852
1573402245327,2019-11-10T16:10:45.327,0.199,-0.446,-0.042,0.854
1573402245347,2019-11-10T16:10:45.347,0.219,-0.446,-0.042,0.854
1573402245367,2019-11-10T16:10:45.367,0.239,-0.445,-0.042,0.852
1573402245387,2019-11-10T16:10:45.387,0.259,-0.445,-0.044,0.851
1573402245406,2019-11-10T16:10:45.406,0.278,-0.447,-0.040,0.856
1573402245427,2019-11-10T16:10:45.427,0.299,-0.448,-0.041,0.853
1573402245446,2019-11-10T16:10:45.446,0.318,-0.444,-0.044,0.852
1573402245466,2019-11-10T16:10:45.466,0.338,-0.447,-0.043,0.855
1573402245487,2019-11-10T16:10:45.487,0.359,-0.447,-0.042,0.852
1573402245506,2019-11-10T16:10:45.506,0.378,-0.445,-0.041,0.854
1573402245526,2019-11-10T16:10:45.526,0.398,-0.446,-0.042,0.857
1573402245545,2019-11-10T16:10:45.545,0.417,-0.444,-0.044,0.856
1573402245566,2019-11-10T16:10:45.566,0.438,-0.443,-0.040,0.852
1573402245585,2019-11-10T16:10:45.585,0.457,-0.448,-0.039,0.852
1573402245605,2019-11-10T16:10:45.605,0.477,-0.449,-0.041,0.852
1573402245626,2019-11-10T16:10:45.626,0.498,-0.448,-0.042,0.853
1573402245645,2019-11-10T16:10:45.645,0.517,-0.448,-0.044,0.853
1573402245665,2019-11-10T16:10:45.665,0.537,-0.444,-0.044,0.854
1573402245684,2019-11-10T16:10:45.684,0.556,-0.445,-0.040,0.856
1573402245705,2019-11-10T16:10:45.705,0.577,-0.447,-0.040,0.853
1573402245724,2019-11-10T16:10:45.724,0.596,-0.451,-0.039,0.851
1573402245744,2019-11-10T16:10:45.744,0.616,-0.449,-0.041,0.852
1573402245765,2019-11-10T16:10:45.765,0.637,-0.449,-0.042,0.853
1573402245784,2019-11-10T16:10:45.784,0.656,-0.446,-0.043,0.855
1573402245805,2019-11-10T16:10:45.805,0.677,-0.447,-0.041,0.855
1573402245824,2019-11-10T16:10:45.824,0.696,-0.447,-0.039,0.852
