epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1572644525849,2019-11-01T21:42:05.849,0.000,-81.391,124.874,-7.946
1572644525868,2019-11-01T21:42:05.868,0.019,-78.681,124.874,-7.416
1572644525889,2019-11-01T21:42:05.889,0.040,-68.639,124.874,-4.905
1572644525908,2019-11-01T21:42:05.908,0.059,-50.804,124.874,-1.696
1572644525928,2019-11-01T21:42:05.928,0.079,-20.503,124.874,-0.377
1572644525949,2019-11-01T21:42:05.949,0.100,15.141,124.874,1.052
1572644525968,2019-11-01T21:42:05.968,0.119,40.751,114.447,8.941
1572644525988,2019-11-01T21:42:05.988,0.139,54.341,25.171,20.267
1572644526007,2019-11-01T21:42:06.007,0.158,69.284,-46.395,25.107
1572644526028,2019-11-01T21:42:06.028,0.179,83.784,-39.082,23.304
1572644526047,2019-11-01T21:42:06.047,0.198,88.628,-15.072,20.854
1572644526067,2019-11-01T21:42:06.067,0.218,80.518,-16.220,20.911
1572644526088,2019-11-01T21:42:06.088,0.239,63.937,-34.950,21.509
1572644526107,2019-11-01T21:42:06.107,0.258,46.528,-43.800,20.023
1572644526127,2019-11-01T21:42:06.127,0.278,34.139,-27.641,16.021
1572644526147,2019-11-01T21:42:06.147,0.298,25.671,-4.588,12.355
1572644526167,2019-11-01T21:42:06.167,0.318,17.611,0.957,11.498
1572644526186,2019-11-01T21:42:06.186,0.337,8.754,-8.011,11.894
1572644526207,2019-11-01T21:42:06.207,0.358,4.264,-10.922,10.232
1572644526226,2019-11-01T21:42:06.226,0.377,4.550,-4.878,7.176
1572644526246,2019-11-01T21:42:06.246,0.397,6.864,2.127,4.661
1572644526267,2019-11-01T21:42:06.267,0.418,8.731,4.832,3.567
1572644526286,2019-11-01T21:42:06.286,0.437,9.543,4.158,3.441
1572644526306,2019-11-01T21:42:06.306,0.457,9.867,4.211,3.624
1572644526325,2019-11-01T21:42:06.325,0.476,10.461,5.160,4.162
1572644526346,2019-11-01T21:42:06.346,0.497,9.912,2.599,4.375
1572644526365,2019-11-01T21:42:06.365,0.516,7.873,-0.305,4.417
1572644526385,2019-11-01T21:42:06.385,0.536,4.684,-2.264,4.413
1572644526406,2019-11-01T21:42:06.406,0.557,2.252,-2.279,3.742
1572644526425,2019-11-01T21:42:06.425,0.576,2.146,-5.343,2.264
1572644526445,2019-11-01T21:42:06.445,0.596,3.186,-11.402,0.373
1572644526464,2019-11-01T21:42:06.464,0.615,4.184,-11.273,-0.568
1572644526485,2019-11-01T21:42:06.485,0.636,4.059,-6.704,-0.549
1572644526504,2019-11-01T21:42:06.504,0.655,2.866,-5.259,-0.240
1572644526524,2019-11-01T21:42:06.524,0.675,1.856,-5.240,0.240
1572644526545,2019-11-01T21:42:06.545,0.696,2.085,-4.867,0.869
1572644526564,2019-11-01T21:42:06.564,0.715,3.495,-5.652,0.998
1572644526584,2019-11-01T21:42:06.584,0.735,5.114,-5.629,0.595
1572644526604,2019-11-01T21:42:06.604,0.755,5.873,-5.785,0.282
1572644526624,2019-11-01T21:42:06.624,0.775,6.082,-9.040,0.534
1572644526643,2019-11-01T21:42:06.643,0.794,5.945,-11.738,0.842
1572644526664,2019-11-01T21:42:06.664,0.815,6.029,-10.179,1.079
1572644526684,2019-11-01T21:42:06.684,0.835,6.242,-6.597,1.280
1572644526703,2019-11-01T21:42:06.703,0.854,6.723,-4.440,1.265
1572644526724,2019-11-01T21:42:06.724,0.875,7.081,-5.454,1.155
1572644526743,2019-11-01T21:42:06.743,0.894,7.458,-7.454,0.785
1572644526763,2019-11-01T21:42:06.763,0.914,8.495,-7.374,-0.091
1572644526782,2019-11-01T21:42:06.782,0.933,8.929,-4.291,-0.595
1572644526803,2019-11-01T21:42:06.803,0.954,8.815,-2.820,-0.072
1572644526822,2019-11-01T21:42:06.822,0.973,7.763,-3.060,0.857
1572644526842,2019-11-01T21:42:06.842,0.993,6.955,-2.511,1.414
1572644526863,2019-11-01T21:42:06.863,1.014,6.814,-2.016,1.574
1572644526882,2019-11-01T21:42:06.882,1.033,6.829,-2.412,1.578
1572644526902,2019-11-01T21:42:06.902,1.053,6.654,-3.312,1.178
1572644526921,2019-11-01T21:42:06.921,1.072,6.204,-3.377,0.614
1572644526942,2019-11-01T21:42:06.942,1.093,5.591,-3.319,0.332
1572644526961,2019-11-01T21:42:06.961,1.112,4.665,-2.123,0.244
1572644526981,2019-11-01T21:42:06.981,1.132,3.700,0.095,-0.042
1572644527002,2019-11-01T21:42:07.002,1.153,2.656,0.522,-0.686
1572644527021,2019-11-01T21:42:07.021,1.172,2.203,-1.997,-1.341
1572644527042,2019-11-01T21:42:07.042,1.193,1.768,-5.023,-1.425
1572644527061,2019-11-01T21:42:07.061,1.212,1.441,-3.712,-1.021
1572644527081,2019-11-01T21:42:07.081,1.232,1.429,-0.111,-0.587
1572644527100,2019-11-01T21:42:07.100,1.251,1.479,1.029,-0.347
1572644527121,2019-11-01T21:42:07.121,1.272,1.833,0.396,-0.332
1572644527141,2019-11-01T21:42:07.141,1.292,2.938,-0.053,-0.393
1572644527160,2019-11-01T21:42:07.160,1.311,3.639,-0.377,0.556
1572644527181,2019-11-01T21:42:07.181,1.332,3.483,-1.174,1.894
1572644527200,2019-11-01T21:42:07.200,1.351,3.792,-0.145,2.691
1572644527220,2019-11-01T21:42:07.220,1.371,4.516,2.683,2.584
1572644527239,2019-11-01T21:42:07.239,1.390,5.415,6.425,1.650
1572644527260,2019-11-01T21:42:07.260,1.411,6.021,6.585,0.930
