epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1583333997674,2020-03-04T14:59:57.674,0.000,-0.199,0.001,0.953
1583333997695,2020-03-04T14:59:57.695,0.021,-0.239,0.002,0.949
1583333997714,2020-03-04T14:59:57.714,0.040,-0.254,0.005,0.931
1583333997734,2020-03-04T14:59:57.734,0.060,-0.308,0.004,0.914
1583333997753,2020-03-04T14:59:57.753,0.079,-0.320,0.013,0.909
1583333997774,2020-03-04T14:59:57.774,0.100,-0.303,0.017,0.917
1583333997794,2020-03-04T14:59:57.794,0.120,-0.339,0.020,0.903
1583333997813,2020-03-04T14:59:57.813,0.139,-0.335,0.001,0.903
1583333997834,2020-03-04T14:59:57.834,0.160,-0.324,-0.006,0.918
1583333997853,2020-03-04T14:59:57.853,0.179,-0.316,-0.007,0.910
1583333997874,2020-03-04T14:59:57.874,0.200,-0.249,-0.006,0.907
1583333997893,2020-03-04T14:59:57.893,0.219,-0.174,-0.013,0.976
1583333997913,2020-03-04T14:59:57.913,0.239,-0.170,-0.010,0.942
1583333997934,2020-03-04T14:59:57.934,0.260,-0.202,-0.012,0.939
1583333997953,2020-03-04T14:59:57.953,0.279,-0.208,-0.012,0.947
1583333997973,2020-03-04T14:59:57.973,0.299,-0.229,-0.008,0.930
1583333997992,2020-03-04T14:59:57.992,0.318,-0.253,-0.009,0.923
1583333998013,2020-03-04T14:59:58.013,0.339,-0.256,-0.010,0.928
1583333998032,2020-03-04T14:59:58.032,0.358,-0.242,-0.008,0.924
1583333998052,2020-03-04T14:59:58.052,0.378,-0.226,-0.012,0.930
1583333998071,2020-03-04T14:59:58.071,0.397,-0.222,-0.013,0.940
1583333998092,2020-03-04T14:59:58.092,0.418,-0.219,-0.011,0.942
1583333998112,2020-03-04T14:59:58.112,0.438,-0.218,-0.008,0.933
1583333998131,2020-03-04T14:59:58.131,0.457,-0.234,-0.010,0.929
1583333998152,2020-03-04T14:59:58.152,0.478,-0.241,-0.007,0.932
1583333998171,2020-03-04T14:59:58.171,0.497,-0.232,-0.008,0.934
1583333998191,2020-03-04T14:59:58.191,0.517,-0.223,-0.007,0.934
1583333998210,2020-03-04T14:59:58.210,0.536,-0.220,-0.004,0.934
1583333998231,2020-03-04T14:59:58.231,0.557,-0.231,-0.004,0.934
1583333998251,2020-03-04T14:59:58.251,0.577,-0.223,-0.002,0.936
1583333998271,2020-03-04T14:59:58.271,0.597,-0.234,-0.009,0.928
1583333998291,2020-03-04T14:59:58.291,0.617,-0.230,-0.011,0.927
1583333998310,2020-03-04T14:59:58.310,0.636,-0.232,-0.007,0.931
1583333998331,2020-03-04T14:59:58.331,0.657,-0.219,-0.002,0.941
1583333998350,2020-03-04T14:59:58.350,0.676,-0.215,-0.003,0.939
1583333998370,2020-03-04T14:59:58.370,0.696,-0.236,-0.002,0.932
1583333998391,2020-03-04T14:59:58.391,0.717,-0.265,-0.002,0.919
1583333998410,2020-03-04T14:59:58.410,0.736,-0.242,-0.000,0.927
1583333998430,2020-03-04T14:59:58.430,0.756,-0.222,-0.001,0.937
1583333998449,2020-03-04T14:59:58.449,0.775,-0.225,0.000,0.933
1583333998470,2020-03-04T14:59:58.470,0.796,-0.243,-0.005,0.928
1583333998489,2020-03-04T14:59:58.489,0.815,-0.241,-0.004,0.933
1583333998509,2020-03-04T14:59:58.509,0.835,-0.236,-0.001,0.928
1583333998530,2020-03-04T14:59:58.530,0.856,-0.218,0.000,0.935
1583333998549,2020-03-04T14:59:58.549,0.875,-0.228,0.000,0.931
1583333998569,2020-03-04T14:59:58.569,0.895,-0.232,-0.002,0.931
1583333998588,2020-03-04T14:59:58.588,0.914,-0.228,-0.006,0.933
1583333998609,2020-03-04T14:59:58.609,0.935,-0.227,-0.006,0.930
1583333998628,2020-03-04T14:59:58.628,0.954,-0.210,0.001,0.942
1583333998648,2020-03-04T14:59:58.648,0.974,-0.231,-0.007,0.934
1583333998669,2020-03-04T14:59:58.669,0.995,-0.245,-0.008,0.930
1583333998688,2020-03-04T14:59:58.688,1.014,-0.239,-0.002,0.927
1583333998709,2020-03-04T14:59:58.709,1.035,-0.231,-0.005,0.934
1583333998728,2020-03-04T14:59:58.728,1.054,-0.229,-0.001,0.933
1583333998748,2020-03-04T14:59:58.748,1.074,-0.229,0.000,0.933
1583333998767,2020-03-04T14:59:58.767,1.093,-0.237,-0.003,0.931
1583333998788,2020-03-04T14:59:58.788,1.114,-0.234,-0.002,0.931
1583333998808,2020-03-04T14:59:58.808,1.134,-0.232,-0.005,0.933
1583333998827,2020-03-04T14:59:58.827,1.153,-0.234,-0.002,0.932
1583333998848,2020-03-04T14:59:58.848,1.174,-0.235,-0.002,0.930
1583333998867,2020-03-04T14:59:58.867,1.193,-0.238,-0.001,0.930
1583333998887,2020-03-04T14:59:58.887,1.213,-0.237,-0.000,0.931
1583333998906,2020-03-04T14:59:58.906,1.232,-0.234,-0.002,0.931
1583333998927,2020-03-04T14:59:58.927,1.253,-0.234,-0.003,0.931
1583333998947,2020-03-04T14:59:58.947,1.273,-0.238,-0.002,0.932
1583333998966,2020-03-04T14:59:58.966,1.292,-0.238,-0.002,0.929
1583333998987,2020-03-04T14:59:58.987,1.313,-0.236,-0.002,0.928
1583333999006,2020-03-04T14:59:59.006,1.332,-0.234,-0.002,0.934
1583333999026,2020-03-04T14:59:59.026,1.352,-0.230,-0.002,0.932
1583333999045,2020-03-04T14:59:59.045,1.371,-0.233,-0.002,0.932
1583333999066,2020-03-04T14:59:59.066,1.392,-0.241,-0.001,0.929
1583333999085,2020-03-04T14:59:59.085,1.411,-0.240,-0.003,0.931
1583333999105,2020-03-04T14:59:59.105,1.431,-0.233,-0.003,0.932
1583333999126,2020-03-04T14:59:59.126,1.452,-0.230,-0.004,0.931
1583333999145,2020-03-04T14:59:59.145,1.471,-0.239,-0.001,0.931
1583333999166,2020-03-04T14:59:59.166,1.492,-0.240,-0.002,0.931
1583333999185,2020-03-04T14:59:59.185,1.511,-0.233,-0.003,0.931
1583333999205,2020-03-04T14:59:59.205,1.531,-0.234,-0.002,0.930
1583333999224,2020-03-04T14:59:59.224,1.550,-0.237,-0.003,0.930
1583333999245,2020-03-04T14:59:59.245,1.571,-0.233,-0.002,0.932
1583333999265,2020-03-04T14:59:59.265,1.591,-0.230,-0.000,0.933
1583333999284,2020-03-04T14:59:59.284,1.610,-0.233,-0.003,0.933
1583333999305,2020-03-04T14:59:59.305,1.631,-0.236,-0.003,0.932
1583333999324,2020-03-04T14:59:59.324,1.650,-0.238,-0.002,0.931
1583333999344,2020-03-04T14:59:59.344,1.670,-0.236,-0.001,0.932
1583333999363,2020-03-04T14:59:59.363,1.689,-0.232,-0.001,0.932
1583333999384,2020-03-04T14:59:59.384,1.710,-0.239,-0.003,0.931
1583333999404,2020-03-04T14:59:59.404,1.730,-0.236,-0.003,0.932
1583333999423,2020-03-04T14:59:59.423,1.749,-0.234,-0.003,0.932
1583333999444,2020-03-04T14:59:59.444,1.770,-0.239,-0.003,0.930
1583333999463,2020-03-04T14:59:59.463,1.789,-0.239,-0.003,0.931
1583333999483,2020-03-04T14:59:59.483,1.809,-0.234,-0.002,0.934
1583333999502,2020-03-04T14:59:59.502,1.828,-0.231,-0.001,0.932
1583333999523,2020-03-04T14:59:59.523,1.849,-0.238,-0.003,0.932
1583333999543,2020-03-04T14:59:59.543,1.869,-0.238,-0.004,0.931
1583333999563,2020-03-04T14:59:59.563,1.889,-0.235,-0.004,0.932
1583333999583,2020-03-04T14:59:59.583,1.909,-0.235,-0.004,0.931
1583333999602,2020-03-04T14:59:59.602,1.928,-0.235,-0.003,0.932
1583333999623,2020-03-04T14:59:59.623,1.949,-0.233,-0.002,0.931
1583333999642,2020-03-04T14:59:59.642,1.968,-0.236,-0.003,0.931
1583333999662,2020-03-04T14:59:59.662,1.988,-0.239,-0.002,0.931
1583333999683,2020-03-04T14:59:59.683,2.009,-0.238,-0.004,0.932
1583333999702,2020-03-04T14:59:59.702,2.028,-0.234,-0.004,0.934
1583333999722,2020-03-04T14:59:59.722,2.048,-0.235,-0.004,0.933
1583333999741,2020-03-04T14:59:59.741,2.067,-0.236,-0.003,0.931
1583333999762,2020-03-04T14:59:59.762,2.088,-0.236,-0.003,0.929
1583333999781,2020-03-04T14:59:59.781,2.107,-0.234,-0.003,0.932
1583333999801,2020-03-04T14:59:59.801,2.127,-0.234,-0.003,0.931
1583333999822,2020-03-04T14:59:59.822,2.148,-0.232,-0.003,0.933
1583333999841,2020-03-04T14:59:59.841,2.167,-0.234,-0.004,0.931
1583333999861,2020-03-04T14:59:59.861,2.187,-0.233,-0.005,0.933
1583333999880,2020-03-04T14:59:59.880,2.206,-0.236,-0.002,0.933
1583333999901,2020-03-04T14:59:59.901,2.227,-0.237,-0.003,0.931
1583333999920,2020-03-04T14:59:59.920,2.246,-0.235,-0.004,0.933
1583333999940,2020-03-04T14:59:59.940,2.266,-0.232,-0.003,0.932
1583333999961,2020-03-04T14:59:59.961,2.287,-0.238,-0.004,0.930
1583333999980,2020-03-04T14:59:59.980,2.306,-0.237,-0.004,0.931
1583334000001,2020-03-04T15:00:00.001,2.327,-0.233,-0.005,0.933
1583334000020,2020-03-04T15:00:00.020,2.346,-0.233,-0.004,0.931
1583334000040,2020-03-04T15:00:00.040,2.366,-0.237,-0.004,0.931
1583334000059,2020-03-04T15:00:00.059,2.385,-0.236,-0.004,0.932
1583334000080,2020-03-04T15:00:00.080,2.406,-0.233,-0.004,0.930
1583334000099,2020-03-04T15:00:00.099,2.425,-0.233,-0.004,0.932
1583334000119,2020-03-04T15:00:00.119,2.445,-0.234,-0.003,0.933
1583334000140,2020-03-04T15:00:00.140,2.466,-0.240,-0.003,0.932
1583334000159,2020-03-04T15:00:00.159,2.485,-0.235,-0.003,0.929
1583334000179,2020-03-04T15:00:00.179,2.505,-0.231,-0.004,0.932
1583334000198,2020-03-04T15:00:00.198,2.524,-0.234,-0.002,0.934
1583334000219,2020-03-04T15:00:00.219,2.545,-0.237,-0.004,0.931
1583334000238,2020-03-04T15:00:00.238,2.564,-0.235,-0.004,0.929
1583334000258,2020-03-04T15:00:00.258,2.584,-0.234,-0.003,0.933
1583334000279,2020-03-04T15:00:00.279,2.605,-0.235,-0.003,0.933
1583334000298,2020-03-04T15:00:00.298,2.624,-0.235,-0.003,0.933
1583334000318,2020-03-04T15:00:00.318,2.644,-0.234,-0.004,0.930
1583334000337,2020-03-04T15:00:00.337,2.663,-0.236,-0.005,0.930
1583334000358,2020-03-04T15:00:00.358,2.684,-0.237,-0.002,0.932
1583334000377,2020-03-04T15:00:00.377,2.703,-0.235,-0.002,0.932
1583334000397,2020-03-04T15:00:00.397,2.723,-0.230,-0.003,0.932
1583334000418,2020-03-04T15:00:00.418,2.744,-0.231,-0.003,0.932
1583334000437,2020-03-04T15:00:00.437,2.763,-0.236,-0.003,0.932
1583334000458,2020-03-04T15:00:00.458,2.784,-0.235,-0.002,0.934
1583334000477,2020-03-04T15:00:00.477,2.803,-0.234,-0.004,0.931
1583334000497,2020-03-04T15:00:00.497,2.823,-0.231,-0.003,0.934
1583334000516,2020-03-04T15:00:00.516,2.842,-0.232,-0.004,0.934
1583334000537,2020-03-04T15:00:00.537,2.863,-0.232,-0.005,0.933
1583334000557,2020-03-04T15:00:00.557,2.883,-0.235,-0.003,0.930
1583334000576,2020-03-04T15:00:00.576,2.902,-0.237,-0.004,0.932
1583334000597,2020-03-04T15:00:00.597,2.923,-0.229,-0.004,0.933
1583334000616,2020-03-04T15:00:00.616,2.942,-0.232,-0.005,0.935
1583334000636,2020-03-04T15:00:00.636,2.962,-0.234,-0.005,0.932
1583334000655,2020-03-04T15:00:00.655,2.981,-0.235,-0.004,0.931
1583334000676,2020-03-04T15:00:00.676,3.002,-0.236,-0.005,0.932
1583334000696,2020-03-04T15:00:00.696,3.022,-0.233,-0.005,0.933
1583334000715,2020-03-04T15:00:00.715,3.041,-0.231,-0.003,0.931
1583334000736,2020-03-04T15:00:00.736,3.062,-0.234,-0.005,0.931
1583334000755,2020-03-04T15:00:00.755,3.081,-0.235,-0.005,0.933
1583334000775,2020-03-04T15:00:00.775,3.101,-0.234,-0.004,0.931
1583334000794,2020-03-04T15:00:00.794,3.120,-0.233,-0.003,0.931
1583334000815,2020-03-04T15:00:00.815,3.141,-0.234,-0.004,0.934
1583334000835,2020-03-04T15:00:00.835,3.161,-0.234,-0.004,0.935
1583334000855,2020-03-04T15:00:00.855,3.181,-0.232,-0.003,0.932
1583334000875,2020-03-04T15:00:00.875,3.201,-0.230,-0.004,0.932
1583334000894,2020-03-04T15:00:00.894,3.220,-0.233,-0.005,0.932
1583334000915,2020-03-04T15:00:00.915,3.241,-0.232,-0.003,0.931
1583334000934,2020-03-04T15:00:00.934,3.260,-0.234,-0.004,0.931
1583334000954,2020-03-04T15:00:00.954,3.280,-0.234,-0.003,0.932
1583334000973,2020-03-04T15:00:00.973,3.299,-0.233,-0.003,0.931
1583334000994,2020-03-04T15:00:00.994,3.320,-0.234,-0.004,0.932
1583334001014,2020-03-04T15:00:01.014,3.340,-0.234,-0.003,0.932
1583334001033,2020-03-04T15:00:01.033,3.359,-0.232,-0.004,0.932
1583334001054,2020-03-04T15:00:01.054,3.380,-0.232,-0.005,0.935
1583334001073,2020-03-04T15:00:01.073,3.399,-0.234,-0.004,0.934
1583334001093,2020-03-04T15:00:01.093,3.419,-0.232,-0.004,0.932
1583334001112,2020-03-04T15:00:01.112,3.438,-0.234,-0.004,0.932
1583334001133,2020-03-04T15:00:01.133,3.459,-0.231,-0.003,0.935
1583334001153,2020-03-04T15:00:01.153,3.479,-0.234,-0.003,0.931
1583334001172,2020-03-04T15:00:01.172,3.498,-0.240,-0.001,0.929
1583334001193,2020-03-04T15:00:01.193,3.519,-0.237,-0.002,0.932
1583334001212,2020-03-04T15:00:01.212,3.538,-0.230,-0.004,0.934
1583334001232,2020-03-04T15:00:01.232,3.558,-0.232,-0.002,0.931
1583334001251,2020-03-04T15:00:01.251,3.577,-0.236,-0.003,0.930
1583334001272,2020-03-04T15:00:01.272,3.598,-0.236,-0.005,0.934
1583334001292,2020-03-04T15:00:01.292,3.618,-0.234,-0.003,0.931
1583334001312,2020-03-04T15:00:01.312,3.638,-0.233,-0.002,0.930
1583334001332,2020-03-04T15:00:01.332,3.658,-0.234,-0.004,0.933
1583334001351,2020-03-04T15:00:01.351,3.677,-0.232,-0.003,0.935
1583334001372,2020-03-04T15:00:01.372,3.698,-0.230,-0.001,0.933
1583334001391,2020-03-04T15:00:01.391,3.717,-0.232,-0.003,0.931
1583334001411,2020-03-04T15:00:01.411,3.737,-0.236,-0.003,0.932
1583334001432,2020-03-04T15:00:01.432,3.758,-0.233,-0.002,0.932
1583334001451,2020-03-04T15:00:01.451,3.777,-0.233,-0.003,0.932
1583334001471,2020-03-04T15:00:01.471,3.797,-0.235,-0.002,0.930
1583334001490,2020-03-04T15:00:01.490,3.816,-0.237,-0.002,0.931
1583334001511,2020-03-04T15:00:01.511,3.837,-0.235,-0.004,0.933
1583334001530,2020-03-04T15:00:01.530,3.856,-0.232,-0.003,0.934
1583334001550,2020-03-04T15:00:01.550,3.876,-0.234,-0.002,0.932
1583334001571,2020-03-04T15:00:01.571,3.897,-0.236,-0.002,0.931
1583334001590,2020-03-04T15:00:01.590,3.916,-0.229,-0.002,0.933
1583334001610,2020-03-04T15:00:01.610,3.936,-0.228,-0.000,0.932
1583334001629,2020-03-04T15:00:01.629,3.955,-0.232,-0.001,0.932
1583334001650,2020-03-04T15:00:01.650,3.976,-0.237,-0.003,0.933
1583334001669,2020-03-04T15:00:01.669,3.995,-0.232,-0.002,0.932
1583334001689,2020-03-04T15:00:01.689,4.015,-0.231,-0.003,0.931
1583334001710,2020-03-04T15:00:01.710,4.036,-0.233,-0.004,0.933
1583334001729,2020-03-04T15:00:01.729,4.055,-0.232,-0.003,0.934
1583334001750,2020-03-04T15:00:01.750,4.076,-0.231,-0.003,0.933
1583334001769,2020-03-04T15:00:01.769,4.095,-0.234,-0.004,0.929
1583334001789,2020-03-04T15:00:01.789,4.115,-0.235,-0.003,0.931
1583334001808,2020-03-04T15:00:01.808,4.134,-0.229,0.001,0.935
1583334001829,2020-03-04T15:00:01.829,4.155,-0.230,0.000,0.934
1583334001848,2020-03-04T15:00:01.848,4.174,-0.233,-0.001,0.932
1583334001868,2020-03-04T15:00:01.868,4.194,-0.233,-0.000,0.933
1583334001889,2020-03-04T15:00:01.889,4.215,-0.234,0.000,0.931
1583334001908,2020-03-04T15:00:01.908,4.234,-0.232,0.001,0.930
1583334001928,2020-03-04T15:00:01.928,4.254,-0.229,-0.000,0.934
1583334001947,2020-03-04T15:00:01.947,4.273,-0.229,-0.002,0.933
1583334001968,2020-03-04T15:00:01.968,4.294,-0.231,-0.002,0.934
1583334001987,2020-03-04T15:00:01.987,4.313,-0.234,-0.000,0.931
1583334002007,2020-03-04T15:00:02.007,4.333,-0.230,-0.000,0.930
1583334002028,2020-03-04T15:00:02.028,4.354,-0.226,-0.002,0.934
1583334002047,2020-03-04T15:00:02.047,4.373,-0.223,-0.002,0.935
1583334002067,2020-03-04T15:00:02.067,4.393,-0.227,-0.003,0.933
1583334002086,2020-03-04T15:00:02.086,4.412,-0.232,-0.002,0.932
1583334002107,2020-03-04T15:00:02.107,4.433,-0.231,-0.001,0.935
1583334002126,2020-03-04T15:00:02.126,4.452,-0.225,-0.002,0.934
1583334002147,2020-03-04T15:00:02.147,4.473,-0.227,-0.003,0.934
1583334002167,2020-03-04T15:00:02.167,4.493,-0.230,-0.002,0.933
1583334002186,2020-03-04T15:00:02.186,4.512,-0.232,-0.001,0.933
1583334002207,2020-03-04T15:00:02.207,4.533,-0.229,-0.003,0.932
1583334002226,2020-03-04T15:00:02.226,4.552,-0.228,-0.003,0.933
1583334002246,2020-03-04T15:00:02.246,4.572,-0.230,-0.004,0.931
1583334002265,2020-03-04T15:00:02.265,4.591,-0.231,-0.005,0.932
1583334002286,2020-03-04T15:00:02.286,4.612,-0.232,-0.003,0.933
