epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1585566951342,2020-03-30T12:15:51.342,0.000,0.297,-0.427,-0.236
1585566951363,2020-03-30T12:15:51.363,0.021,0.122,-1.235,0.396
1585566951383,2020-03-30T12:15:51.383,0.041,0.442,-0.076,-0.015
1585566951403,2020-03-30T12:15:51.403,0.061,0.907,0.953,-0.099
1585566951423,2020-03-30T12:15:51.423,0.081,1.402,1.677,-0.114
1585566951442,2020-03-30T12:15:51.442,0.100,1.669,1.242,-0.213
1585566951463,2020-03-30T12:15:51.463,0.121,1.227,-0.305,-0.236
1585566951482,2020-03-30T12:15:51.482,0.140,0.922,-0.595,-0.244
1585566951502,2020-03-30T12:15:51.502,0.160,0.838,-0.297,-0.236
1585566951523,2020-03-30T12:15:51.523,0.181,0.663,-0.602,-0.152
1585566951542,2020-03-30T12:15:51.542,0.200,0.587,-0.716,-0.236
1585566951562,2020-03-30T12:15:51.562,0.220,0.716,0.206,-0.297
1585566951581,2020-03-30T12:15:51.581,0.239,0.694,-0.206,-0.297
1585566951602,2020-03-30T12:15:51.602,0.260,0.541,-1.380,-0.290
1585566951621,2020-03-30T12:15:51.621,0.279,0.244,-1.616,-0.267
1585566951641,2020-03-30T12:15:51.641,0.299,0.511,-0.328,-0.213
1585566951660,2020-03-30T12:15:51.660,0.318,0.800,-0.183,-0.229
1585566951681,2020-03-30T12:15:51.681,0.339,1.021,-0.968,-0.282
1585566951701,2020-03-30T12:15:51.701,0.359,1.380,-0.305,-0.297
1585566951720,2020-03-30T12:15:51.720,0.378,1.463,0.480,-0.389
1585566951741,2020-03-30T12:15:51.741,0.399,0.892,0.023,-0.427
1585566951760,2020-03-30T12:15:51.760,0.418,0.313,-1.334,-0.221
1585566951780,2020-03-30T12:15:51.780,0.438,0.328,-1.601,0.008
1585566951799,2020-03-30T12:15:51.799,0.457,0.907,-1.181,-0.038
1585566951820,2020-03-30T12:15:51.820,0.478,1.540,-1.433,-0.236
1585566951841,2020-03-30T12:15:51.841,0.499,1.639,-1.905,-0.282
1585566951860,2020-03-30T12:15:51.860,0.518,1.616,-0.648,-0.229
1585566951880,2020-03-30T12:15:51.880,0.538,1.631,0.823,-0.297
1585566951899,2020-03-30T12:15:51.899,0.557,1.631,0.587,-0.274
1585566951920,2020-03-30T12:15:51.920,0.578,1.692,-0.434,-0.221
1585566951939,2020-03-30T12:15:51.939,0.597,1.768,0.351,-0.229
1585566951959,2020-03-30T12:15:51.959,0.617,1.905,1.867,-0.191
1585566951980,2020-03-30T12:15:51.980,0.638,1.707,1.563,-0.191
1585566951999,2020-03-30T12:15:51.999,0.657,1.288,0.404,-0.213
1585566952019,2020-03-30T12:15:52.019,0.677,0.861,0.328,-0.130
1585566952038,2020-03-30T12:15:52.038,0.696,0.930,0.716,-0.152
1585566952059,2020-03-30T12:15:52.059,0.717,0.861,-0.008,-0.267
1585566952078,2020-03-30T12:15:52.078,0.736,0.747,-0.648,-0.297
1585566952098,2020-03-30T12:15:52.098,0.756,0.800,-0.770,-0.351
1585566952119,2020-03-30T12:15:52.119,0.777,0.770,-0.305,-0.396
1585566952138,2020-03-30T12:15:52.138,0.796,0.816,0.998,-0.541
1585566952158,2020-03-30T12:15:52.158,0.816,0.877,1.494,-0.602
1585566952177,2020-03-30T12:15:52.177,0.835,0.831,0.831,-0.625
1585566952198,2020-03-30T12:15:52.198,0.856,0.412,-0.755,-0.556
1585566952217,2020-03-30T12:15:52.217,0.875,0.351,-0.343,-0.442
1585566952237,2020-03-30T12:15:52.237,0.895,0.770,0.823,-0.221
1585566952258,2020-03-30T12:15:52.258,0.916,0.846,0.236,-0.137
1585566952277,2020-03-30T12:15:52.277,0.935,0.671,-1.014,-0.168
1585566952298,2020-03-30T12:15:52.298,0.956,0.671,-1.410,-0.130
1585566952317,2020-03-30T12:15:52.317,0.975,0.846,-0.991,-0.030
1585566952337,2020-03-30T12:15:52.337,0.995,1.052,0.267,0.114
1585566952356,2020-03-30T12:15:52.356,1.014,1.181,0.069,0.175
1585566952377,2020-03-30T12:15:52.377,1.035,1.014,-1.456,0.107
1585566952396,2020-03-30T12:15:52.396,1.054,0.884,-1.540,0.114
1585566952416,2020-03-30T12:15:52.416,1.074,0.838,-0.960,0.000
1585566952437,2020-03-30T12:15:52.437,1.095,0.755,-0.511,-0.069
1585566952456,2020-03-30T12:15:52.456,1.114,0.648,0.030,-0.183
1585566952476,2020-03-30T12:15:52.476,1.134,0.617,0.434,-0.419
1585566952495,2020-03-30T12:15:52.495,1.153,0.945,0.640,-0.663
1585566952516,2020-03-30T12:15:52.516,1.174,1.456,1.387,-0.869
1585566952535,2020-03-30T12:15:52.535,1.193,1.593,1.867,-0.930
1585566952555,2020-03-30T12:15:52.555,1.213,1.372,2.439,-0.640
1585566952576,2020-03-30T12:15:52.576,1.234,1.052,0.480,-0.480
1585566952595,2020-03-30T12:15:52.595,1.253,0.541,-3.460,-0.351
1585566952615,2020-03-30T12:15:52.615,1.273,0.716,-1.898,-0.152
1585566952634,2020-03-30T12:15:52.634,1.292,1.212,1.120,-0.213
1585566952655,2020-03-30T12:15:52.655,1.313,1.014,0.221,-0.465
1585566952674,2020-03-30T12:15:52.674,1.332,0.465,-1.700,-0.579
1585566952695,2020-03-30T12:15:52.695,1.353,0.313,-1.242,-0.404
1585566952715,2020-03-30T12:15:52.715,1.373,0.511,0.213,-0.282
1585566952734,2020-03-30T12:15:52.734,1.392,0.602,0.892,-0.335
1585566952755,2020-03-30T12:15:52.755,1.413,0.602,1.334,-0.282
1585566952774,2020-03-30T12:15:52.774,1.432,0.930,0.755,-0.313
1585566952794,2020-03-30T12:15:52.794,1.452,0.823,0.091,-0.297
1585566952813,2020-03-30T12:15:52.813,1.471,0.678,0.305,-0.274
1585566952834,2020-03-30T12:15:52.834,1.492,0.442,0.297,-0.290
1585566952854,2020-03-30T12:15:52.854,1.512,0.450,0.229,-0.282
1585566952873,2020-03-30T12:15:52.873,1.531,0.793,0.724,-0.313
1585566952894,2020-03-30T12:15:52.894,1.552,0.991,0.899,-0.381
1585566952913,2020-03-30T12:15:52.913,1.571,1.037,0.198,-0.335
1585566952933,2020-03-30T12:15:52.933,1.591,1.105,-0.099,-0.206
1585566952952,2020-03-30T12:15:52.952,1.610,0.930,0.617,-0.191
1585566952973,2020-03-30T12:15:52.973,1.631,0.823,0.259,-0.206
1585566952993,2020-03-30T12:15:52.993,1.651,0.678,-0.991,-0.290
1585566953012,2020-03-30T12:15:53.012,1.670,0.572,-1.471,-0.206
1585566953033,2020-03-30T12:15:53.033,1.691,0.526,-0.442,-0.130
1585566953052,2020-03-30T12:15:53.052,1.710,0.434,0.518,-0.114
1585566953072,2020-03-30T12:15:53.072,1.730,0.419,0.175,-0.107
1585566953091,2020-03-30T12:15:53.091,1.749,0.564,0.229,-0.076
1585566953112,2020-03-30T12:15:53.112,1.770,0.899,0.198,-0.091
1585566953131,2020-03-30T12:15:53.131,1.789,0.595,-0.198,-0.084
1585566953152,2020-03-30T12:15:53.152,1.810,0.541,-0.343,-0.076
1585566953172,2020-03-30T12:15:53.172,1.830,0.617,-0.434,0.023
1585566953191,2020-03-30T12:15:53.191,1.849,0.503,-0.434,-0.069
1585566953212,2020-03-30T12:15:53.212,1.870,0.320,0.252,-0.114
1585566953231,2020-03-30T12:15:53.231,1.889,0.213,1.014,-0.038
1585566953251,2020-03-30T12:15:53.251,1.909,-0.069,0.061,0.137
1585566953270,2020-03-30T12:15:53.270,1.928,-0.213,-1.593,0.297
1585566953291,2020-03-30T12:15:53.291,1.949,-0.168,-1.966,0.252
1585566953311,2020-03-30T12:15:53.311,1.969,0.076,-2.020,0.137
1585566953330,2020-03-30T12:15:53.330,1.988,0.716,-1.448,0.114
1585566953351,2020-03-30T12:15:53.351,2.009,0.701,-1.212,0.191
1585566953370,2020-03-30T12:15:53.370,2.028,0.175,-2.393,0.076
1585566953390,2020-03-30T12:15:53.390,2.048,0.244,-1.951,-0.091
1585566953409,2020-03-30T12:15:53.409,2.067,1.197,0.716,-0.213
1585566953430,2020-03-30T12:15:53.430,2.088,1.768,1.319,-0.297
1585566953450,2020-03-30T12:15:53.450,2.108,1.441,0.518,-0.335
1585566953469,2020-03-30T12:15:53.469,2.127,0.976,0.450,-0.396
1585566953490,2020-03-30T12:15:53.490,2.148,0.770,1.517,-0.389
1585566953509,2020-03-30T12:15:53.509,2.167,0.686,1.532,-0.351
1585566953529,2020-03-30T12:15:53.529,2.187,0.701,0.808,-0.229
1585566953549,2020-03-30T12:15:53.549,2.207,0.892,0.838,-0.198
1585566953569,2020-03-30T12:15:53.569,2.227,0.846,1.052,-0.259
1585566953590,2020-03-30T12:15:53.590,2.248,0.610,0.892,-0.282
1585566953609,2020-03-30T12:15:53.609,2.267,0.274,0.747,-0.320
1585566953629,2020-03-30T12:15:53.629,2.287,0.412,1.021,-0.221
1585566953648,2020-03-30T12:15:53.648,2.306,0.434,0.983,-0.229
1585566953669,2020-03-30T12:15:53.669,2.327,0.549,0.320,-0.229
1585566953688,2020-03-30T12:15:53.688,2.346,0.724,0.320,-0.198
1585566953708,2020-03-30T12:15:53.708,2.366,0.907,1.280,-0.175
1585566953727,2020-03-30T12:15:53.727,2.385,0.915,1.433,-0.213
1585566953748,2020-03-30T12:15:53.748,2.406,0.655,0.503,-0.160
1585566953768,2020-03-30T12:15:53.768,2.426,0.663,-0.008,-0.168
1585566953787,2020-03-30T12:15:53.787,2.445,0.808,0.313,-0.107
1585566953808,2020-03-30T12:15:53.808,2.466,0.854,0.747,-0.061
1585566953827,2020-03-30T12:15:53.827,2.485,0.716,0.229,-0.152
1585566953847,2020-03-30T12:15:53.847,2.505,0.785,0.465,-0.168
1585566953866,2020-03-30T12:15:53.866,2.524,0.770,1.044,-0.198
1585566953887,2020-03-30T12:15:53.887,2.545,0.777,0.198,-0.236
1585566953907,2020-03-30T12:15:53.907,2.565,0.770,0.023,-0.351
1585566953926,2020-03-30T12:15:53.926,2.584,0.983,1.555,-0.381
1585566953947,2020-03-30T12:15:53.947,2.605,1.242,2.409,-0.358
1585566953966,2020-03-30T12:15:53.966,2.624,1.120,1.700,-0.282
1585566953987,2020-03-30T12:15:53.987,2.645,0.747,0.244,-0.221
1585566954006,2020-03-30T12:15:54.006,2.664,0.274,-0.069,-0.229
1585566954026,2020-03-30T12:15:54.026,2.684,0.396,0.457,-0.175
1585566954047,2020-03-30T12:15:54.047,2.705,0.816,0.648,-0.160
1585566954066,2020-03-30T12:15:54.066,2.724,0.968,0.854,-0.091
1585566954086,2020-03-30T12:15:54.086,2.744,0.869,0.755,-0.069
1585566954105,2020-03-30T12:15:54.105,2.763,0.701,0.091,-0.130
1585566954126,2020-03-30T12:15:54.126,2.784,0.495,-0.526,-0.091
1585566954145,2020-03-30T12:15:54.145,2.803,0.518,0.038,-0.030
1585566954165,2020-03-30T12:15:54.165,2.823,0.313,0.328,0.069
1585566954186,2020-03-30T12:15:54.186,2.844,0.259,-0.579,0.221
1585566954205,2020-03-30T12:15:54.205,2.863,0.716,-1.524,0.191
