epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573406444401,2019-11-10T17:20:44.401,0.000,0.889,-0.043,-0.454
1573406444422,2019-11-10T17:20:44.422,0.021,0.904,-0.044,-0.460
1573406444442,2019-11-10T17:20:44.442,0.041,0.910,-0.045,-0.454
1573406444461,2019-11-10T17:20:44.461,0.060,0.901,-0.040,-0.446
1573406444482,2019-11-10T17:20:44.482,0.081,0.904,-0.039,-0.445
1573406444502,2019-11-10T17:20:44.502,0.101,0.900,-0.046,-0.458
1573406444521,2019-11-10T17:20:44.521,0.120,0.902,-0.051,-0.465
1573406444542,2019-11-10T17:20:44.542,0.141,0.901,-0.045,-0.462
1573406444562,2019-11-10T17:20:44.562,0.161,0.896,-0.044,-0.460
1573406444583,2019-11-10T17:20:44.583,0.182,0.895,-0.047,-0.461
1573406444602,2019-11-10T17:20:44.602,0.201,0.909,-0.047,-0.462
1573406444622,2019-11-10T17:20:44.622,0.221,0.901,-0.048,-0.460
1573406444643,2019-11-10T17:20:44.643,0.242,0.898,-0.055,-0.463
1573406444662,2019-11-10T17:20:44.662,0.261,0.900,-0.054,-0.467
1573406444682,2019-11-10T17:20:44.682,0.281,0.896,-0.045,-0.465
1573406444703,2019-11-10T17:20:44.703,0.302,0.908,-0.038,-0.456
1573406444722,2019-11-10T17:20:44.722,0.321,0.905,-0.045,-0.453
1573406444742,2019-11-10T17:20:44.742,0.341,0.902,-0.052,-0.450
1573406444763,2019-11-10T17:20:44.763,0.362,0.908,-0.042,-0.445
1573406444783,2019-11-10T17:20:44.783,0.382,0.901,-0.038,-0.443
1573406444803,2019-11-10T17:20:44.803,0.402,0.902,-0.041,-0.450
1573406444823,2019-11-10T17:20:44.823,0.422,0.901,-0.044,-0.458
1573406444844,2019-11-10T17:20:44.844,0.443,0.911,-0.052,-0.457
1573406444863,2019-11-10T17:20:44.863,0.462,0.899,-0.044,-0.448
1573406444883,2019-11-10T17:20:44.883,0.482,0.908,-0.039,-0.448
1573406444904,2019-11-10T17:20:44.904,0.503,0.904,-0.040,-0.443
1573406444924,2019-11-10T17:20:44.924,0.523,0.907,-0.051,-0.445
1573406444943,2019-11-10T17:20:44.943,0.542,0.906,-0.049,-0.453
1573406444964,2019-11-10T17:20:44.964,0.563,0.896,-0.046,-0.457
1573406444984,2019-11-10T17:20:44.984,0.583,0.898,-0.046,-0.463
1573406445003,2019-11-10T17:20:45.003,0.602,0.902,-0.047,-0.456
1573406445024,2019-11-10T17:20:45.024,0.623,0.907,-0.050,-0.459
1573406445044,2019-11-10T17:20:45.044,0.643,0.902,-0.046,-0.456
1573406445065,2019-11-10T17:20:45.065,0.664,0.893,-0.037,-0.455
1573406445084,2019-11-10T17:20:45.084,0.683,0.916,-0.047,-0.455
1573406445104,2019-11-10T17:20:45.104,0.703,0.910,-0.048,-0.447
1573406445125,2019-11-10T17:20:45.125,0.724,0.896,-0.042,-0.448
1573406445144,2019-11-10T17:20:45.144,0.743,0.908,-0.045,-0.452
1573406445164,2019-11-10T17:20:45.164,0.763,0.900,-0.053,-0.456
1573406445185,2019-11-10T17:20:45.185,0.784,0.902,-0.048,-0.456
1573406445204,2019-11-10T17:20:45.204,0.803,0.901,-0.042,-0.451
1573406445224,2019-11-10T17:20:45.224,0.823,0.898,-0.038,-0.448
1573406445245,2019-11-10T17:20:45.245,0.844,0.901,-0.042,-0.447
1573406445265,2019-11-10T17:20:45.265,0.864,0.915,-0.059,-0.459
1573406445284,2019-11-10T17:20:45.284,0.883,0.906,-0.047,-0.458
1573406445305,2019-11-10T17:20:45.305,0.904,0.894,-0.032,-0.449
1573406445325,2019-11-10T17:20:45.325,0.924,0.897,-0.031,-0.442
1573406445345,2019-11-10T17:20:45.345,0.944,0.904,-0.048,-0.451
1573406445365,2019-11-10T17:20:45.365,0.964,0.907,-0.060,-0.460
1573406445386,2019-11-10T17:20:45.386,0.985,0.908,-0.051,-0.461
1573406445406,2019-11-10T17:20:45.406,1.005,0.900,-0.036,-0.454
1573406445425,2019-11-10T17:20:45.425,1.024,0.893,-0.040,-0.456
1573406445446,2019-11-10T17:20:45.446,1.045,0.898,-0.063,-0.468
1573406445466,2019-11-10T17:20:45.466,1.065,0.912,-0.069,-0.467
1573406445485,2019-11-10T17:20:45.485,1.084,0.910,-0.045,-0.457
1573406445506,2019-11-10T17:20:45.506,1.105,0.889,-0.024,-0.445
1573406445526,2019-11-10T17:20:45.526,1.125,0.905,-0.034,-0.448
1573406445545,2019-11-10T17:20:45.545,1.144,0.911,-0.050,-0.443
1573406445566,2019-11-10T17:20:45.566,1.165,0.903,-0.038,-0.441
1573406445586,2019-11-10T17:20:45.586,1.185,0.901,-0.033,-0.445
1573406445607,2019-11-10T17:20:45.607,1.206,0.895,-0.052,-0.459
1573406445626,2019-11-10T17:20:45.626,1.225,0.923,-0.073,-0.475
1573406445646,2019-11-10T17:20:45.646,1.245,0.909,-0.053,-0.471
1573406445667,2019-11-10T17:20:45.667,1.266,0.879,-0.031,-0.460
1573406445686,2019-11-10T17:20:45.686,1.285,0.893,-0.029,-0.456
1573406445706,2019-11-10T17:20:45.706,1.305,0.913,-0.042,-0.448
1573406445727,2019-11-10T17:20:45.727,1.326,0.933,-0.046,-0.436
1573406445747,2019-11-10T17:20:45.747,1.346,0.919,-0.043,-0.436
1573406445766,2019-11-10T17:20:45.766,1.365,0.886,-0.044,-0.452
1573406445787,2019-11-10T17:20:45.787,1.386,0.884,-0.033,-0.464
1573406445807,2019-11-10T17:20:45.807,1.406,0.897,-0.024,-0.468
1573406445826,2019-11-10T17:20:45.826,1.425,0.896,-0.051,-0.473
1573406445847,2019-11-10T17:20:45.847,1.446,0.898,-0.066,-0.487
1573406445867,2019-11-10T17:20:45.867,1.466,0.882,-0.051,-0.497
1573406445888,2019-11-10T17:20:45.888,1.487,0.878,-0.042,-0.495
1573406445907,2019-11-10T17:20:45.907,1.506,0.878,-0.051,-0.492
1573406445928,2019-11-10T17:20:45.928,1.527,0.894,-0.060,-0.502
1573406445948,2019-11-10T17:20:45.948,1.547,0.895,-0.052,-0.503
1573406445967,2019-11-10T17:20:45.967,1.566,0.881,-0.044,-0.489
1573406445988,2019-11-10T17:20:45.988,1.587,0.885,-0.044,-0.475
1573406446008,2019-11-10T17:20:46.008,1.607,0.910,-0.039,-0.468
1573406446027,2019-11-10T17:20:46.027,1.626,0.896,-0.028,-0.462
1573406446048,2019-11-10T17:20:46.048,1.647,0.881,-0.036,-0.466
1573406446068,2019-11-10T17:20:46.068,1.667,0.906,-0.049,-0.473
1573406446089,2019-11-10T17:20:46.089,1.688,0.910,-0.045,-0.482
1573406446108,2019-11-10T17:20:46.108,1.707,0.873,-0.045,-0.493
1573406446128,2019-11-10T17:20:46.128,1.727,0.845,-0.043,-0.501
1573406446149,2019-11-10T17:20:46.149,1.748,0.882,-0.022,-0.501
1573406446168,2019-11-10T17:20:46.168,1.767,0.901,-0.035,-0.491
1573406446188,2019-11-10T17:20:46.188,1.787,0.918,-0.067,-0.494
1573406446209,2019-11-10T17:20:46.209,1.808,0.882,-0.049,-0.486
1573406446229,2019-11-10T17:20:46.229,1.828,0.876,-0.019,-0.479
1573406446248,2019-11-10T17:20:46.248,1.847,0.888,-0.025,-0.486
1573406446269,2019-11-10T17:20:46.269,1.868,0.867,-0.036,-0.497
1573406446289,2019-11-10T17:20:46.289,1.888,0.880,-0.047,-0.509
1573406446308,2019-11-10T17:20:46.308,1.907,0.895,-0.051,-0.514
1573406446329,2019-11-10T17:20:46.329,1.928,0.868,-0.040,-0.512
1573406446349,2019-11-10T17:20:46.349,1.948,0.862,-0.033,-0.516
1573406446370,2019-11-10T17:20:46.370,1.969,0.885,-0.030,-0.518
1573406446389,2019-11-10T17:20:46.389,1.988,0.878,-0.033,-0.517
1573406446409,2019-11-10T17:20:46.409,2.008,0.864,-0.036,-0.519
1573406446430,2019-11-10T17:20:46.430,2.029,0.859,-0.039,-0.526
1573406446449,2019-11-10T17:20:46.449,2.048,0.855,-0.042,-0.535
1573406446470,2019-11-10T17:20:46.470,2.069,0.861,-0.036,-0.540
1573406446490,2019-11-10T17:20:46.490,2.089,0.862,-0.032,-0.538
1573406446509,2019-11-10T17:20:46.509,2.108,0.859,-0.036,-0.539
1573406446530,2019-11-10T17:20:46.530,2.129,0.853,-0.039,-0.542
1573406446550,2019-11-10T17:20:46.550,2.149,0.852,-0.036,-0.544
1573406446571,2019-11-10T17:20:46.571,2.170,0.845,-0.035,-0.547
1573406446590,2019-11-10T17:20:46.590,2.189,0.854,-0.039,-0.549
1573406446610,2019-11-10T17:20:46.610,2.209,0.865,-0.038,-0.543
1573406446631,2019-11-10T17:20:46.631,2.230,0.865,-0.031,-0.533
1573406446650,2019-11-10T17:20:46.650,2.249,0.864,-0.028,-0.528
1573406446670,2019-11-10T17:20:46.670,2.269,0.866,-0.033,-0.533
1573406446691,2019-11-10T17:20:46.691,2.290,0.872,-0.035,-0.538
1573406446711,2019-11-10T17:20:46.711,2.310,0.860,-0.035,-0.535
1573406446730,2019-11-10T17:20:46.730,2.329,0.860,-0.032,-0.530
