epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573406639832,2019-11-10T17:23:59.832,0.000,-0.599,-0.106,0.739
1573406639853,2019-11-10T17:23:59.853,0.021,-0.606,-0.108,0.744
1573406639872,2019-11-10T17:23:59.872,0.040,-0.607,-0.110,0.739
1573406639892,2019-11-10T17:23:59.892,0.060,-0.602,-0.112,0.742
1573406639912,2019-11-10T17:23:59.912,0.080,-0.602,-0.108,0.743
1573406639932,2019-11-10T17:23:59.932,0.100,-0.601,-0.105,0.741
1573406639951,2019-11-10T17:23:59.951,0.119,-0.603,-0.105,0.741
1573406639972,2019-11-10T17:23:59.972,0.140,-0.605,-0.109,0.742
1573406639992,2019-11-10T17:23:59.992,0.160,-0.602,-0.114,0.743
1573406640011,2019-11-10T17:24:00.011,0.179,-0.600,-0.110,0.745
1573406640032,2019-11-10T17:24:00.032,0.200,-0.601,-0.106,0.748
1573406640051,2019-11-10T17:24:00.051,0.219,-0.604,-0.106,0.745
1573406640071,2019-11-10T17:24:00.071,0.239,-0.602,-0.108,0.742
1573406640090,2019-11-10T17:24:00.090,0.258,-0.603,-0.110,0.746
1573406640111,2019-11-10T17:24:00.111,0.279,-0.603,-0.110,0.744
1573406640131,2019-11-10T17:24:00.131,0.299,-0.601,-0.107,0.744
1573406640150,2019-11-10T17:24:00.150,0.318,-0.600,-0.106,0.742
1573406640171,2019-11-10T17:24:00.171,0.339,-0.601,-0.109,0.745
1573406640190,2019-11-10T17:24:00.190,0.358,-0.602,-0.112,0.744
1573406640210,2019-11-10T17:24:00.210,0.378,-0.601,-0.112,0.743
1573406640229,2019-11-10T17:24:00.229,0.397,-0.603,-0.108,0.741
1573406640250,2019-11-10T17:24:00.250,0.418,-0.603,-0.106,0.742
1573406640270,2019-11-10T17:24:00.270,0.438,-0.604,-0.109,0.744
1573406640289,2019-11-10T17:24:00.289,0.457,-0.604,-0.112,0.742
1573406640310,2019-11-10T17:24:00.310,0.478,-0.604,-0.109,0.743
1573406640329,2019-11-10T17:24:00.329,0.497,-0.602,-0.111,0.740
1573406640350,2019-11-10T17:24:00.350,0.518,-0.601,-0.112,0.743
1573406640369,2019-11-10T17:24:00.369,0.537,-0.601,-0.108,0.745
1573406640389,2019-11-10T17:24:00.389,0.557,-0.604,-0.107,0.743
1573406640410,2019-11-10T17:24:00.410,0.578,-0.601,-0.109,0.740
1573406640429,2019-11-10T17:24:00.429,0.597,-0.602,-0.111,0.745
1573406640449,2019-11-10T17:24:00.449,0.617,-0.603,-0.114,0.747
1573406640468,2019-11-10T17:24:00.468,0.636,-0.601,-0.114,0.743
1573406640489,2019-11-10T17:24:00.489,0.657,-0.601,-0.111,0.738
1573406640508,2019-11-10T17:24:00.508,0.676,-0.603,-0.106,0.741
1573406640528,2019-11-10T17:24:00.528,0.696,-0.603,-0.109,0.746
1573406640549,2019-11-10T17:24:00.549,0.717,-0.602,-0.112,0.746
1573406640568,2019-11-10T17:24:00.568,0.736,-0.601,-0.111,0.745
1573406640588,2019-11-10T17:24:00.588,0.756,-0.600,-0.112,0.741
1573406640607,2019-11-10T17:24:00.607,0.775,-0.602,-0.109,0.738
1573406640628,2019-11-10T17:24:00.628,0.796,-0.604,-0.108,0.743
1573406640647,2019-11-10T17:24:00.647,0.815,-0.604,-0.112,0.743
1573406640667,2019-11-10T17:24:00.667,0.835,-0.601,-0.114,0.748
1573406640688,2019-11-10T17:24:00.688,0.856,-0.599,-0.112,0.748
1573406640707,2019-11-10T17:24:00.707,0.875,-0.599,-0.110,0.746
1573406640727,2019-11-10T17:24:00.727,0.895,-0.601,-0.107,0.743
1573406640746,2019-11-10T17:24:00.746,0.914,-0.605,-0.110,0.743
1573406640767,2019-11-10T17:24:00.767,0.935,-0.602,-0.114,0.744
1573406640786,2019-11-10T17:24:00.786,0.954,-0.599,-0.112,0.750
1573406640807,2019-11-10T17:24:00.807,0.975,-0.601,-0.108,0.746
1573406640827,2019-11-10T17:24:00.827,0.995,-0.603,-0.108,0.740
1573406640846,2019-11-10T17:24:00.846,1.014,-0.604,-0.112,0.743
1573406640867,2019-11-10T17:24:00.867,1.035,-0.604,-0.111,0.746
1573406640886,2019-11-10T17:24:00.886,1.054,-0.601,-0.109,0.744
1573406640906,2019-11-10T17:24:00.906,1.074,-0.600,-0.111,0.744
1573406640925,2019-11-10T17:24:00.925,1.093,-0.601,-0.113,0.747
1573406640946,2019-11-10T17:24:00.946,1.114,-0.601,-0.110,0.747
1573406640965,2019-11-10T17:24:00.965,1.133,-0.601,-0.107,0.742
1573406640985,2019-11-10T17:24:00.985,1.153,-0.601,-0.107,0.739
1573406641006,2019-11-10T17:24:01.006,1.174,-0.600,-0.113,0.742
1573406641025,2019-11-10T17:24:01.025,1.193,-0.602,-0.114,0.749
1573406641045,2019-11-10T17:24:01.045,1.213,-0.601,-0.117,0.751
1573406641064,2019-11-10T17:24:01.064,1.232,-0.599,-0.116,0.754
1573406641085,2019-11-10T17:24:01.085,1.253,-0.599,-0.112,0.749
1573406641104,2019-11-10T17:24:01.104,1.272,-0.599,-0.108,0.741
1573406641124,2019-11-10T17:24:01.124,1.292,-0.597,-0.104,0.738
1573406641145,2019-11-10T17:24:01.145,1.313,-0.604,-0.107,0.745
1573406641164,2019-11-10T17:24:01.164,1.332,-0.608,-0.112,0.747
1573406641184,2019-11-10T17:24:01.184,1.352,-0.608,-0.115,0.746
1573406641204,2019-11-10T17:24:01.204,1.372,-0.609,-0.113,0.737
1573406641224,2019-11-10T17:24:01.224,1.392,-0.602,-0.109,0.735
1573406641243,2019-11-10T17:24:01.243,1.411,-0.600,-0.110,0.747
1573406641264,2019-11-10T17:24:01.264,1.432,-0.599,-0.111,0.752
1573406641284,2019-11-10T17:24:01.284,1.452,-0.598,-0.112,0.748
1573406641303,2019-11-10T17:24:01.303,1.471,-0.599,-0.114,0.744
1573406641324,2019-11-10T17:24:01.324,1.492,-0.605,-0.111,0.742
1573406641343,2019-11-10T17:24:01.343,1.511,-0.608,-0.114,0.745
1573406641363,2019-11-10T17:24:01.363,1.531,-0.603,-0.116,0.742
1573406641382,2019-11-10T17:24:01.382,1.550,-0.600,-0.116,0.741
1573406641403,2019-11-10T17:24:01.403,1.571,-0.601,-0.113,0.742
1573406641423,2019-11-10T17:24:01.423,1.591,-0.599,-0.111,0.743
1573406641442,2019-11-10T17:24:01.442,1.610,-0.600,-0.110,0.745
1573406641463,2019-11-10T17:24:01.463,1.631,-0.603,-0.114,0.748
1573406641482,2019-11-10T17:24:01.482,1.650,-0.604,-0.116,0.746
1573406641502,2019-11-10T17:24:01.502,1.670,-0.603,-0.116,0.744
1573406641521,2019-11-10T17:24:01.521,1.689,-0.601,-0.113,0.741
1573406641542,2019-11-10T17:24:01.542,1.710,-0.601,-0.112,0.742
1573406641562,2019-11-10T17:24:01.562,1.730,-0.601,-0.114,0.744
1573406641581,2019-11-10T17:24:01.581,1.749,-0.597,-0.114,0.745
1573406641602,2019-11-10T17:24:01.602,1.770,-0.597,-0.114,0.743
1573406641621,2019-11-10T17:24:01.621,1.789,-0.602,-0.111,0.743
1573406641641,2019-11-10T17:24:01.641,1.809,-0.606,-0.114,0.743
1573406641661,2019-11-10T17:24:01.661,1.829,-0.604,-0.121,0.745
1573406641681,2019-11-10T17:24:01.681,1.849,-0.604,-0.120,0.749
1573406641702,2019-11-10T17:24:01.702,1.870,-0.600,-0.112,0.745
1573406641721,2019-11-10T17:24:01.721,1.889,-0.596,-0.108,0.742
1573406641741,2019-11-10T17:24:01.741,1.909,-0.597,-0.112,0.745
1573406641760,2019-11-10T17:24:01.760,1.928,-0.601,-0.115,0.748
1573406641781,2019-11-10T17:24:01.781,1.949,-0.602,-0.115,0.741
1573406641800,2019-11-10T17:24:01.800,1.968,-0.604,-0.114,0.740
1573406641820,2019-11-10T17:24:01.820,1.988,-0.603,-0.115,0.744
1573406641841,2019-11-10T17:24:01.841,2.009,-0.599,-0.116,0.745
1573406641860,2019-11-10T17:24:01.860,2.028,-0.598,-0.115,0.747
1573406641880,2019-11-10T17:24:01.880,2.048,-0.602,-0.111,0.747
1573406641899,2019-11-10T17:24:01.899,2.067,-0.600,-0.112,0.743
1573406641920,2019-11-10T17:24:01.920,2.088,-0.598,-0.117,0.740
1573406641939,2019-11-10T17:24:01.939,2.107,-0.601,-0.116,0.742
1573406641959,2019-11-10T17:24:01.959,2.127,-0.602,-0.114,0.746
1573406641980,2019-11-10T17:24:01.980,2.148,-0.599,-0.114,0.751
1573406641999,2019-11-10T17:24:01.999,2.167,-0.600,-0.112,0.751
1573406642019,2019-11-10T17:24:02.019,2.187,-0.602,-0.113,0.747
1573406642038,2019-11-10T17:24:02.038,2.206,-0.598,-0.115,0.746
1573406642059,2019-11-10T17:24:02.059,2.227,-0.597,-0.114,0.746
1573406642078,2019-11-10T17:24:02.078,2.246,-0.599,-0.112,0.744
1573406642099,2019-11-10T17:24:02.099,2.267,-0.601,-0.109,0.746
1573406642119,2019-11-10T17:24:02.119,2.287,-0.598,-0.114,0.750
1573406642138,2019-11-10T17:24:02.138,2.306,-0.598,-0.115,0.749
1573406642159,2019-11-10T17:24:02.159,2.327,-0.602,-0.114,0.743
1573406642178,2019-11-10T17:24:02.178,2.346,-0.600,-0.113,0.740
1573406642198,2019-11-10T17:24:02.198,2.366,-0.598,-0.111,0.745
1573406642217,2019-11-10T17:24:02.217,2.385,-0.597,-0.109,0.751
1573406642238,2019-11-10T17:24:02.238,2.406,-0.601,-0.113,0.751
1573406642257,2019-11-10T17:24:02.257,2.425,-0.601,-0.115,0.746
1573406642277,2019-11-10T17:24:02.277,2.445,-0.602,-0.115,0.744
1573406642298,2019-11-10T17:24:02.298,2.466,-0.601,-0.111,0.741
1573406642317,2019-11-10T17:24:02.317,2.485,-0.599,-0.112,0.746
1573406642337,2019-11-10T17:24:02.337,2.505,-0.597,-0.113,0.749
1573406642356,2019-11-10T17:24:02.356,2.524,-0.598,-0.114,0.749
1573406642377,2019-11-10T17:24:02.377,2.545,-0.601,-0.113,0.746
1573406642396,2019-11-10T17:24:02.396,2.564,-0.603,-0.112,0.741
1573406642416,2019-11-10T17:24:02.416,2.584,-0.602,-0.114,0.741
1573406642437,2019-11-10T17:24:02.437,2.605,-0.598,-0.113,0.745
1573406642456,2019-11-10T17:24:02.456,2.624,-0.597,-0.113,0.750
1573406642476,2019-11-10T17:24:02.476,2.644,-0.599,-0.111,0.748
1573406642495,2019-11-10T17:24:02.495,2.663,-0.600,-0.112,0.743
1573406642516,2019-11-10T17:24:02.516,2.684,-0.602,-0.115,0.742
1573406642535,2019-11-10T17:24:02.535,2.703,-0.601,-0.119,0.750
1573406642556,2019-11-10T17:24:02.556,2.724,-0.597,-0.116,0.751
1573406642576,2019-11-10T17:24:02.576,2.744,-0.598,-0.112,0.745
1573406642595,2019-11-10T17:24:02.595,2.763,-0.600,-0.109,0.740
1573406642616,2019-11-10T17:24:02.616,2.784,-0.601,-0.113,0.743
1573406642635,2019-11-10T17:24:02.635,2.803,-0.603,-0.115,0.745
1573406642655,2019-11-10T17:24:02.655,2.823,-0.600,-0.117,0.747
1573406642674,2019-11-10T17:24:02.674,2.842,-0.597,-0.114,0.747
1573406642695,2019-11-10T17:24:02.695,2.863,-0.598,-0.108,0.745
1573406642715,2019-11-10T17:24:02.715,2.883,-0.599,-0.110,0.745
1573406642734,2019-11-10T17:24:02.734,2.902,-0.602,-0.112,0.747
1573406642755,2019-11-10T17:24:02.755,2.923,-0.603,-0.114,0.747
1573406642774,2019-11-10T17:24:02.774,2.942,-0.602,-0.113,0.745
1573406642794,2019-11-10T17:24:02.794,2.962,-0.599,-0.112,0.748
1573406642813,2019-11-10T17:24:02.813,2.981,-0.600,-0.112,0.746
1573406642834,2019-11-10T17:24:02.834,3.002,-0.601,-0.115,0.743
1573406642854,2019-11-10T17:24:02.854,3.022,-0.599,-0.112,0.747
1573406642873,2019-11-10T17:24:02.873,3.041,-0.598,-0.111,0.752
1573406642894,2019-11-10T17:24:02.894,3.062,-0.599,-0.112,0.747
1573406642913,2019-11-10T17:24:02.913,3.081,-0.602,-0.112,0.743
1573406642933,2019-11-10T17:24:02.933,3.101,-0.603,-0.113,0.740
1573406642953,2019-11-10T17:24:02.953,3.121,-0.605,-0.113,0.742
1573406642973,2019-11-10T17:24:02.973,3.141,-0.603,-0.112,0.743
