epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1572644188628,2019-11-01T21:36:28.628,0.000,-0.100,-0.111,-1.032
1572644188648,2019-11-01T21:36:28.648,0.020,-0.091,-0.109,-1.040
1572644188667,2019-11-01T21:36:28.667,0.039,-0.086,-0.107,-1.033
1572644188688,2019-11-01T21:36:28.688,0.060,-0.088,-0.108,-1.034
1572644188707,2019-11-01T21:36:28.707,0.079,-0.092,-0.107,-1.036
1572644188727,2019-11-01T21:36:28.727,0.099,-0.097,-0.108,-1.039
1572644188746,2019-11-01T21:36:28.746,0.118,-0.097,-0.113,-1.040
1572644188767,2019-11-01T21:36:28.767,0.139,-0.097,-0.112,-1.039
1572644188788,2019-11-01T21:36:28.788,0.160,-0.093,-0.112,-1.045
1572644188807,2019-11-01T21:36:28.807,0.179,-0.092,-0.109,-1.048
1572644188827,2019-11-01T21:36:28.827,0.199,-0.101,-0.111,-1.048
1572644188846,2019-11-01T21:36:28.846,0.218,-0.105,-0.110,-1.047
1572644188867,2019-11-01T21:36:28.867,0.239,-0.097,-0.113,-1.049
1572644188886,2019-11-01T21:36:28.886,0.258,-0.096,-0.113,-1.046
1572644188906,2019-11-01T21:36:28.906,0.278,-0.094,-0.112,-1.044
1572644188927,2019-11-01T21:36:28.927,0.299,-0.093,-0.113,-1.047
1572644188946,2019-11-01T21:36:28.946,0.318,-0.094,-0.107,-1.044
1572644188966,2019-11-01T21:36:28.966,0.338,-0.094,-0.109,-1.048
1572644188985,2019-11-01T21:36:28.985,0.357,-0.090,-0.111,-1.046
1572644189006,2019-11-01T21:36:29.006,0.378,-0.087,-0.110,-1.042
1572644189025,2019-11-01T21:36:29.025,0.397,-0.086,-0.112,-1.037
1572644189045,2019-11-01T21:36:29.045,0.417,-0.088,-0.110,-1.037
1572644189066,2019-11-01T21:36:29.066,0.438,-0.093,-0.107,-1.039
1572644189085,2019-11-01T21:36:29.085,0.457,-0.097,-0.107,-1.045
1572644189105,2019-11-01T21:36:29.105,0.477,-0.095,-0.106,-1.051
1572644189124,2019-11-01T21:36:29.124,0.496,-0.095,-0.106,-1.053
1572644189145,2019-11-01T21:36:29.145,0.517,-0.099,-0.108,-1.052
1572644189164,2019-11-01T21:36:29.164,0.536,-0.097,-0.113,-1.055
1572644189184,2019-11-01T21:36:29.184,0.556,-0.093,-0.117,-1.052
1572644189204,2019-11-01T21:36:29.204,0.576,-0.085,-0.118,-1.048
1572644189224,2019-11-01T21:36:29.224,0.596,-0.082,-0.117,-1.048
1572644189245,2019-11-01T21:36:29.245,0.617,-0.092,-0.114,-1.044
1572644189264,2019-11-01T21:36:29.264,0.636,-0.102,-0.108,-1.040
1572644189284,2019-11-01T21:36:29.284,0.656,-0.105,-0.104,-1.047
1572644189303,2019-11-01T21:36:29.303,0.675,-0.100,-0.110,-1.049
1572644189324,2019-11-01T21:36:29.324,0.696,-0.100,-0.112,-1.046
1572644189343,2019-11-01T21:36:29.343,0.715,-0.095,-0.116,-1.047
