epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1583339056999,2020-03-04T16:24:16.999,0.000,-0.326,-0.934,0.088
1583339057019,2020-03-04T16:24:17.019,0.020,-0.327,-0.942,0.089
1583339057038,2020-03-04T16:24:17.038,0.039,-0.328,-0.939,0.088
1583339057059,2020-03-04T16:24:17.059,0.060,-0.329,-0.938,0.089
1583339057078,2020-03-04T16:24:17.078,0.079,-0.329,-0.939,0.090
1583339057099,2020-03-04T16:24:17.099,0.100,-0.328,-0.939,0.088
1583339057118,2020-03-04T16:24:17.118,0.119,-0.330,-0.938,0.089
1583339057138,2020-03-04T16:24:17.138,0.139,-0.328,-0.938,0.089
1583339057159,2020-03-04T16:24:17.159,0.160,-0.328,-0.938,0.090
1583339057178,2020-03-04T16:24:17.178,0.179,-0.329,-0.938,0.090
1583339057198,2020-03-04T16:24:17.198,0.199,-0.328,-0.939,0.090
1583339057217,2020-03-04T16:24:17.217,0.218,-0.327,-0.939,0.089
1583339057238,2020-03-04T16:24:17.238,0.239,-0.328,-0.939,0.088
1583339057257,2020-03-04T16:24:17.257,0.258,-0.329,-0.938,0.089
1583339057277,2020-03-04T16:24:17.277,0.278,-0.329,-0.940,0.089
1583339057296,2020-03-04T16:24:17.296,0.297,-0.332,-0.939,0.088
1583339057317,2020-03-04T16:24:17.317,0.318,-0.330,-0.939,0.087
1583339057337,2020-03-04T16:24:17.337,0.338,-0.327,-0.940,0.086
1583339057356,2020-03-04T16:24:17.356,0.357,-0.330,-0.941,0.087
1583339057377,2020-03-04T16:24:17.377,0.378,-0.329,-0.938,0.088
1583339057396,2020-03-04T16:24:17.396,0.397,-0.330,-0.939,0.089
1583339057416,2020-03-04T16:24:17.416,0.417,-0.329,-0.940,0.087
1583339057435,2020-03-04T16:24:17.435,0.436,-0.330,-0.940,0.087
1583339057456,2020-03-04T16:24:17.456,0.457,-0.329,-0.939,0.088
1583339057476,2020-03-04T16:24:17.476,0.477,-0.330,-0.938,0.089
1583339057496,2020-03-04T16:24:17.496,0.497,-0.327,-0.939,0.088
1583339057516,2020-03-04T16:24:17.516,0.517,-0.326,-0.939,0.090
1583339057535,2020-03-04T16:24:17.535,0.536,-0.327,-0.938,0.091
1583339057556,2020-03-04T16:24:17.556,0.557,-0.325,-0.939,0.092
1583339057575,2020-03-04T16:24:17.575,0.576,-0.325,-0.939,0.091
1583339057595,2020-03-04T16:24:17.595,0.596,-0.326,-0.939,0.090
1583339057616,2020-03-04T16:24:17.616,0.617,-0.325,-0.941,0.089
1583339057635,2020-03-04T16:24:17.635,0.636,-0.326,-0.941,0.091
1583339057655,2020-03-04T16:24:17.655,0.656,-0.327,-0.940,0.090
1583339057674,2020-03-04T16:24:17.674,0.675,-0.328,-0.938,0.087
1583339057695,2020-03-04T16:24:17.695,0.696,-0.329,-0.940,0.088
1583339057714,2020-03-04T16:24:17.714,0.715,-0.330,-0.939,0.086
1583339057734,2020-03-04T16:24:17.734,0.735,-0.332,-0.939,0.086
1583339057755,2020-03-04T16:24:17.755,0.756,-0.333,-0.938,0.084
