epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1572641615488,2019-11-01T20:53:35.488,0.000,-2.732,1.528,-0.034
1572641615509,2019-11-01T20:53:35.509,0.021,-2.931,1.410,-0.252
1572641615528,2019-11-01T20:53:35.528,0.040,-2.233,-2.005,-0.583
1572641615548,2019-11-01T20:53:35.548,0.060,-0.225,-5.629,-1.029
1572641615569,2019-11-01T20:53:35.569,0.081,2.165,-7.675,-1.029
1572641615588,2019-11-01T20:53:35.588,0.100,2.066,-8.304,-1.688
1572641615608,2019-11-01T20:53:35.608,0.120,-0.686,-6.681,-2.584
1572641615629,2019-11-01T20:53:35.629,0.141,-2.104,-5.781,-3.895
1572641615648,2019-11-01T20:53:35.648,0.160,-1.490,-5.461,-4.775
1572641615668,2019-11-01T20:53:35.668,0.180,0.187,-5.789,-4.447
1572641615689,2019-11-01T20:53:35.689,0.201,2.248,-8.216,-4.002
1572641615709,2019-11-01T20:53:35.709,0.221,2.317,-11.772,-4.905
1572641615728,2019-11-01T20:53:35.728,0.240,1.505,-11.704,-5.564
1572641615749,2019-11-01T20:53:35.749,0.261,1.376,-7.161,-3.293
1572641615769,2019-11-01T20:53:35.769,0.281,1.627,-4.162,-2.069
1572641615788,2019-11-01T20:53:35.788,0.300,1.269,-3.136,-2.954
1572641615809,2019-11-01T20:53:35.809,0.321,0.766,-1.326,-3.064
1572641615829,2019-11-01T20:53:35.829,0.341,0.465,-0.194,-2.927
1572641615848,2019-11-01T20:53:35.848,0.360,-0.107,0.164,-2.755
1572641615869,2019-11-01T20:53:35.869,0.381,0.069,0.572,-2.386
1572641615889,2019-11-01T20:53:35.889,0.401,1.490,0.225,-2.995
1572641615909,2019-11-01T20:53:35.909,0.421,2.847,-0.899,-4.017
1572641615929,2019-11-01T20:53:35.929,0.441,2.588,1.006,-4.112
1572641615950,2019-11-01T20:53:35.950,0.462,1.147,4.432,-2.706
1572641615970,2019-11-01T20:53:35.970,0.482,0.415,5.053,-1.734
1572641615989,2019-11-01T20:53:35.989,0.501,0.061,2.633,-1.494
1572641616010,2019-11-01T20:53:36.010,0.522,-0.282,1.136,-1.604
1572641616030,2019-11-01T20:53:36.030,0.542,-0.206,1.959,-0.412
1572641616049,2019-11-01T20:53:36.049,0.561,-0.118,3.479,1.071
1572641616070,2019-11-01T20:53:36.070,0.582,-0.278,4.707,1.818
1572641616090,2019-11-01T20:53:36.090,0.602,-0.122,5.122,1.654
1572641616109,2019-11-01T20:53:36.109,0.621,1.719,3.544,1.456
1572641616130,2019-11-01T20:53:36.130,0.642,2.797,1.806,1.037
1572641616150,2019-11-01T20:53:36.150,0.662,0.225,1.418,0.492
1572641616169,2019-11-01T20:53:36.169,0.681,-2.843,2.001,0.804
1572641616190,2019-11-01T20:53:36.190,0.702,-1.646,1.284,0.789
1572641616210,2019-11-01T20:53:36.210,0.722,0.774,-0.469,0.133
1572641616229,2019-11-01T20:53:36.229,0.741,1.818,0.015,0.389
1572641616250,2019-11-01T20:53:36.250,0.762,2.294,1.563,0.785
1572641616270,2019-11-01T20:53:36.270,0.782,2.191,3.148,0.617
1572641616291,2019-11-01T20:53:36.291,0.803,1.109,3.079,0.514
1572641616310,2019-11-01T20:53:36.310,0.822,1.463,0.488,0.137
1572641616330,2019-11-01T20:53:36.330,0.842,2.363,-1.441,-0.213
1572641616351,2019-11-01T20:53:36.351,0.863,2.332,-0.652,0.011
1572641616370,2019-11-01T20:53:36.370,0.882,1.620,0.804,-0.320
1572641616390,2019-11-01T20:53:36.390,0.902,1.273,0.819,-0.758
1572641616411,2019-11-01T20:53:36.411,0.923,2.096,-0.152,-1.220
1572641616430,2019-11-01T20:53:36.430,0.942,2.584,-0.103,-1.242
1572641616451,2019-11-01T20:53:36.451,0.963,1.185,1.620,-0.636
1572641616471,2019-11-01T20:53:36.471,0.983,-0.427,0.663,0.133
1572641616490,2019-11-01T20:53:36.490,1.002,-0.187,-1.681,0.800
1572641616511,2019-11-01T20:53:36.511,1.023,0.427,-1.757,0.960
