epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1572640422932,2019-11-01T20:33:42.932,0.000,-3.053,0.556,-0.316
1572640422952,2019-11-01T20:33:42.952,0.020,-3.567,0.137,-0.171
1572640422973,2019-11-01T20:33:42.973,0.041,-4.261,1.261,-0.339
1572640422992,2019-11-01T20:33:42.992,0.060,-3.963,2.168,-0.050
1572640423012,2019-11-01T20:33:43.012,0.080,-2.450,1.109,0.034
1572640423033,2019-11-01T20:33:43.033,0.101,-1.132,-1.421,-0.930
1572640423053,2019-11-01T20:33:43.053,0.121,-1.307,-1.322,-0.896
1572640423072,2019-11-01T20:33:43.072,0.140,-2.199,0.655,-0.263
1572640423093,2019-11-01T20:33:43.093,0.161,-2.420,1.540,0.046
1572640423113,2019-11-01T20:33:43.113,0.181,-1.570,1.452,0.099
1572640423132,2019-11-01T20:33:43.132,0.200,-0.869,1.711,0.145
1572640423153,2019-11-01T20:33:43.153,0.221,-0.446,1.452,0.385
1572640423173,2019-11-01T20:33:43.173,0.241,0.507,0.800,0.808
1572640423192,2019-11-01T20:33:43.192,0.260,1.018,0.274,0.724
1572640423213,2019-11-01T20:33:43.213,0.281,0.530,-0.027,0.194
1572640423233,2019-11-01T20:33:43.233,0.301,-0.171,0.991,-0.008
1572640423252,2019-11-01T20:33:43.252,0.320,0.320,1.361,0.194
1572640423273,2019-11-01T20:33:43.273,0.341,1.574,0.183,0.156
1572640423293,2019-11-01T20:33:43.293,0.361,2.511,0.076,0.553
1572640423314,2019-11-01T20:33:43.314,0.382,2.694,-0.011,0.541
1572640423333,2019-11-01T20:33:43.333,0.401,2.218,-0.267,0.244
1572640423354,2019-11-01T20:33:43.354,0.422,1.547,0.976,0.499
1572640423374,2019-11-01T20:33:43.374,0.442,1.113,0.743,0.514
1572640423393,2019-11-01T20:33:43.393,0.461,1.139,-0.076,0.381
1572640423414,2019-11-01T20:33:43.414,0.482,0.972,0.297,0.549
1572640423434,2019-11-01T20:33:43.434,0.502,0.591,0.126,0.457
1572640423453,2019-11-01T20:33:43.453,0.521,0.217,-0.023,0.305
1572640423474,2019-11-01T20:33:43.474,0.542,-0.385,0.069,0.232
1572640423494,2019-11-01T20:33:43.494,0.562,-0.675,0.114,0.061
1572640423513,2019-11-01T20:33:43.513,0.581,-0.922,0.305,-0.149
1572640423534,2019-11-01T20:33:43.534,0.602,-0.995,0.644,-0.179
1572640423554,2019-11-01T20:33:43.554,0.622,-0.575,0.351,0.103
1572640423575,2019-11-01T20:33:43.575,0.643,0.469,-0.236,0.415
1572640423594,2019-11-01T20:33:43.594,0.662,0.949,-0.400,0.450
1572640423614,2019-11-01T20:33:43.614,0.682,0.484,0.263,0.610
1572640423635,2019-11-01T20:33:43.635,0.703,0.320,0.602,0.636
1572640423654,2019-11-01T20:33:43.654,0.722,0.179,0.145,0.187
1572640423674,2019-11-01T20:33:43.674,0.742,-0.263,-0.038,-0.137
1572640423695,2019-11-01T20:33:43.695,0.763,-0.358,0.316,-0.137
1572640423714,2019-11-01T20:33:43.714,0.782,0.290,-0.160,-0.145
1572640423734,2019-11-01T20:33:43.734,0.802,0.816,-0.381,-0.149
1572640423755,2019-11-01T20:33:43.755,0.823,0.400,0.015,0.008
1572640423774,2019-11-01T20:33:43.774,0.842,-0.511,0.015,-0.179
1572640423794,2019-11-01T20:33:43.794,0.862,-1.723,-0.038,-0.492
1572640423815,2019-11-01T20:33:43.815,0.883,-2.199,0.675,-0.537
1572640423834,2019-11-01T20:33:43.834,0.902,-1.174,0.122,-0.614
1572640423855,2019-11-01T20:33:43.855,0.923,-0.240,-0.823,-0.469
1572640423875,2019-11-01T20:33:43.875,0.943,-0.088,-0.404,-0.191
1572640423896,2019-11-01T20:33:43.896,0.964,-0.301,-0.229,-0.171
1572640423915,2019-11-01T20:33:43.915,0.983,-0.457,-0.080,-0.313
1572640423935,2019-11-01T20:33:43.935,1.003,-0.633,0.122,-0.545
1572640423956,2019-11-01T20:33:43.956,1.024,-0.896,0.431,-0.766
1572640423975,2019-11-01T20:33:43.975,1.043,-0.911,0.152,-0.873
1572640423995,2019-11-01T20:33:43.995,1.063,-1.033,-0.004,-0.705
1572640424016,2019-11-01T20:33:44.016,1.084,-0.823,0.000,-0.053
1572640424035,2019-11-01T20:33:44.035,1.103,-0.103,0.004,-0.354
1572640424055,2019-11-01T20:33:44.055,1.123,2.233,-1.540,-0.465
1572640424076,2019-11-01T20:33:44.076,1.144,4.806,-2.321,-0.240
1572640424095,2019-11-01T20:33:44.095,1.163,7.199,2.085,1.604
1572640424115,2019-11-01T20:33:44.115,1.183,10.145,5.675,4.325
1572640424136,2019-11-01T20:33:44.136,1.204,14.017,8.072,7.123
1572640424156,2019-11-01T20:33:44.156,1.224,17.809,7.881,9.280
1572640424175,2019-11-01T20:33:44.175,1.243,20.743,6.848,10.434
1572640424196,2019-11-01T20:33:44.196,1.264,20.389,4.931,10.370
1572640424216,2019-11-01T20:33:44.216,1.284,18.003,2.835,9.512
1572640424235,2019-11-01T20:33:44.235,1.303,12.809,3.098,8.445
1572640424256,2019-11-01T20:33:44.256,1.324,6.570,3.472,6.940
1572640424276,2019-11-01T20:33:44.276,1.344,1.181,2.801,4.985
1572640424295,2019-11-01T20:33:44.295,1.363,-2.793,-0.133,2.168
1572640424316,2019-11-01T20:33:44.316,1.384,-5.896,-2.984,-0.880
1572640424336,2019-11-01T20:33:44.336,1.404,-9.085,-4.634,-2.919
1572640424355,2019-11-01T20:33:44.355,1.423,-11.220,-4.600,-3.891
1572640424376,2019-11-01T20:33:44.376,1.444,-11.799,-5.061,-3.834
1572640424396,2019-11-01T20:33:44.396,1.464,-10.690,-7.184,-3.777
1572640424417,2019-11-01T20:33:44.417,1.485,-8.190,-6.806,-3.697
1572640424436,2019-11-01T20:33:44.436,1.504,-5.004,-5.221,-3.285
1572640424457,2019-11-01T20:33:44.457,1.525,-0.545,-3.918,-2.942
1572640424477,2019-11-01T20:33:44.477,1.545,5.316,0.290,-2.062
1572640424496,2019-11-01T20:33:44.496,1.564,11.841,7.127,0.286
1572640424517,2019-11-01T20:33:44.517,1.585,19.078,7.999,1.174
1572640424537,2019-11-01T20:33:44.537,1.605,27.031,3.445,0.194
1572640424556,2019-11-01T20:33:44.556,1.624,29.726,-5.027,-3.579
1572640424577,2019-11-01T20:33:44.577,1.645,27.633,-15.728,-7.725
1572640424597,2019-11-01T20:33:44.597,1.665,22.039,-10.770,-6.852
1572640424616,2019-11-01T20:33:44.616,1.684,11.978,0.991,-10.206
1572640424637,2019-11-01T20:33:44.637,1.705,-14.516,7.054,-18.403
