epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1578243158569,2020-01-05T16:52:38.569,0.000,-0.181,-0.979,0.006
1578243158588,2020-01-05T16:52:38.588,0.019,-0.186,-0.988,0.005
1578243158608,2020-01-05T16:52:38.608,0.039,-0.185,-0.986,0.004
1578243158627,2020-01-05T16:52:38.627,0.058,-0.185,-0.987,0.007
1578243158648,2020-01-05T16:52:38.648,0.079,-0.182,-0.986,0.005
1578243158667,2020-01-05T16:52:38.667,0.098,-0.182,-0.986,0.003
1578243158687,2020-01-05T16:52:38.687,0.118,-0.183,-0.988,0.005
1578243158708,2020-01-05T16:52:38.708,0.139,-0.182,-0.988,0.005
1578243158727,2020-01-05T16:52:38.727,0.158,-0.183,-0.986,0.006
1578243158748,2020-01-05T16:52:38.748,0.179,-0.184,-0.986,0.005
1578243158767,2020-01-05T16:52:38.767,0.198,-0.182,-0.986,0.005
1578243158787,2020-01-05T16:52:38.787,0.218,-0.181,-0.987,0.004
1578243158806,2020-01-05T16:52:38.806,0.237,-0.183,-0.987,0.006
1578243158827,2020-01-05T16:52:38.827,0.258,-0.182,-0.986,0.006
1578243158847,2020-01-05T16:52:38.847,0.278,-0.181,-0.987,0.005
1578243158866,2020-01-05T16:52:38.866,0.297,-0.181,-0.988,0.007
1578243158887,2020-01-05T16:52:38.887,0.318,-0.180,-0.989,0.004
1578243158906,2020-01-05T16:52:38.906,0.337,-0.181,-0.986,0.006
1578243158926,2020-01-05T16:52:38.926,0.357,-0.181,-0.986,0.005
1578243158945,2020-01-05T16:52:38.945,0.376,-0.181,-0.987,0.005
1578243158966,2020-01-05T16:52:38.966,0.397,-0.183,-0.987,0.003
1578243158985,2020-01-05T16:52:38.985,0.416,-0.184,-0.987,0.005
1578243159005,2020-01-05T16:52:39.005,0.436,-0.184,-0.987,0.006
1578243159026,2020-01-05T16:52:39.026,0.457,-0.184,-0.988,0.007
1578243159045,2020-01-05T16:52:39.045,0.476,-0.184,-0.986,0.004
1578243159065,2020-01-05T16:52:39.065,0.496,-0.183,-0.987,0.005
1578243159084,2020-01-05T16:52:39.084,0.515,-0.181,-0.987,0.007
1578243159105,2020-01-05T16:52:39.105,0.536,-0.182,-0.987,0.006
1578243159124,2020-01-05T16:52:39.124,0.555,-0.182,-0.987,0.006
1578243159144,2020-01-05T16:52:39.144,0.575,-0.182,-0.986,0.006
1578243159165,2020-01-05T16:52:39.165,0.596,-0.183,-0.988,0.005
1578243159184,2020-01-05T16:52:39.184,0.615,-0.182,-0.987,0.006
1578243159205,2020-01-05T16:52:39.205,0.636,-0.183,-0.987,0.008
1578243159224,2020-01-05T16:52:39.224,0.655,-0.182,-0.987,0.005
1578243159244,2020-01-05T16:52:39.244,0.675,-0.181,-0.986,0.005
1578243159263,2020-01-05T16:52:39.263,0.694,-0.182,-0.987,0.005
1578243159284,2020-01-05T16:52:39.284,0.715,-0.182,-0.988,0.006
1578243159304,2020-01-05T16:52:39.304,0.735,-0.181,-0.986,0.006
1578243159323,2020-01-05T16:52:39.323,0.754,-0.181,-0.988,0.006
1578243159344,2020-01-05T16:52:39.344,0.775,-0.181,-0.987,0.006
1578243159363,2020-01-05T16:52:39.363,0.794,-0.181,-0.988,0.006
1578243159383,2020-01-05T16:52:39.383,0.814,-0.181,-0.988,0.008
1578243159402,2020-01-05T16:52:39.402,0.833,-0.182,-0.987,0.007
1578243159423,2020-01-05T16:52:39.423,0.854,-0.181,-0.988,0.006
1578243159443,2020-01-05T16:52:39.443,0.874,-0.181,-0.987,0.006
1578243159462,2020-01-05T16:52:39.462,0.893,-0.181,-0.986,0.006
1578243159483,2020-01-05T16:52:39.483,0.914,-0.183,-0.988,0.006
1578243159502,2020-01-05T16:52:39.502,0.933,-0.183,-0.987,0.006
1578243159522,2020-01-05T16:52:39.522,0.953,-0.183,-0.987,0.006
1578243159541,2020-01-05T16:52:39.541,0.972,-0.182,-0.987,0.007
1578243159562,2020-01-05T16:52:39.562,0.993,-0.182,-0.986,0.006
1578243159581,2020-01-05T16:52:39.581,1.012,-0.183,-0.986,0.008
1578243159602,2020-01-05T16:52:39.602,1.033,-0.182,-0.986,0.007
1578243159622,2020-01-05T16:52:39.622,1.053,-0.181,-0.987,0.009
1578243159641,2020-01-05T16:52:39.641,1.072,-0.183,-0.986,0.007
1578243159662,2020-01-05T16:52:39.662,1.093,-0.184,-0.986,0.005
1578243159681,2020-01-05T16:52:39.681,1.112,-0.183,-0.986,0.005
1578243159701,2020-01-05T16:52:39.701,1.132,-0.182,-0.987,0.004
1578243159720,2020-01-05T16:52:39.720,1.151,-0.182,-0.987,0.006
1578243159741,2020-01-05T16:52:39.741,1.172,-0.183,-0.987,0.006
1578243159761,2020-01-05T16:52:39.761,1.192,-0.182,-0.988,0.007
1578243159780,2020-01-05T16:52:39.780,1.211,-0.182,-0.987,0.005
1578243159801,2020-01-05T16:52:39.801,1.232,-0.184,-0.987,0.006
1578243159820,2020-01-05T16:52:39.820,1.251,-0.181,-0.987,0.006
1578243159840,2020-01-05T16:52:39.840,1.271,-0.182,-0.987,0.006
1578243159859,2020-01-05T16:52:39.859,1.290,-0.183,-0.987,0.007
1578243159880,2020-01-05T16:52:39.880,1.311,-0.183,-0.987,0.007
1578243159900,2020-01-05T16:52:39.900,1.331,-0.181,-0.986,0.007
1578243159919,2020-01-05T16:52:39.919,1.350,-0.182,-0.987,0.007
1578243159940,2020-01-05T16:52:39.940,1.371,-0.183,-0.987,0.006
1578243159959,2020-01-05T16:52:39.959,1.390,-0.182,-0.986,0.005
1578243159979,2020-01-05T16:52:39.979,1.410,-0.182,-0.987,0.007
1578243159998,2020-01-05T16:52:39.998,1.429,-0.181,-0.987,0.006
1578243160019,2020-01-05T16:52:40.019,1.450,-0.182,-0.987,0.005
1578243160040,2020-01-05T16:52:40.040,1.471,-0.182,-0.988,0.008
1578243160059,2020-01-05T16:52:40.059,1.490,-0.182,-0.987,0.008
1578243160079,2020-01-05T16:52:40.079,1.510,-0.181,-0.986,0.009
1578243160098,2020-01-05T16:52:40.098,1.529,-0.183,-0.988,0.007
1578243160119,2020-01-05T16:52:40.119,1.550,-0.185,-0.985,0.005
1578243160138,2020-01-05T16:52:40.138,1.569,-0.182,-0.983,0.005
1578243160158,2020-01-05T16:52:40.158,1.589,-0.186,-0.985,0.006
1578243160179,2020-01-05T16:52:40.179,1.610,-0.192,-0.987,0.011
1578243160198,2020-01-05T16:52:40.198,1.629,-0.184,-0.987,0.008
1578243160218,2020-01-05T16:52:40.218,1.649,-0.182,-0.984,0.003
1578243160237,2020-01-05T16:52:40.237,1.668,-0.183,-0.986,0.004
1578243160258,2020-01-05T16:52:40.258,1.689,-0.178,-0.987,0.008
