epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1578243948732,2020-01-05T17:05:48.732,0.000,0.422,0.896,0.014
1578243948752,2020-01-05T17:05:48.752,0.020,0.425,0.903,0.013
1578243948772,2020-01-05T17:05:48.772,0.040,0.422,0.901,0.015
1578243948791,2020-01-05T17:05:48.791,0.059,0.420,0.901,0.014
1578243948812,2020-01-05T17:05:48.812,0.080,0.420,0.903,0.015
1578243948831,2020-01-05T17:05:48.831,0.099,0.422,0.902,0.016
1578243948851,2020-01-05T17:05:48.851,0.119,0.422,0.902,0.017
1578243948872,2020-01-05T17:05:48.872,0.140,0.422,0.901,0.015
1578243948891,2020-01-05T17:05:48.891,0.159,0.424,0.901,0.013
1578243948911,2020-01-05T17:05:48.911,0.179,0.425,0.902,0.012
1578243948930,2020-01-05T17:05:48.930,0.198,0.425,0.902,0.014
1578243948951,2020-01-05T17:05:48.951,0.219,0.423,0.901,0.014
1578243948970,2020-01-05T17:05:48.970,0.238,0.422,0.901,0.014
1578243948990,2020-01-05T17:05:48.990,0.258,0.420,0.902,0.017
1578243949011,2020-01-05T17:05:49.011,0.279,0.420,0.902,0.016
1578243949030,2020-01-05T17:05:49.030,0.298,0.421,0.902,0.016
1578243949050,2020-01-05T17:05:49.050,0.318,0.423,0.901,0.014
1578243949069,2020-01-05T17:05:49.069,0.337,0.421,0.902,0.014
1578243949090,2020-01-05T17:05:49.090,0.358,0.422,0.901,0.014
1578243949109,2020-01-05T17:05:49.109,0.377,0.423,0.901,0.014
1578243949129,2020-01-05T17:05:49.129,0.397,0.423,0.901,0.012
1578243949150,2020-01-05T17:05:49.150,0.418,0.424,0.901,0.015
1578243949169,2020-01-05T17:05:49.169,0.437,0.422,0.901,0.017
1578243949190,2020-01-05T17:05:49.190,0.458,0.422,0.901,0.016
1578243949209,2020-01-05T17:05:49.209,0.477,0.422,0.902,0.014
1578243949229,2020-01-05T17:05:49.229,0.497,0.423,0.903,0.015
1578243949248,2020-01-05T17:05:49.248,0.516,0.423,0.902,0.015
1578243949269,2020-01-05T17:05:49.269,0.537,0.422,0.902,0.015
1578243949289,2020-01-05T17:05:49.289,0.557,0.422,0.903,0.015
1578243949308,2020-01-05T17:05:49.308,0.576,0.422,0.901,0.016
1578243949329,2020-01-05T17:05:49.329,0.597,0.422,0.901,0.016
1578243949348,2020-01-05T17:05:49.348,0.616,0.422,0.901,0.016
1578243949368,2020-01-05T17:05:49.368,0.636,0.423,0.901,0.015
1578243949387,2020-01-05T17:05:49.387,0.655,0.423,0.902,0.017
1578243949408,2020-01-05T17:05:49.408,0.676,0.422,0.902,0.015
1578243949427,2020-01-05T17:05:49.427,0.695,0.424,0.901,0.013
1578243949447,2020-01-05T17:05:49.447,0.715,0.423,0.902,0.016
1578243949468,2020-01-05T17:05:49.468,0.736,0.424,0.901,0.014
1578243949487,2020-01-05T17:05:49.487,0.755,0.421,0.902,0.016
1578243949507,2020-01-05T17:05:49.507,0.775,0.420,0.903,0.016
1578243949526,2020-01-05T17:05:49.526,0.794,0.422,0.902,0.014
1578243949547,2020-01-05T17:05:49.547,0.815,0.422,0.901,0.015
1578243949566,2020-01-05T17:05:49.566,0.834,0.422,0.901,0.014
1578243949587,2020-01-05T17:05:49.587,0.855,0.422,0.902,0.014
1578243949607,2020-01-05T17:05:49.607,0.875,0.423,0.902,0.014
1578243949626,2020-01-05T17:05:49.626,0.894,0.423,0.901,0.014
1578243949647,2020-01-05T17:05:49.647,0.915,0.422,0.901,0.014
1578243949666,2020-01-05T17:05:49.666,0.934,0.421,0.902,0.016
1578243949686,2020-01-05T17:05:49.686,0.954,0.422,0.902,0.016
1578243949705,2020-01-05T17:05:49.705,0.973,0.423,0.902,0.015
1578243949726,2020-01-05T17:05:49.726,0.994,0.422,0.901,0.015
1578243949746,2020-01-05T17:05:49.746,1.014,0.420,0.903,0.015
1578243949765,2020-01-05T17:05:49.765,1.033,0.422,0.902,0.015
1578243949786,2020-01-05T17:05:49.786,1.054,0.422,0.901,0.016
1578243949805,2020-01-05T17:05:49.805,1.073,0.422,0.902,0.016
