epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1578063275223,2020-01-03T14:54:35.223,0.000,-0.218,-0.970,0.039
1578063275244,2020-01-03T14:54:35.244,0.021,-0.217,-0.980,0.040
1578063275263,2020-01-03T14:54:35.263,0.040,-0.216,-0.976,0.040
1578063275283,2020-01-03T14:54:35.283,0.060,-0.219,-0.976,0.039
1578063275304,2020-01-03T14:54:35.304,0.081,-0.217,-0.977,0.039
1578063275323,2020-01-03T14:54:35.323,0.100,-0.218,-0.978,0.040
1578063275343,2020-01-03T14:54:35.343,0.120,-0.220,-0.976,0.040
1578063275362,2020-01-03T14:54:35.362,0.139,-0.219,-0.976,0.042
1578063275383,2020-01-03T14:54:35.383,0.160,-0.219,-0.977,0.039
1578063275402,2020-01-03T14:54:35.402,0.179,-0.218,-0.977,0.041
1578063275423,2020-01-03T14:54:35.423,0.200,-0.217,-0.978,0.042
1578063275443,2020-01-03T14:54:35.443,0.220,-0.215,-0.978,0.042
1578063275462,2020-01-03T14:54:35.462,0.239,-0.214,-0.978,0.042
1578063275483,2020-01-03T14:54:35.483,0.260,-0.213,-0.979,0.042
1578063275502,2020-01-03T14:54:35.502,0.279,-0.211,-0.979,0.043
1578063275522,2020-01-03T14:54:35.522,0.299,-0.213,-0.978,0.043
1578063275541,2020-01-03T14:54:35.541,0.318,-0.214,-0.979,0.044
1578063275562,2020-01-03T14:54:35.562,0.339,-0.212,-0.978,0.045
1578063275582,2020-01-03T14:54:35.582,0.359,-0.212,-0.977,0.045
1578063275601,2020-01-03T14:54:35.601,0.378,-0.213,-0.979,0.045
1578063275622,2020-01-03T14:54:35.622,0.399,-0.212,-0.979,0.047
1578063275641,2020-01-03T14:54:35.641,0.418,-0.212,-0.978,0.047
1578063275661,2020-01-03T14:54:35.661,0.438,-0.213,-0.977,0.047
1578063275680,2020-01-03T14:54:35.680,0.457,-0.213,-0.977,0.046
1578063275701,2020-01-03T14:54:35.701,0.478,-0.215,-0.978,0.042
1578063275721,2020-01-03T14:54:35.721,0.498,-0.215,-0.979,0.043
1578063275740,2020-01-03T14:54:35.740,0.517,-0.215,-0.978,0.043
1578063275761,2020-01-03T14:54:35.761,0.538,-0.215,-0.978,0.044
1578063275780,2020-01-03T14:54:35.780,0.557,-0.214,-0.976,0.042
1578063275800,2020-01-03T14:54:35.800,0.577,-0.214,-0.978,0.043
1578063275819,2020-01-03T14:54:35.819,0.596,-0.214,-0.976,0.043
1578063275840,2020-01-03T14:54:35.840,0.617,-0.215,-0.976,0.046
1578063275860,2020-01-03T14:54:35.860,0.637,-0.214,-0.978,0.044
1578063275880,2020-01-03T14:54:35.880,0.657,-0.214,-0.978,0.042
1578063275900,2020-01-03T14:54:35.900,0.677,-0.215,-0.978,0.044
1578063275919,2020-01-03T14:54:35.919,0.696,-0.216,-0.978,0.044
1578063275940,2020-01-03T14:54:35.940,0.717,-0.216,-0.976,0.044
1578063275959,2020-01-03T14:54:35.959,0.736,-0.215,-0.978,0.045
1578063275979,2020-01-03T14:54:35.979,0.756,-0.214,-0.977,0.044
1578063276000,2020-01-03T14:54:36.000,0.777,-0.213,-0.977,0.045
1578063276019,2020-01-03T14:54:36.019,0.796,-0.214,-0.978,0.047
1578063276039,2020-01-03T14:54:36.039,0.816,-0.213,-0.980,0.044
1578063276058,2020-01-03T14:54:36.058,0.835,-0.212,-0.978,0.047
1578063276079,2020-01-03T14:54:36.079,0.856,-0.210,-0.977,0.047
1578063276098,2020-01-03T14:54:36.098,0.875,-0.209,-0.979,0.048
1578063276118,2020-01-03T14:54:36.118,0.895,-0.209,-0.978,0.049
1578063276137,2020-01-03T14:54:36.137,0.914,-0.211,-0.977,0.047
1578063276158,2020-01-03T14:54:36.158,0.935,-0.210,-0.978,0.048
1578063276178,2020-01-03T14:54:36.178,0.955,-0.211,-0.977,0.049
1578063276197,2020-01-03T14:54:36.197,0.974,-0.212,-0.977,0.047
1578063276218,2020-01-03T14:54:36.218,0.995,-0.214,-0.978,0.046
1578063276237,2020-01-03T14:54:36.237,1.014,-0.214,-0.978,0.045
1578063276257,2020-01-03T14:54:36.257,1.034,-0.215,-0.978,0.046
1578063276277,2020-01-03T14:54:36.277,1.054,-0.214,-0.976,0.044
1578063276297,2020-01-03T14:54:36.297,1.074,-0.212,-0.977,0.046
1578063276318,2020-01-03T14:54:36.318,1.095,-0.212,-0.977,0.047
1578063276337,2020-01-03T14:54:36.337,1.114,-0.214,-0.977,0.047
1578063276357,2020-01-03T14:54:36.357,1.134,-0.213,-0.979,0.048
1578063276376,2020-01-03T14:54:36.376,1.153,-0.211,-0.979,0.047
1578063276397,2020-01-03T14:54:36.397,1.174,-0.211,-0.977,0.046
1578063276416,2020-01-03T14:54:36.416,1.193,-0.213,-0.977,0.046
1578063276436,2020-01-03T14:54:36.436,1.213,-0.212,-0.980,0.045
1578063276457,2020-01-03T14:54:36.457,1.234,-0.211,-0.980,0.046
1578063276476,2020-01-03T14:54:36.476,1.253,-0.210,-0.979,0.047
1578063276496,2020-01-03T14:54:36.496,1.273,-0.210,-0.979,0.046
1578063276515,2020-01-03T14:54:36.515,1.292,-0.209,-0.978,0.049
1578063276536,2020-01-03T14:54:36.536,1.313,-0.207,-0.978,0.048
1578063276555,2020-01-03T14:54:36.555,1.332,-0.205,-0.979,0.051
1578063276575,2020-01-03T14:54:36.575,1.352,-0.206,-0.979,0.053
1578063276596,2020-01-03T14:54:36.596,1.373,-0.206,-0.980,0.050
1578063276615,2020-01-03T14:54:36.615,1.392,-0.208,-0.979,0.052
1578063276635,2020-01-03T14:54:36.635,1.412,-0.208,-0.978,0.054
1578063276654,2020-01-03T14:54:36.654,1.431,-0.208,-0.978,0.053
1578063276675,2020-01-03T14:54:36.675,1.452,-0.208,-0.978,0.050
1578063276694,2020-01-03T14:54:36.694,1.471,-0.208,-0.978,0.049
1578063276714,2020-01-03T14:54:36.714,1.491,-0.207,-0.978,0.050
1578063276735,2020-01-03T14:54:36.735,1.512,-0.207,-0.978,0.051
1578063276754,2020-01-03T14:54:36.754,1.531,-0.209,-0.978,0.049
1578063276775,2020-01-03T14:54:36.775,1.552,-0.213,-0.978,0.048
1578063276794,2020-01-03T14:54:36.794,1.571,-0.215,-0.978,0.049
1578063276814,2020-01-03T14:54:36.814,1.591,-0.211,-0.978,0.049
1578063276833,2020-01-03T14:54:36.833,1.610,-0.211,-0.980,0.049
1578063276854,2020-01-03T14:54:36.854,1.631,-0.210,-0.979,0.051
1578063276873,2020-01-03T14:54:36.873,1.650,-0.211,-0.976,0.049
1578063276893,2020-01-03T14:54:36.893,1.670,-0.211,-0.978,0.049
1578063276914,2020-01-03T14:54:36.914,1.691,-0.209,-0.979,0.049
1578063276933,2020-01-03T14:54:36.933,1.710,-0.208,-0.979,0.049
1578063276953,2020-01-03T14:54:36.953,1.730,-0.208,-0.977,0.049
1578063276972,2020-01-03T14:54:36.972,1.749,-0.208,-0.978,0.050
1578063276993,2020-01-03T14:54:36.993,1.770,-0.207,-0.978,0.049
1578063277012,2020-01-03T14:54:37.012,1.789,-0.207,-0.978,0.049
1578063277032,2020-01-03T14:54:37.032,1.809,-0.208,-0.976,0.049
1578063277053,2020-01-03T14:54:37.053,1.830,-0.209,-0.978,0.049
1578063277072,2020-01-03T14:54:37.072,1.849,-0.210,-0.978,0.050
1578063277092,2020-01-03T14:54:37.092,1.869,-0.212,-0.976,0.049
1578063277111,2020-01-03T14:54:37.111,1.888,-0.212,-0.978,0.050
1578063277132,2020-01-03T14:54:37.132,1.909,-0.212,-0.977,0.051
1578063277151,2020-01-03T14:54:37.151,1.928,-0.213,-0.978,0.049
1578063277172,2020-01-03T14:54:37.172,1.949,-0.211,-0.979,0.047
1578063277192,2020-01-03T14:54:37.192,1.969,-0.213,-0.980,0.049
1578063277211,2020-01-03T14:54:37.211,1.988,-0.213,-0.979,0.050
1578063277232,2020-01-03T14:54:37.232,2.009,-0.212,-0.979,0.047
1578063277251,2020-01-03T14:54:37.251,2.028,-0.209,-0.978,0.048
1578063277271,2020-01-03T14:54:37.271,2.048,-0.209,-0.977,0.050
1578063277290,2020-01-03T14:54:37.290,2.067,-0.209,-0.977,0.048
1578063277311,2020-01-03T14:54:37.311,2.088,-0.207,-0.978,0.048
1578063277331,2020-01-03T14:54:37.331,2.108,-0.209,-0.978,0.050
1578063277350,2020-01-03T14:54:37.350,2.127,-0.205,-0.980,0.048
1578063277371,2020-01-03T14:54:37.371,2.148,-0.205,-0.979,0.049
1578063277390,2020-01-03T14:54:37.390,2.167,-0.208,-0.980,0.046
1578063277410,2020-01-03T14:54:37.410,2.187,-0.206,-0.980,0.048
1578063277429,2020-01-03T14:54:37.429,2.206,-0.207,-0.979,0.048
1578063277450,2020-01-03T14:54:37.450,2.227,-0.210,-0.980,0.048
1578063277470,2020-01-03T14:54:37.470,2.247,-0.209,-0.978,0.046
1578063277489,2020-01-03T14:54:37.489,2.266,-0.208,-0.980,0.048
1578063277510,2020-01-03T14:54:37.510,2.287,-0.210,-0.981,0.044
1578063277529,2020-01-03T14:54:37.529,2.306,-0.211,-0.980,0.048
1578063277549,2020-01-03T14:54:37.549,2.326,-0.210,-0.980,0.048
1578063277568,2020-01-03T14:54:37.568,2.345,-0.211,-0.978,0.044
1578063277589,2020-01-03T14:54:37.589,2.366,-0.210,-0.979,0.044
1578063277608,2020-01-03T14:54:37.608,2.385,-0.210,-0.979,0.045
1578063277629,2020-01-03T14:54:37.629,2.406,-0.216,-0.978,0.046
1578063277649,2020-01-03T14:54:37.649,2.426,-0.219,-0.977,0.047
1578063277668,2020-01-03T14:54:37.668,2.445,-0.216,-0.977,0.044
1578063277689,2020-01-03T14:54:37.689,2.466,-0.216,-0.978,0.043
1578063277708,2020-01-03T14:54:37.708,2.485,-0.217,-0.978,0.042
1578063277728,2020-01-03T14:54:37.728,2.505,-0.221,-0.977,0.039
1578063277747,2020-01-03T14:54:37.747,2.524,-0.226,-0.977,0.039
1578063277768,2020-01-03T14:54:37.768,2.545,-0.220,-0.976,0.044
1578063277788,2020-01-03T14:54:37.788,2.565,-0.218,-0.976,0.045
1578063277807,2020-01-03T14:54:37.807,2.584,-0.215,-0.976,0.044
1578063277828,2020-01-03T14:54:37.828,2.605,-0.216,-0.978,0.044
1578063277847,2020-01-03T14:54:37.847,2.624,-0.216,-0.978,0.042
1578063277867,2020-01-03T14:54:37.867,2.644,-0.212,-0.979,0.043
1578063277886,2020-01-03T14:54:37.886,2.663,-0.207,-0.983,0.046
1578063277907,2020-01-03T14:54:37.907,2.684,-0.204,-0.984,0.048
1578063277927,2020-01-03T14:54:37.927,2.704,-0.204,-0.978,0.051
1578063277946,2020-01-03T14:54:37.946,2.723,-0.208,-0.976,0.052
1578063277967,2020-01-03T14:54:37.967,2.744,-0.216,-0.977,0.051
1578063277986,2020-01-03T14:54:37.986,2.763,-0.221,-0.978,0.049
1578063278006,2020-01-03T14:54:38.006,2.783,-0.213,-0.978,0.049
1578063278026,2020-01-03T14:54:38.026,2.803,-0.214,-0.979,0.048
1578063278046,2020-01-03T14:54:38.046,2.823,-0.214,-0.986,0.052
1578063278067,2020-01-03T14:54:38.067,2.844,-0.216,-0.988,0.055
1578063278086,2020-01-03T14:54:38.086,2.863,-0.225,-0.983,0.050
1578063278106,2020-01-03T14:54:38.106,2.883,-0.219,-0.982,0.053
1578063278125,2020-01-03T14:54:38.125,2.902,-0.214,-0.978,0.057
1578063278146,2020-01-03T14:54:38.146,2.923,-0.218,-0.979,0.068
1578063278165,2020-01-03T14:54:38.165,2.942,-0.242,-0.993,0.090
1578063278185,2020-01-03T14:54:38.185,2.962,-0.318,-0.981,0.057
1578063278206,2020-01-03T14:54:38.206,2.983,-0.375,-0.986,0.125
1578063278225,2020-01-03T14:54:38.225,3.002,-0.402,-0.963,0.224
1578063278245,2020-01-03T14:54:38.245,3.022,-0.525,-0.897,0.299
1578063278264,2020-01-03T14:54:38.264,3.041,-0.563,-0.915,0.320
1578063278285,2020-01-03T14:54:38.285,3.062,-0.620,-0.986,0.351
1578063278304,2020-01-03T14:54:38.304,3.081,-0.631,-1.029,0.354
1578063278324,2020-01-03T14:54:38.324,3.101,-0.622,-1.057,0.339
1578063278343,2020-01-03T14:54:38.343,3.120,-0.613,-1.054,0.326
1578063278364,2020-01-03T14:54:38.364,3.141,-0.600,-1.033,0.316
1578063278384,2020-01-03T14:54:38.384,3.161,-0.573,-1.007,0.291
1578063278403,2020-01-03T14:54:38.403,3.180,-0.522,-1.001,0.272
1578063278424,2020-01-03T14:54:38.424,3.201,-0.458,-0.994,0.240
1578063278443,2020-01-03T14:54:38.443,3.220,-0.404,-0.970,0.162
1578063278464,2020-01-03T14:54:38.464,3.241,-0.335,-0.947,0.132
1578063278483,2020-01-03T14:54:38.483,3.260,-0.286,-0.914,0.120
1578063278503,2020-01-03T14:54:38.503,3.280,-0.270,-0.868,0.086
1578063278524,2020-01-03T14:54:38.524,3.301,-0.257,-0.817,0.059
1578063278543,2020-01-03T14:54:38.543,3.320,-0.231,-0.768,0.043
1578063278563,2020-01-03T14:54:38.563,3.340,-0.206,-0.738,0.015
1578063278582,2020-01-03T14:54:38.582,3.359,-0.200,-0.726,-0.036
1578063278603,2020-01-03T14:54:38.603,3.380,-0.190,-0.750,-0.073
1578063278622,2020-01-03T14:54:38.622,3.399,-0.165,-0.813,-0.111
1578063278642,2020-01-03T14:54:38.642,3.419,-0.153,-0.892,-0.182
1578063278663,2020-01-03T14:54:38.663,3.440,-0.147,-0.977,-0.244
1578063278682,2020-01-03T14:54:38.682,3.459,-0.141,-1.083,-0.307
1578063278702,2020-01-03T14:54:38.702,3.479,-0.184,-1.201,-0.351
1578063278721,2020-01-03T14:54:38.721,3.498,-0.235,-1.251,-0.355
1578063278742,2020-01-03T14:54:38.742,3.519,-0.258,-1.230,-0.333
1578063278761,2020-01-03T14:54:38.761,3.538,-0.274,-1.181,-0.288
1578063278781,2020-01-03T14:54:38.781,3.558,-0.330,-1.122,-0.233
1578063278802,2020-01-03T14:54:38.802,3.579,-0.397,-1.080,-0.169
1578063278821,2020-01-03T14:54:38.821,3.598,-0.459,-1.063,-0.078
1578063278841,2020-01-03T14:54:38.841,3.618,-0.522,-1.042,0.027
1578063278860,2020-01-03T14:54:38.860,3.637,-0.589,-1.032,0.133
1578063278881,2020-01-03T14:54:38.881,3.658,-0.639,-1.033,0.231
1578063278900,2020-01-03T14:54:38.900,3.677,-0.689,-1.022,0.310
1578063278921,2020-01-03T14:54:38.921,3.698,-0.766,-0.961,0.410
1578063278941,2020-01-03T14:54:38.941,3.718,-0.861,-0.926,0.572
1578063278960,2020-01-03T14:54:38.960,3.737,-0.962,-0.897,0.771
1578063278981,2020-01-03T14:54:38.981,3.758,-0.852,-0.940,0.788
1578063279000,2020-01-03T14:54:39.000,3.777,-0.742,-0.921,0.593
1578063279020,2020-01-03T14:54:39.020,3.797,-0.766,-0.962,0.566
1578063279039,2020-01-03T14:54:39.039,3.816,-0.748,-0.993,0.552
1578063279060,2020-01-03T14:54:39.060,3.837,-0.669,-0.986,0.443
1578063279079,2020-01-03T14:54:39.079,3.856,-0.621,-0.960,0.332
1578063279099,2020-01-03T14:54:39.099,3.876,-0.621,-0.986,0.238
1578063279120,2020-01-03T14:54:39.120,3.897,-0.631,-1.019,0.172
1578063279139,2020-01-03T14:54:39.139,3.916,-0.640,-1.049,0.129
