epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1578262160138,2020-01-05T22:09:20.138,0.000,-0.343,1.349,-1.829
1578262160159,2020-01-05T22:09:20.159,0.021,0.099,1.669,-2.287
1578262160178,2020-01-05T22:09:20.178,0.040,-0.152,1.021,-1.357
1578262160198,2020-01-05T22:09:20.198,0.060,-0.838,0.351,-0.419
1578262160217,2020-01-05T22:09:20.217,0.079,-1.280,-0.053,0.473
1578262160238,2020-01-05T22:09:20.238,0.100,-1.677,-0.556,1.441
1578262160257,2020-01-05T22:09:20.257,0.119,-1.814,-1.166,2.309
1578262160277,2020-01-05T22:09:20.277,0.139,-1.867,-1.479,3.011
1578262160296,2020-01-05T22:09:20.296,0.158,-1.913,-1.860,3.636
1578262160317,2020-01-05T22:09:20.317,0.179,-1.799,-2.294,4.139
1578262160337,2020-01-05T22:09:20.337,0.199,-1.563,-2.439,4.299
1578262160357,2020-01-05T22:09:20.357,0.219,-1.311,-2.477,4.291
1578262160377,2020-01-05T22:09:20.377,0.239,-1.227,-2.431,4.108
1578262160396,2020-01-05T22:09:20.396,0.258,-0.884,-2.454,3.643
1578262160417,2020-01-05T22:09:20.417,0.279,-0.381,-2.005,2.995
1578262160436,2020-01-05T22:09:20.436,0.298,0.152,-1.532,2.104
1578262160456,2020-01-05T22:09:20.456,0.318,0.838,-0.747,1.143
1578262160477,2020-01-05T22:09:20.477,0.339,1.357,-0.008,0.160
1578262160496,2020-01-05T22:09:20.496,0.358,1.753,0.465,-0.953
1578262160516,2020-01-05T22:09:20.516,0.378,2.149,0.823,-1.875
1578262160535,2020-01-05T22:09:20.535,0.397,2.508,1.227,-2.584
1578262160556,2020-01-05T22:09:20.556,0.418,2.706,1.845,-3.255
1578262160575,2020-01-05T22:09:20.575,0.437,2.797,2.409,-3.674
1578262160595,2020-01-05T22:09:20.595,0.457,2.637,2.782,-3.834
1578262160616,2020-01-05T22:09:20.616,0.478,2.180,2.774,-3.575
1578262160635,2020-01-05T22:09:20.635,0.497,1.425,2.165,-2.683
1578262160655,2020-01-05T22:09:20.655,0.517,0.838,1.120,-1.280
1578262160674,2020-01-05T22:09:20.674,0.536,0.488,-0.389,0.236
1578262160695,2020-01-05T22:09:20.695,0.557,0.663,-1.334,1.311
1578262160714,2020-01-05T22:09:20.714,0.576,1.578,-1.151,1.883
1578262160734,2020-01-05T22:09:20.734,0.596,1.997,-1.189,2.241
1578262160755,2020-01-05T22:09:20.755,0.617,2.302,-1.623,2.569
1578262160774,2020-01-05T22:09:20.774,0.636,2.279,-2.050,2.576
1578262160794,2020-01-05T22:09:20.794,0.656,2.043,-1.944,2.180
1578262160814,2020-01-05T22:09:20.814,0.676,1.768,-1.768,2.203
1578262160834,2020-01-05T22:09:20.834,0.696,1.220,-2.050,2.500
1578262160853,2020-01-05T22:09:20.853,0.715,0.473,-2.409,2.652
1578262160874,2020-01-05T22:09:20.874,0.736,0.023,-2.020,2.325
1578262160894,2020-01-05T22:09:20.894,0.756,-0.069,-1.067,1.646
1578262160913,2020-01-05T22:09:20.913,0.775,-0.091,-0.328,0.915
1578262160934,2020-01-05T22:09:20.934,0.796,-0.274,-0.686,0.229
1578262160953,2020-01-05T22:09:20.953,0.815,-0.732,-1.951,-0.290
1578262160973,2020-01-05T22:09:20.973,0.835,-0.800,-2.447,-0.351
1578262160992,2020-01-05T22:09:20.992,0.854,-0.793,-2.553,-0.389
1578262161013,2020-01-05T22:09:21.013,0.875,-1.250,-4.055,-0.960
1578262161032,2020-01-05T22:09:21.032,0.894,-1.410,-5.198,-1.486
1578262161052,2020-01-05T22:09:21.052,0.914,-1.204,-5.023,-1.715
1578262161073,2020-01-05T22:09:21.073,0.935,-0.755,-4.009,-1.745
1578262161092,2020-01-05T22:09:21.092,0.954,-0.213,-2.264,-1.494
1578262161112,2020-01-05T22:09:21.112,0.974,0.404,-0.404,-1.441
1578262161131,2020-01-05T22:09:21.131,0.993,0.991,1.227,-1.220
1578262161152,2020-01-05T22:09:21.152,1.014,1.059,1.646,-1.014
1578262161171,2020-01-05T22:09:21.171,1.033,0.869,1.212,-0.686
1578262161191,2020-01-05T22:09:21.191,1.053,0.747,0.823,-0.297
1578262161212,2020-01-05T22:09:21.212,1.074,0.770,0.793,-0.061
1578262161231,2020-01-05T22:09:21.231,1.093,0.709,0.549,0.107
