epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1572641864638,2019-11-01T20:57:44.638,0.000,-0.190,-0.096,0.997
1572641864658,2019-11-01T20:57:44.658,0.020,-0.192,-0.094,1.004
1572641864679,2019-11-01T20:57:44.679,0.041,-0.193,-0.097,1.003
1572641864699,2019-11-01T20:57:44.699,0.061,-0.197,-0.100,1.001
1572641864718,2019-11-01T20:57:44.718,0.080,-0.201,-0.101,0.996
1572641864739,2019-11-01T20:57:44.739,0.101,-0.203,-0.101,0.997
1572641864759,2019-11-01T20:57:44.759,0.121,-0.201,-0.100,0.997
1572641864779,2019-11-01T20:57:44.779,0.141,-0.198,-0.101,0.999
1572641864799,2019-11-01T20:57:44.799,0.161,-0.191,-0.099,0.996
1572641864820,2019-11-01T20:57:44.820,0.182,-0.188,-0.094,0.994
1572641864839,2019-11-01T20:57:44.839,0.201,-0.188,-0.094,0.992
1572641864859,2019-11-01T20:57:44.859,0.221,-0.190,-0.097,0.990
1572641864880,2019-11-01T20:57:44.880,0.242,-0.190,-0.095,0.986
1572641864899,2019-11-01T20:57:44.899,0.261,-0.188,-0.093,0.986
1572641864919,2019-11-01T20:57:44.919,0.281,-0.188,-0.096,0.994
1572641864940,2019-11-01T20:57:44.940,0.302,-0.190,-0.100,0.999
1572641864960,2019-11-01T20:57:44.960,0.322,-0.188,-0.099,0.998
1572641864979,2019-11-01T20:57:44.979,0.341,-0.187,-0.096,0.991
1572641865000,2019-11-01T20:57:45.000,0.362,-0.192,-0.096,0.985
1572641865020,2019-11-01T20:57:45.020,0.382,-0.192,-0.097,0.988
1572641865039,2019-11-01T20:57:45.039,0.401,-0.190,-0.097,0.991
1572641865060,2019-11-01T20:57:45.060,0.422,-0.193,-0.101,0.994
1572641865080,2019-11-01T20:57:45.080,0.442,-0.195,-0.099,0.994
1572641865099,2019-11-01T20:57:45.099,0.461,-0.193,-0.095,0.989
1572641865120,2019-11-01T20:57:45.120,0.482,-0.192,-0.094,0.986
1572641865140,2019-11-01T20:57:45.140,0.502,-0.193,-0.097,0.991
1572641865159,2019-11-01T20:57:45.159,0.521,-0.193,-0.100,0.995
1572641865180,2019-11-01T20:57:45.180,0.542,-0.191,-0.099,0.997
1572641865200,2019-11-01T20:57:45.200,0.562,-0.194,-0.098,0.993
1572641865221,2019-11-01T20:57:45.221,0.583,-0.195,-0.099,0.993
1572641865240,2019-11-01T20:57:45.240,0.602,-0.192,-0.096,0.994
1572641865260,2019-11-01T20:57:45.260,0.622,-0.189,-0.095,0.994
1572641865281,2019-11-01T20:57:45.281,0.643,-0.189,-0.095,0.999
1572641865300,2019-11-01T20:57:45.300,0.662,-0.193,-0.096,0.999
1572641865321,2019-11-01T20:57:45.321,0.683,-0.194,-0.095,1.002
1572641865341,2019-11-01T20:57:45.341,0.703,-0.197,-0.095,1.008
1572641865360,2019-11-01T20:57:45.360,0.722,-0.203,-0.098,1.008
1572641865381,2019-11-01T20:57:45.381,0.743,-0.203,-0.100,1.006
1572641865401,2019-11-01T20:57:45.401,0.763,-0.198,-0.101,1.003
1572641865420,2019-11-01T20:57:45.420,0.782,-0.194,-0.098,1.002
1572641865441,2019-11-01T20:57:45.441,0.803,-0.193,-0.099,1.000
1572641865461,2019-11-01T20:57:45.461,0.823,-0.192,-0.094,0.993
1572641865480,2019-11-01T20:57:45.480,0.842,-0.187,-0.087,0.989
1572641865501,2019-11-01T20:57:45.501,0.863,-0.178,-0.089,0.988
1572641865521,2019-11-01T20:57:45.521,0.883,-0.176,-0.097,0.995
1572641865542,2019-11-01T20:57:45.542,0.904,-0.180,-0.104,1.000
1572641865561,2019-11-01T20:57:45.561,0.923,-0.178,-0.102,0.994
1572641865581,2019-11-01T20:57:45.581,0.943,-0.176,-0.094,0.986
1572641865602,2019-11-01T20:57:45.602,0.964,-0.173,-0.093,0.986
1572641865621,2019-11-01T20:57:45.621,0.983,-0.166,-0.091,0.990
1572641865641,2019-11-01T20:57:45.641,1.003,-0.162,-0.090,0.991
1572641865662,2019-11-01T20:57:45.662,1.024,-0.161,-0.086,0.990
1572641865681,2019-11-01T20:57:45.681,1.043,-0.165,-0.088,0.994
1572641865701,2019-11-01T20:57:45.701,1.063,-0.167,-0.095,0.996
1572641865722,2019-11-01T20:57:45.722,1.084,-0.174,-0.100,0.997
1572641865741,2019-11-01T20:57:45.741,1.103,-0.182,-0.099,0.998
1572641865761,2019-11-01T20:57:45.761,1.123,-0.185,-0.098,0.998
1572641865782,2019-11-01T20:57:45.782,1.144,-0.184,-0.097,0.995
1572641865802,2019-11-01T20:57:45.802,1.164,-0.183,-0.096,0.999
1572641865821,2019-11-01T20:57:45.821,1.183,-0.180,-0.099,1.008
1572641865842,2019-11-01T20:57:45.842,1.204,-0.185,-0.099,1.008
1572641865863,2019-11-01T20:57:45.863,1.225,-0.186,-0.096,1.001
1572641865882,2019-11-01T20:57:45.882,1.244,-0.187,-0.091,0.993
1572641865902,2019-11-01T20:57:45.902,1.264,-0.185,-0.091,0.995
1572641865923,2019-11-01T20:57:45.923,1.285,-0.184,-0.094,1.006
1572641865942,2019-11-01T20:57:45.942,1.304,-0.184,-0.098,1.012
1572641865962,2019-11-01T20:57:45.962,1.324,-0.186,-0.096,1.010
1572641865983,2019-11-01T20:57:45.983,1.345,-0.185,-0.095,0.999
1572641866002,2019-11-01T20:57:46.002,1.364,-0.182,-0.095,0.988
1572641866022,2019-11-01T20:57:46.022,1.384,-0.186,-0.096,0.985
1572641866043,2019-11-01T20:57:46.043,1.405,-0.184,-0.093,0.986
1572641866062,2019-11-01T20:57:46.062,1.424,-0.176,-0.090,0.989
1572641866082,2019-11-01T20:57:46.082,1.444,-0.171,-0.092,0.989
1572641866103,2019-11-01T20:57:46.103,1.465,-0.172,-0.087,0.988
1572641866123,2019-11-01T20:57:46.123,1.485,-0.172,-0.077,0.985
1572641866142,2019-11-01T20:57:46.142,1.504,-0.172,-0.076,0.986
1572641866163,2019-11-01T20:57:46.163,1.525,-0.179,-0.073,0.995
1572641866183,2019-11-01T20:57:46.183,1.545,-0.190,-0.075,1.006
1572641866202,2019-11-01T20:57:46.202,1.564,-0.196,-0.082,1.010
1572641866223,2019-11-01T20:57:46.223,1.585,-0.203,-0.084,1.013
1572641866243,2019-11-01T20:57:46.243,1.605,-0.210,-0.090,1.012
