epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1572641243996,2019-11-01T20:47:23.996,0.000,-3.155,0.633,1.208
1572641244016,2019-11-01T20:47:24.016,0.020,-3.403,0.400,0.736
1572641244035,2019-11-01T20:47:24.035,0.039,-3.003,-2.176,-0.743
1572641244056,2019-11-01T20:47:24.056,0.060,-2.736,-2.934,0.008
1572641244076,2019-11-01T20:47:24.076,0.080,-3.346,-2.424,1.010
1572641244095,2019-11-01T20:47:24.095,0.099,-3.114,-1.848,1.997
1572641244116,2019-11-01T20:47:24.116,0.120,-2.626,-0.194,1.833
1572641244136,2019-11-01T20:47:24.136,0.140,-1.768,-0.133,-0.324
1572641244157,2019-11-01T20:47:24.157,0.161,-0.495,-0.454,-0.130
1572641244176,2019-11-01T20:47:24.176,0.180,0.282,1.582,1.380
1572641244197,2019-11-01T20:47:24.197,0.201,0.831,4.466,0.503
1572641244217,2019-11-01T20:47:24.217,0.221,0.473,6.399,-1.688
1572641244236,2019-11-01T20:47:24.236,0.240,-0.713,5.880,-2.706
1572641244257,2019-11-01T20:47:24.257,0.261,-1.547,3.495,-3.361
1572641244277,2019-11-01T20:47:24.277,0.281,-2.957,2.180,-3.228
1572641244296,2019-11-01T20:47:24.296,0.300,-5.191,1.437,-2.782
1572641244317,2019-11-01T20:47:24.317,0.321,-4.882,0.812,-2.325
1572641244337,2019-11-01T20:47:24.337,0.341,-4.245,2.443,-2.161
1572641244356,2019-11-01T20:47:24.356,0.360,-2.725,3.300,-2.538
1572641244377,2019-11-01T20:47:24.377,0.381,-0.499,1.178,-2.443
1572641244397,2019-11-01T20:47:24.397,0.401,0.488,0.793,-0.705
1572641244416,2019-11-01T20:47:24.416,0.420,-0.244,1.582,0.030
1572641244437,2019-11-01T20:47:24.437,0.441,-1.136,-1.349,-0.389
1572641244457,2019-11-01T20:47:24.457,0.461,-2.367,-4.200,0.358
1572641244478,2019-11-01T20:47:24.478,0.482,-2.222,-2.630,3.064
1572641244497,2019-11-01T20:47:24.497,0.501,-0.686,-0.636,3.582
1572641244517,2019-11-01T20:47:24.517,0.521,0.008,-2.222,1.208
1572641244538,2019-11-01T20:47:24.538,0.542,-0.621,-3.502,0.770
