epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1572641491977,2019-11-01T20:51:31.977,0.000,-4.901,0.987,-1.124
1572641491996,2019-11-01T20:51:31.996,0.019,-4.630,0.781,-1.056
1572641492017,2019-11-01T20:51:32.017,0.040,-3.876,0.941,-0.328
1572641492037,2019-11-01T20:51:32.037,0.060,-3.704,1.700,0.103
1572641492056,2019-11-01T20:51:32.056,0.079,-3.411,1.250,0.114
1572641492077,2019-11-01T20:51:32.077,0.100,-2.759,0.408,-0.385
1572641492097,2019-11-01T20:51:32.097,0.120,-1.822,-1.200,-0.777
1572641492118,2019-11-01T20:51:32.118,0.141,-0.800,-1.734,-0.412
1572641492137,2019-11-01T20:51:32.137,0.160,-0.473,-1.456,0.030
1572641492157,2019-11-01T20:51:32.157,0.180,-0.027,-0.103,-0.008
1572641492178,2019-11-01T20:51:32.178,0.201,0.111,2.458,-0.191
1572641492197,2019-11-01T20:51:32.197,0.220,1.254,3.758,-0.465
1572641492217,2019-11-01T20:51:32.217,0.240,1.597,2.683,-1.555
1572641492238,2019-11-01T20:51:32.238,0.261,1.395,0.286,-2.599
1572641492257,2019-11-01T20:51:32.257,0.280,0.789,-1.631,-2.694
1572641492277,2019-11-01T20:51:32.277,0.300,0.381,-1.852,-1.604
1572641492298,2019-11-01T20:51:32.298,0.321,0.019,-2.279,-1.277
1572641492318,2019-11-01T20:51:32.318,0.341,0.755,-0.274,-0.488
1572641492337,2019-11-01T20:51:32.337,0.360,1.025,2.584,-0.255
1572641492358,2019-11-01T20:51:32.358,0.381,0.145,2.858,-1.117
1572641492378,2019-11-01T20:51:32.378,0.401,0.191,0.473,-2.740
1572641492397,2019-11-01T20:51:32.397,0.420,1.551,-0.179,-3.289
1572641492418,2019-11-01T20:51:32.418,0.441,0.846,-0.252,-3.331
1572641492438,2019-11-01T20:51:32.438,0.461,-0.213,-0.553,-3.140
1572641492457,2019-11-01T20:51:32.457,0.480,-0.232,-0.335,-2.656
1572641492478,2019-11-01T20:51:32.478,0.501,0.282,0.998,-1.623
1572641492498,2019-11-01T20:51:32.498,0.521,-0.069,1.547,-0.739
1572641492518,2019-11-01T20:51:32.518,0.541,0.183,1.300,-0.027
1572641492538,2019-11-01T20:51:32.538,0.561,0.168,1.113,0.286
1572641492559,2019-11-01T20:51:32.559,0.582,-0.328,-0.137,0.034
1572641492579,2019-11-01T20:51:32.579,0.602,-0.088,-0.941,0.156
1572641492598,2019-11-01T20:51:32.598,0.621,0.492,-1.414,0.785
1572641492619,2019-11-01T20:51:32.619,0.642,0.583,-0.579,2.214
1572641492639,2019-11-01T20:51:32.639,0.662,0.324,0.747,3.399
1572641492658,2019-11-01T20:51:32.658,0.681,-0.427,1.010,3.140
1572641492679,2019-11-01T20:51:32.679,0.702,-1.437,3.544,3.796
1572641492699,2019-11-01T20:51:32.699,0.722,-1.098,4.604,3.720
1572641492718,2019-11-01T20:51:32.718,0.741,0.065,2.679,2.389
1572641492739,2019-11-01T20:51:32.739,0.762,0.335,2.165,1.692
1572641492759,2019-11-01T20:51:32.759,0.782,-0.126,2.843,1.479
1572641492778,2019-11-01T20:51:32.778,0.801,0.095,1.814,0.484
1572641492799,2019-11-01T20:51:32.799,0.822,1.280,1.502,-0.194
1572641492819,2019-11-01T20:51:32.819,0.842,1.585,1.326,-0.534
1572641492840,2019-11-01T20:51:32.840,0.863,1.124,0.553,-0.610
1572641492859,2019-11-01T20:51:32.859,0.882,1.113,-0.267,-0.351
1572641492879,2019-11-01T20:51:32.879,0.902,1.132,0.271,0.038
1572641492900,2019-11-01T20:51:32.900,0.923,0.758,-0.522,0.412
1572641492919,2019-11-01T20:51:32.919,0.942,0.076,-1.429,0.008
1572641492939,2019-11-01T20:51:32.939,0.962,0.434,-0.667,-0.130
1572641492960,2019-11-01T20:51:32.960,0.983,0.686,0.377,0.244
1572641492979,2019-11-01T20:51:32.979,1.002,0.694,0.076,0.301
1572641492999,2019-11-01T20:51:32.999,1.022,0.667,-1.056,0.107
1572641493020,2019-11-01T20:51:33.020,1.043,0.076,-2.184,-0.537
1572641493039,2019-11-01T20:51:33.039,1.062,-0.050,-1.250,0.042
1572641493059,2019-11-01T20:51:33.059,1.082,0.686,-0.484,0.934
1572641493080,2019-11-01T20:51:33.080,1.103,1.494,0.141,1.627
1572641493101,2019-11-01T20:51:33.101,1.124,0.713,0.465,1.841
1572641493120,2019-11-01T20:51:33.120,1.143,0.057,-0.145,1.894
1572641493140,2019-11-01T20:51:33.140,1.163,0.663,-0.652,1.536
1572641493161,2019-11-01T20:51:33.161,1.184,1.117,-0.949,0.838
1572641493180,2019-11-01T20:51:33.180,1.203,0.812,-0.896,0.457
1572641493200,2019-11-01T20:51:33.200,1.223,0.225,-0.301,0.583
1572641493221,2019-11-01T20:51:33.221,1.244,-0.053,0.137,0.343
1572641493240,2019-11-01T20:51:33.240,1.263,-0.004,-0.354,-0.366
1572641493260,2019-11-01T20:51:33.260,1.283,0.408,0.469,-0.396
1572641493281,2019-11-01T20:51:33.281,1.304,0.118,3.110,1.098
1572641493300,2019-11-01T20:51:33.300,1.323,-0.534,1.978,1.448
1572641493320,2019-11-01T20:51:33.320,1.343,-1.147,-0.861,0.465
1572641493341,2019-11-01T20:51:33.341,1.364,-1.399,0.091,0.675
1572641493361,2019-11-01T20:51:33.361,1.384,-0.461,1.776,1.189
1572641493380,2019-11-01T20:51:33.380,1.403,0.358,1.825,0.758
1572641493401,2019-11-01T20:51:33.401,1.424,-0.572,1.296,0.545
1572641493421,2019-11-01T20:51:33.421,1.444,-1.421,0.244,0.069
1572641493440,2019-11-01T20:51:33.440,1.463,-1.772,-0.255,-0.042
1572641493461,2019-11-01T20:51:33.461,1.484,-1.147,0.488,0.827
1572641493481,2019-11-01T20:51:33.481,1.504,0.027,2.496,1.284
1572641493500,2019-11-01T20:51:33.500,1.523,-0.194,2.294,0.537
1572641493521,2019-11-01T20:51:33.521,1.544,-0.518,0.678,-0.160
1572641493541,2019-11-01T20:51:33.541,1.564,-0.758,2.176,0.046
1572641493560,2019-11-01T20:51:33.560,1.583,-0.751,3.563,0.179
1572641493581,2019-11-01T20:51:33.581,1.604,-0.705,1.425,-1.410
1572641493601,2019-11-01T20:51:33.601,1.624,-0.709,0.252,-1.947
1572641493622,2019-11-01T20:51:33.622,1.645,-0.964,0.095,-1.223
1572641493641,2019-11-01T20:51:33.641,1.664,-0.511,0.713,-0.716
1572641493662,2019-11-01T20:51:33.662,1.685,0.194,1.178,-0.991
1572641493682,2019-11-01T20:51:33.682,1.705,0.854,0.926,-1.551
1572641493701,2019-11-01T20:51:33.701,1.724,0.252,0.202,-2.005
1572641493722,2019-11-01T20:51:33.722,1.745,-1.044,-0.495,-2.149
1572641493742,2019-11-01T20:51:33.742,1.765,-1.120,-0.072,-1.570
1572641493761,2019-11-01T20:51:33.761,1.784,-0.473,0.648,-0.713
1572641493782,2019-11-01T20:51:33.782,1.805,-0.126,-0.050,-0.404
1572641493802,2019-11-01T20:51:33.802,1.825,0.431,-0.697,0.118
