epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1576844429109,2019-12-20T12:20:29.109,0.000,-0.155,-0.979,0.086
1576844429130,2019-12-20T12:20:29.130,0.021,-0.156,-0.988,0.088
1576844429150,2019-12-20T12:20:29.150,0.041,-0.158,-0.984,0.088
1576844429169,2019-12-20T12:20:29.169,0.060,-0.159,-0.984,0.085
1576844429190,2019-12-20T12:20:29.190,0.081,-0.159,-0.984,0.087
1576844429209,2019-12-20T12:20:29.209,0.100,-0.156,-0.985,0.086
1576844429229,2019-12-20T12:20:29.229,0.120,-0.159,-0.984,0.087
1576844429248,2019-12-20T12:20:29.248,0.139,-0.157,-0.985,0.089
1576844429269,2019-12-20T12:20:29.269,0.160,-0.159,-0.985,0.089
1576844429289,2019-12-20T12:20:29.289,0.180,-0.158,-0.986,0.088
1576844429308,2019-12-20T12:20:29.308,0.199,-0.155,-0.986,0.087
1576844429329,2019-12-20T12:20:29.329,0.220,-0.156,-0.986,0.088
1576844429348,2019-12-20T12:20:29.348,0.239,-0.157,-0.984,0.087
1576844429369,2019-12-20T12:20:29.369,0.260,-0.156,-0.985,0.086
1576844429388,2019-12-20T12:20:29.388,0.279,-0.156,-0.987,0.087
1576844429408,2019-12-20T12:20:29.408,0.299,-0.155,-0.985,0.087
1576844429427,2019-12-20T12:20:29.427,0.318,-0.155,-0.985,0.086
1576844429448,2019-12-20T12:20:29.448,0.339,-0.156,-0.985,0.088
1576844429468,2019-12-20T12:20:29.468,0.359,-0.156,-0.985,0.087
1576844429487,2019-12-20T12:20:29.487,0.378,-0.155,-0.986,0.085
1576844429508,2019-12-20T12:20:29.508,0.399,-0.155,-0.985,0.087
1576844429527,2019-12-20T12:20:29.527,0.418,-0.155,-0.985,0.087
1576844429547,2019-12-20T12:20:29.547,0.438,-0.156,-0.986,0.087
1576844429566,2019-12-20T12:20:29.566,0.457,-0.157,-0.985,0.089
1576844429587,2019-12-20T12:20:29.587,0.478,-0.157,-0.984,0.088
1576844429607,2019-12-20T12:20:29.607,0.498,-0.156,-0.985,0.087
1576844429626,2019-12-20T12:20:29.626,0.517,-0.156,-0.986,0.087
1576844429647,2019-12-20T12:20:29.647,0.538,-0.156,-0.986,0.088
1576844429666,2019-12-20T12:20:29.666,0.557,-0.156,-0.985,0.089
1576844429686,2019-12-20T12:20:29.686,0.577,-0.156,-0.985,0.088
1576844429705,2019-12-20T12:20:29.705,0.596,-0.155,-0.985,0.086
1576844429726,2019-12-20T12:20:29.726,0.617,-0.154,-0.984,0.087
1576844429746,2019-12-20T12:20:29.746,0.637,-0.153,-0.986,0.088
1576844429766,2019-12-20T12:20:29.766,0.657,-0.155,-0.984,0.087
1576844429786,2019-12-20T12:20:29.786,0.677,-0.157,-0.985,0.087
1576844429805,2019-12-20T12:20:29.805,0.696,-0.154,-0.986,0.087
1576844429826,2019-12-20T12:20:29.826,0.717,-0.154,-0.986,0.089
1576844429845,2019-12-20T12:20:29.845,0.736,-0.155,-0.985,0.089
1576844429865,2019-12-20T12:20:29.865,0.756,-0.156,-0.985,0.088
1576844429886,2019-12-20T12:20:29.886,0.777,-0.154,-0.986,0.088
1576844429905,2019-12-20T12:20:29.905,0.796,-0.155,-0.985,0.086
1576844429925,2019-12-20T12:20:29.925,0.816,-0.153,-0.985,0.088
1576844429944,2019-12-20T12:20:29.944,0.835,-0.154,-0.986,0.088
1576844429965,2019-12-20T12:20:29.965,0.856,-0.154,-0.987,0.087
1576844429984,2019-12-20T12:20:29.984,0.875,-0.156,-0.984,0.087
1576844430004,2019-12-20T12:20:30.004,0.895,-0.157,-0.985,0.087
1576844430025,2019-12-20T12:20:30.025,0.916,-0.158,-0.986,0.085
1576844430044,2019-12-20T12:20:30.044,0.935,-0.156,-0.985,0.087
1576844430064,2019-12-20T12:20:30.064,0.955,-0.155,-0.985,0.086
1576844430083,2019-12-20T12:20:30.083,0.974,-0.155,-0.986,0.089
1576844430104,2019-12-20T12:20:30.104,0.995,-0.155,-0.985,0.091
1576844430123,2019-12-20T12:20:30.123,1.014,-0.156,-0.984,0.091
1576844430143,2019-12-20T12:20:30.143,1.034,-0.151,-0.983,0.091
1576844430162,2019-12-20T12:20:30.162,1.053,-0.152,-0.983,0.089
1576844430183,2019-12-20T12:20:30.183,1.074,-0.153,-0.984,0.089
1576844430203,2019-12-20T12:20:30.203,1.094,-0.152,-0.985,0.090
1576844430223,2019-12-20T12:20:30.223,1.114,-0.152,-0.987,0.089
1576844430243,2019-12-20T12:20:30.243,1.134,-0.151,-0.985,0.088
1576844430262,2019-12-20T12:20:30.262,1.153,-0.150,-0.986,0.088
1576844430283,2019-12-20T12:20:30.283,1.174,-0.152,-0.989,0.088
1576844430302,2019-12-20T12:20:30.302,1.193,-0.154,-0.987,0.085
1576844430322,2019-12-20T12:20:30.322,1.213,-0.151,-0.987,0.085
1576844430343,2019-12-20T12:20:30.343,1.234,-0.151,-0.987,0.086
1576844430362,2019-12-20T12:20:30.362,1.253,-0.156,-0.985,0.087
1576844430382,2019-12-20T12:20:30.382,1.273,-0.159,-0.986,0.085
1576844430401,2019-12-20T12:20:30.401,1.292,-0.159,-0.984,0.086
1576844430422,2019-12-20T12:20:30.422,1.313,-0.158,-0.984,0.085
1576844430441,2019-12-20T12:20:30.441,1.332,-0.156,-0.984,0.087
1576844430461,2019-12-20T12:20:30.461,1.352,-0.154,-0.984,0.086
1576844430482,2019-12-20T12:20:30.482,1.373,-0.152,-0.985,0.084
1576844430501,2019-12-20T12:20:30.501,1.392,-0.149,-0.986,0.083
1576844430521,2019-12-20T12:20:30.521,1.412,-0.151,-0.987,0.085
1576844430540,2019-12-20T12:20:30.540,1.431,-0.149,-0.987,0.085
1576844430561,2019-12-20T12:20:30.561,1.452,-0.147,-0.986,0.085
1576844430580,2019-12-20T12:20:30.580,1.471,-0.143,-0.991,0.083
1576844430600,2019-12-20T12:20:30.600,1.491,-0.142,-0.990,0.085
1576844430621,2019-12-20T12:20:30.621,1.512,-0.145,-0.988,0.084
1576844430640,2019-12-20T12:20:30.640,1.531,-0.144,-0.989,0.086
1576844430661,2019-12-20T12:20:30.661,1.552,-0.143,-0.987,0.085
1576844430680,2019-12-20T12:20:30.680,1.571,-0.146,-0.987,0.084
1576844430700,2019-12-20T12:20:30.700,1.591,-0.146,-0.987,0.083
1576844430719,2019-12-20T12:20:30.719,1.610,-0.146,-0.988,0.086
1576844430740,2019-12-20T12:20:30.740,1.631,-0.149,-0.986,0.084
1576844430759,2019-12-20T12:20:30.759,1.650,-0.151,-0.985,0.084
