epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1576760265521,2019-12-19T12:57:45.521,0.000,0.146,-0.074,0.948
1576760265540,2019-12-19T12:57:45.540,0.019,0.130,-0.073,0.963
1576760265560,2019-12-19T12:57:45.560,0.039,0.118,-0.076,0.953
1576760265581,2019-12-19T12:57:45.581,0.060,0.092,-0.084,0.952
1576760265600,2019-12-19T12:57:45.600,0.079,0.094,-0.083,0.961
1576760265620,2019-12-19T12:57:45.620,0.099,0.196,-0.069,0.949
1576760265639,2019-12-19T12:57:45.639,0.118,0.211,-0.064,0.944
1576760265660,2019-12-19T12:57:45.660,0.139,0.173,-0.065,0.947
1576760265679,2019-12-19T12:57:45.679,0.158,0.160,-0.047,0.943
1576760265699,2019-12-19T12:57:45.699,0.178,0.186,-0.006,0.945
1576760265720,2019-12-19T12:57:45.720,0.199,0.137,-0.035,0.946
1576760265739,2019-12-19T12:57:45.739,0.218,0.097,-0.022,0.960
1576760265759,2019-12-19T12:57:45.759,0.238,0.085,-0.018,0.956
1576760265778,2019-12-19T12:57:45.778,0.257,0.060,-0.017,0.945
1576760265799,2019-12-19T12:57:45.799,0.278,0.099,-0.031,0.956
1576760265818,2019-12-19T12:57:45.818,0.297,0.159,-0.047,0.950
1576760265838,2019-12-19T12:57:45.838,0.317,0.161,-0.103,0.938
1576760265859,2019-12-19T12:57:45.859,0.338,0.151,-0.116,0.958
1576760265878,2019-12-19T12:57:45.878,0.357,0.142,-0.102,0.957
1576760265898,2019-12-19T12:57:45.898,0.377,0.078,-0.124,0.936
1576760265918,2019-12-19T12:57:45.918,0.397,0.074,-0.156,0.982
1576760265938,2019-12-19T12:57:45.938,0.417,0.109,-0.148,0.999
1576760265957,2019-12-19T12:57:45.957,0.436,0.101,-0.168,0.947
1576760265978,2019-12-19T12:57:45.978,0.457,0.168,-0.085,0.946
1576760265998,2019-12-19T12:57:45.998,0.477,0.247,-0.075,0.955
1576760266017,2019-12-19T12:57:46.017,0.496,0.240,-0.057,0.938
1576760266038,2019-12-19T12:57:46.038,0.517,0.216,-0.028,0.923
1576760266057,2019-12-19T12:57:46.057,0.536,0.198,-0.020,0.941
1576760266077,2019-12-19T12:57:46.077,0.556,0.177,0.002,0.968
1576760266096,2019-12-19T12:57:46.096,0.575,0.160,0.031,0.989
1576760266117,2019-12-19T12:57:46.117,0.596,0.096,0.064,1.004
1576760266137,2019-12-19T12:57:46.137,0.616,0.001,0.075,1.009
1576760266156,2019-12-19T12:57:46.156,0.635,-0.070,0.067,0.997
1576760266177,2019-12-19T12:57:46.177,0.656,-0.123,0.037,0.967
1576760266196,2019-12-19T12:57:46.196,0.675,-0.103,0.060,0.972
1576760266216,2019-12-19T12:57:46.216,0.695,-0.034,0.089,1.048
1576760266235,2019-12-19T12:57:46.235,0.714,-0.055,0.068,1.063
1576760266256,2019-12-19T12:57:46.256,0.735,-0.110,0.029,1.025
1576760266275,2019-12-19T12:57:46.275,0.754,-0.085,0.014,1.052
1576760266295,2019-12-19T12:57:46.295,0.774,-0.040,-0.066,1.094
1576760266316,2019-12-19T12:57:46.316,0.795,0.016,-0.231,1.103
1576760266335,2019-12-19T12:57:46.335,0.814,0.095,-0.347,1.121
1576760266355,2019-12-19T12:57:46.355,0.834,0.192,-0.351,1.054
1576760266375,2019-12-19T12:57:46.375,0.854,0.266,-0.315,0.988
1576760266395,2019-12-19T12:57:46.395,0.874,0.281,-0.277,0.937
1576760266414,2019-12-19T12:57:46.414,0.893,0.270,-0.268,0.846
1576760266435,2019-12-19T12:57:46.435,0.914,0.234,-0.249,0.745
1576760266455,2019-12-19T12:57:46.455,0.934,0.192,-0.209,0.647
1576760266474,2019-12-19T12:57:46.474,0.953,0.207,-0.159,0.591
1576760266495,2019-12-19T12:57:46.495,0.974,0.170,-0.108,0.611
1576760266514,2019-12-19T12:57:46.514,0.993,0.009,-0.038,0.727
1576760266534,2019-12-19T12:57:46.534,1.013,-0.106,0.078,0.823
1576760266553,2019-12-19T12:57:46.553,1.032,0.018,0.155,0.840
1576760266574,2019-12-19T12:57:46.574,1.053,0.152,0.204,0.864
1576760266594,2019-12-19T12:57:46.594,1.073,0.213,0.263,0.964
1576760266613,2019-12-19T12:57:46.613,1.092,0.147,0.285,0.996
1576760266634,2019-12-19T12:57:46.634,1.113,0.106,0.261,0.967
1576760266653,2019-12-19T12:57:46.653,1.132,0.081,0.223,0.912
1576760266673,2019-12-19T12:57:46.673,1.152,0.074,0.144,0.884
1576760266692,2019-12-19T12:57:46.692,1.171,-0.016,-0.018,1.156
1576760266713,2019-12-19T12:57:46.713,1.192,0.242,0.473,1.693
1576760266733,2019-12-19T12:57:46.733,1.212,0.042,-0.033,1.087
1576760266752,2019-12-19T12:57:46.752,1.231,0.086,-0.043,0.874
1576760266773,2019-12-19T12:57:46.773,1.252,-0.017,-0.036,0.926
1576760266792,2019-12-19T12:57:46.792,1.271,-0.080,-0.040,0.908
1576760266813,2019-12-19T12:57:46.813,1.292,-0.027,-0.029,0.956
1576760266832,2019-12-19T12:57:46.832,1.311,0.032,-0.027,0.980
1576760266852,2019-12-19T12:57:46.852,1.331,0.040,-0.018,0.961
1576760266873,2019-12-19T12:57:46.873,1.352,0.065,-0.002,0.987
1576760266892,2019-12-19T12:57:46.892,1.371,0.020,0.002,0.972
1576760266912,2019-12-19T12:57:46.912,1.391,0.005,-0.001,0.956
1576760266931,2019-12-19T12:57:46.931,1.410,0.002,-0.004,0.950
1576760266952,2019-12-19T12:57:46.952,1.431,0.009,0.001,0.975
1576760266971,2019-12-19T12:57:46.971,1.450,0.005,-0.012,0.967
1576760266991,2019-12-19T12:57:46.991,1.470,0.009,-0.016,0.955
1576760267012,2019-12-19T12:57:47.012,1.491,0.021,-0.016,0.963
1576760267031,2019-12-19T12:57:47.031,1.510,0.012,-0.013,0.973
1576760267051,2019-12-19T12:57:47.051,1.530,-0.007,-0.020,0.963
1576760267070,2019-12-19T12:57:47.070,1.549,-0.010,-0.021,0.960
1576760267091,2019-12-19T12:57:47.091,1.570,0.010,-0.014,0.963
1576760267110,2019-12-19T12:57:47.110,1.589,0.024,-0.010,0.963
1576760267130,2019-12-19T12:57:47.130,1.609,0.022,-0.009,0.961
1576760267151,2019-12-19T12:57:47.151,1.630,0.022,-0.009,0.966
1576760267170,2019-12-19T12:57:47.170,1.649,0.024,-0.008,0.962
1576760267190,2019-12-19T12:57:47.190,1.669,0.019,-0.010,0.961
1576760267209,2019-12-19T12:57:47.209,1.688,0.016,-0.013,0.963
1576760267230,2019-12-19T12:57:47.230,1.709,0.015,-0.015,0.967
1576760267249,2019-12-19T12:57:47.249,1.728,0.019,-0.016,0.964
1576760267270,2019-12-19T12:57:47.270,1.749,0.017,-0.018,0.963
1576760267289,2019-12-19T12:57:47.289,1.768,0.014,-0.019,0.963
1576760267309,2019-12-19T12:57:47.309,1.788,0.013,-0.021,0.963
1576760267330,2019-12-19T12:57:47.330,1.809,0.014,-0.018,0.961
1576760267349,2019-12-19T12:57:47.349,1.828,0.010,-0.017,0.962
1576760267369,2019-12-19T12:57:47.369,1.848,0.009,-0.018,0.962
1576760267388,2019-12-19T12:57:47.388,1.867,0.017,-0.017,0.959
1576760267409,2019-12-19T12:57:47.409,1.888,0.017,-0.019,0.960
1576760267428,2019-12-19T12:57:47.428,1.907,0.017,-0.019,0.962
1576760267448,2019-12-19T12:57:47.448,1.927,0.021,-0.019,0.966
1576760267469,2019-12-19T12:57:47.469,1.948,0.024,-0.018,0.964
1576760267488,2019-12-19T12:57:47.488,1.967,0.023,-0.019,0.961
1576760267508,2019-12-19T12:57:47.508,1.987,0.024,-0.018,0.964
1576760267527,2019-12-19T12:57:47.527,2.006,0.022,-0.018,0.963
1576760267548,2019-12-19T12:57:47.548,2.027,0.019,-0.021,0.961
1576760267567,2019-12-19T12:57:47.567,2.046,0.018,-0.021,0.961
1576760267587,2019-12-19T12:57:47.587,2.066,0.014,-0.021,0.964
1576760267608,2019-12-19T12:57:47.608,2.087,0.018,-0.023,0.964
1576760267627,2019-12-19T12:57:47.627,2.106,0.020,-0.023,0.961
1576760267647,2019-12-19T12:57:47.647,2.126,0.020,-0.023,0.963
1576760267667,2019-12-19T12:57:47.667,2.146,0.019,-0.019,0.964
1576760267687,2019-12-19T12:57:47.687,2.166,0.018,-0.022,0.960
1576760267706,2019-12-19T12:57:47.706,2.185,0.021,-0.020,0.963
1576760267727,2019-12-19T12:57:47.727,2.206,0.025,-0.020,0.965
1576760267747,2019-12-19T12:57:47.747,2.226,0.025,-0.021,0.962
1576760267766,2019-12-19T12:57:47.766,2.245,0.020,-0.021,0.962
1576760267787,2019-12-19T12:57:47.787,2.266,0.017,-0.021,0.964
1576760267806,2019-12-19T12:57:47.806,2.285,0.017,-0.021,0.962
1576760267826,2019-12-19T12:57:47.826,2.305,0.017,-0.019,0.961
1576760267845,2019-12-19T12:57:47.845,2.324,0.020,-0.017,0.963
1576760267866,2019-12-19T12:57:47.866,2.345,0.021,-0.017,0.963
1576760267886,2019-12-19T12:57:47.886,2.365,0.021,-0.016,0.962
1576760267905,2019-12-19T12:57:47.905,2.384,0.021,-0.017,0.963
1576760267926,2019-12-19T12:57:47.926,2.405,0.022,-0.016,0.962
1576760267945,2019-12-19T12:57:47.945,2.424,0.018,-0.017,0.961
1576760267965,2019-12-19T12:57:47.965,2.444,0.016,-0.016,0.961
1576760267984,2019-12-19T12:57:47.984,2.463,0.018,-0.015,0.964
1576760268005,2019-12-19T12:57:48.005,2.484,0.022,-0.016,0.963
1576760268025,2019-12-19T12:57:48.025,2.504,0.023,-0.014,0.963
1576760268044,2019-12-19T12:57:48.044,2.523,0.024,-0.015,0.962
1576760268065,2019-12-19T12:57:48.065,2.544,0.024,-0.013,0.962
1576760268084,2019-12-19T12:57:48.084,2.563,0.021,-0.014,0.962
1576760268105,2019-12-19T12:57:48.105,2.584,0.020,-0.015,0.963
1576760268124,2019-12-19T12:57:48.124,2.603,0.022,-0.015,0.962
1576760268144,2019-12-19T12:57:48.144,2.623,0.020,-0.014,0.963
1576760268165,2019-12-19T12:57:48.165,2.644,0.019,-0.014,0.962
1576760268184,2019-12-19T12:57:48.184,2.663,0.023,-0.015,0.962
1576760268204,2019-12-19T12:57:48.204,2.683,0.022,-0.015,0.961
1576760268223,2019-12-19T12:57:48.223,2.702,0.020,-0.015,0.962
1576760268244,2019-12-19T12:57:48.244,2.723,0.021,-0.017,0.962
1576760268263,2019-12-19T12:57:48.263,2.742,0.023,-0.015,0.961
1576760268283,2019-12-19T12:57:48.283,2.762,0.021,-0.016,0.963
1576760268302,2019-12-19T12:57:48.302,2.781,0.025,-0.013,0.965
1576760268323,2019-12-19T12:57:48.323,2.802,0.015,-0.019,0.958
1576760268343,2019-12-19T12:57:48.343,2.822,0.023,-0.016,0.963
1576760268362,2019-12-19T12:57:48.362,2.841,0.025,-0.017,0.963
1576760268383,2019-12-19T12:57:48.383,2.862,0.018,-0.018,0.962
1576760268402,2019-12-19T12:57:48.402,2.881,0.020,-0.017,0.959
1576760268422,2019-12-19T12:57:48.422,2.901,0.021,-0.016,0.963
1576760268441,2019-12-19T12:57:48.441,2.920,0.019,-0.018,0.961
1576760268462,2019-12-19T12:57:48.462,2.941,0.027,-0.017,0.959
1576760268482,2019-12-19T12:57:48.482,2.961,0.030,-0.018,0.965
1576760268501,2019-12-19T12:57:48.501,2.980,0.033,-0.018,0.963
1576760268522,2019-12-19T12:57:48.522,3.001,0.038,-0.022,0.959
1576760268541,2019-12-19T12:57:48.541,3.020,0.061,-0.022,0.963
1576760268562,2019-12-19T12:57:48.562,3.041,0.059,-0.019,0.957
1576760268581,2019-12-19T12:57:48.581,3.060,-0.015,-0.007,0.973
1576760268601,2019-12-19T12:57:48.601,3.080,-0.017,-0.011,0.968
1576760268622,2019-12-19T12:57:48.622,3.101,-0.031,-0.019,0.956
1576760268641,2019-12-19T12:57:48.641,3.120,-0.034,-0.014,0.966
1576760268661,2019-12-19T12:57:48.661,3.140,-0.047,-0.011,0.969
