epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1576836142983,2019-12-20T10:02:22.983,0.000,-0.270,-0.063,0.874
1576836143003,2019-12-20T10:02:23.003,0.020,-0.267,-0.021,0.886
1576836143022,2019-12-20T10:02:23.022,0.039,-0.245,0.020,0.892
1576836143043,2019-12-20T10:02:23.043,0.060,-0.260,0.049,0.847
1576836143062,2019-12-20T10:02:23.062,0.079,-0.255,0.089,0.777
1576836143082,2019-12-20T10:02:23.082,0.099,-0.282,0.114,0.739
1576836143101,2019-12-20T10:02:23.101,0.118,-0.435,0.078,0.776
1576836143122,2019-12-20T10:02:23.122,0.139,-0.659,0.113,0.825
1576836143142,2019-12-20T10:02:23.142,0.159,-0.728,0.125,0.865
1576836143162,2019-12-20T10:02:23.162,0.179,-0.538,0.095,0.877
1576836143182,2019-12-20T10:02:23.182,0.199,-0.554,0.170,0.813
1576836143201,2019-12-20T10:02:23.201,0.218,-0.562,0.152,0.814
1576836143222,2019-12-20T10:02:23.222,0.239,-0.571,0.115,0.854
1576836143241,2019-12-20T10:02:23.241,0.258,-0.586,0.076,0.888
1576836143261,2019-12-20T10:02:23.261,0.278,-0.548,0.032,0.873
1576836143282,2019-12-20T10:02:23.282,0.299,-0.460,0.038,0.820
1576836143301,2019-12-20T10:02:23.301,0.318,-0.366,0.027,0.879
1576836143321,2019-12-20T10:02:23.321,0.338,-0.266,0.004,0.947
1576836143340,2019-12-20T10:02:23.340,0.357,-0.271,-0.021,0.924
1576836143361,2019-12-20T10:02:23.361,0.378,-0.142,0.103,1.024
1576836143380,2019-12-20T10:02:23.380,0.397,0.004,0.018,0.991
1576836143400,2019-12-20T10:02:23.400,0.417,-0.028,-0.034,0.972
1576836143421,2019-12-20T10:02:23.421,0.438,-0.060,0.003,0.975
1576836143440,2019-12-20T10:02:23.440,0.457,-0.134,-0.028,0.963
1576836143460,2019-12-20T10:02:23.460,0.477,-0.147,-0.005,0.941
1576836143479,2019-12-20T10:02:23.479,0.496,-0.180,0.046,0.926
1576836143500,2019-12-20T10:02:23.500,0.517,-0.194,0.038,0.943
1576836143519,2019-12-20T10:02:23.519,0.536,-0.172,0.036,0.949
1576836143539,2019-12-20T10:02:23.539,0.556,-0.152,0.037,0.947
1576836143558,2019-12-20T10:02:23.558,0.575,-0.156,0.031,0.949
1576836143579,2019-12-20T10:02:23.579,0.596,-0.173,0.027,0.950
1576836143600,2019-12-20T10:02:23.600,0.617,-0.177,0.025,0.942
1576836143619,2019-12-20T10:02:23.619,0.636,-0.172,0.025,0.941
1576836143639,2019-12-20T10:02:23.639,0.656,-0.170,0.024,0.946
1576836143658,2019-12-20T10:02:23.658,0.675,-0.169,0.025,0.947
1576836143679,2019-12-20T10:02:23.679,0.696,-0.164,0.028,0.945
1576836143698,2019-12-20T10:02:23.698,0.715,-0.162,0.025,0.948
1576836143718,2019-12-20T10:02:23.718,0.735,-0.165,0.024,0.947
1576836143739,2019-12-20T10:02:23.739,0.756,-0.167,0.025,0.946
1576836143758,2019-12-20T10:02:23.758,0.775,-0.167,0.027,0.943
1576836143778,2019-12-20T10:02:23.778,0.795,-0.168,0.027,0.946
1576836143797,2019-12-20T10:02:23.797,0.814,-0.166,0.024,0.949
1576836143818,2019-12-20T10:02:23.818,0.835,-0.167,0.023,0.947
1576836143837,2019-12-20T10:02:23.837,0.854,-0.164,0.026,0.945
1576836143857,2019-12-20T10:02:23.857,0.874,-0.164,0.025,0.949
1576836143878,2019-12-20T10:02:23.878,0.895,-0.170,0.023,0.946
1576836143897,2019-12-20T10:02:23.897,0.914,-0.170,0.022,0.943
1576836143917,2019-12-20T10:02:23.917,0.934,-0.170,0.022,0.943
1576836143936,2019-12-20T10:02:23.936,0.953,-0.165,0.025,0.944
1576836143957,2019-12-20T10:02:23.957,0.974,-0.159,0.026,0.948
1576836143976,2019-12-20T10:02:23.976,0.993,-0.163,0.023,0.947
1576836143996,2019-12-20T10:02:23.996,1.013,-0.170,0.023,0.946
1576836144017,2019-12-20T10:02:24.017,1.034,-0.170,0.024,0.944
1576836144036,2019-12-20T10:02:24.036,1.053,-0.165,0.024,0.945
1576836144057,2019-12-20T10:02:24.057,1.074,-0.162,0.024,0.947
1576836144076,2019-12-20T10:02:24.076,1.093,-0.166,0.025,0.946
1576836144096,2019-12-20T10:02:24.096,1.113,-0.169,0.024,0.946
1576836144115,2019-12-20T10:02:24.115,1.132,-0.172,0.024,0.944
1576836144136,2019-12-20T10:02:24.136,1.153,-0.167,0.024,0.945
1576836144156,2019-12-20T10:02:24.156,1.173,-0.163,0.025,0.947
1576836144175,2019-12-20T10:02:24.175,1.192,-0.164,0.026,0.946
1576836144196,2019-12-20T10:02:24.196,1.213,-0.164,0.025,0.946
1576836144215,2019-12-20T10:02:24.215,1.232,-0.167,0.026,0.945
1576836144235,2019-12-20T10:02:24.235,1.252,-0.171,0.027,0.944
1576836144254,2019-12-20T10:02:24.254,1.271,-0.172,0.025,0.946
1576836144275,2019-12-20T10:02:24.275,1.292,-0.164,0.026,0.946
1576836144294,2019-12-20T10:02:24.294,1.311,-0.164,0.028,0.948
1576836144314,2019-12-20T10:02:24.314,1.331,-0.170,0.029,0.947
1576836144335,2019-12-20T10:02:24.335,1.352,-0.171,0.029,0.944
1576836144354,2019-12-20T10:02:24.354,1.371,-0.165,0.028,0.946
1576836144374,2019-12-20T10:02:24.374,1.391,-0.163,0.027,0.947
1576836144393,2019-12-20T10:02:24.393,1.410,-0.165,0.028,0.947
1576836144414,2019-12-20T10:02:24.414,1.431,-0.169,0.029,0.946
1576836144433,2019-12-20T10:02:24.433,1.450,-0.169,0.029,0.945
1576836144454,2019-12-20T10:02:24.454,1.471,-0.168,0.028,0.944
1576836144474,2019-12-20T10:02:24.474,1.491,-0.169,0.028,0.946
1576836144493,2019-12-20T10:02:24.493,1.510,-0.169,0.029,0.946
1576836144514,2019-12-20T10:02:24.514,1.531,-0.167,0.028,0.946
1576836144533,2019-12-20T10:02:24.533,1.550,-0.166,0.028,0.945
1576836144553,2019-12-20T10:02:24.553,1.570,-0.164,0.029,0.948
1576836144572,2019-12-20T10:02:24.572,1.589,-0.168,0.029,0.946
1576836144593,2019-12-20T10:02:24.593,1.610,-0.172,0.030,0.943
1576836144613,2019-12-20T10:02:24.613,1.630,-0.172,0.031,0.944
1576836144632,2019-12-20T10:02:24.632,1.649,-0.166,0.030,0.947
1576836144653,2019-12-20T10:02:24.653,1.670,-0.161,0.029,0.949
1576836144672,2019-12-20T10:02:24.672,1.689,-0.166,0.029,0.945
1576836144692,2019-12-20T10:02:24.692,1.709,-0.173,0.028,0.944
1576836144711,2019-12-20T10:02:24.711,1.728,-0.172,0.030,0.945
1576836144732,2019-12-20T10:02:24.732,1.749,-0.169,0.030,0.945
1576836144752,2019-12-20T10:02:24.752,1.769,-0.167,0.029,0.946
1576836144771,2019-12-20T10:02:24.771,1.788,-0.171,0.030,0.945
1576836144792,2019-12-20T10:02:24.792,1.809,-0.169,0.030,0.945
1576836144811,2019-12-20T10:02:24.811,1.828,-0.168,0.028,0.946
1576836144831,2019-12-20T10:02:24.831,1.848,-0.167,0.028,0.945
1576836144850,2019-12-20T10:02:24.850,1.867,-0.167,0.030,0.945
1576836144871,2019-12-20T10:02:24.871,1.888,-0.172,0.030,0.945
1576836144891,2019-12-20T10:02:24.891,1.908,-0.170,0.032,0.946
1576836144911,2019-12-20T10:02:24.911,1.928,-0.168,0.032,0.945
1576836144931,2019-12-20T10:02:24.931,1.948,-0.170,0.029,0.945
1576836144950,2019-12-20T10:02:24.950,1.967,-0.169,0.029,0.946
1576836144971,2019-12-20T10:02:24.971,1.988,-0.168,0.029,0.943
1576836144990,2019-12-20T10:02:24.990,2.007,-0.169,0.030,0.942
1576836145010,2019-12-20T10:02:25.010,2.027,-0.171,0.029,0.948
1576836145031,2019-12-20T10:02:25.031,2.048,-0.168,0.030,0.947
1576836145050,2019-12-20T10:02:25.050,2.067,-0.164,0.031,0.947
1576836145070,2019-12-20T10:02:25.070,2.087,-0.166,0.030,0.946
1576836145089,2019-12-20T10:02:25.089,2.106,-0.169,0.029,0.946
1576836145110,2019-12-20T10:02:25.110,2.127,-0.167,0.030,0.943
1576836145129,2019-12-20T10:02:25.129,2.146,-0.166,0.031,0.944
1576836145149,2019-12-20T10:02:25.149,2.166,-0.169,0.031,0.946
1576836145168,2019-12-20T10:02:25.168,2.185,-0.170,0.030,0.946
1576836145189,2019-12-20T10:02:25.189,2.206,-0.169,0.030,0.944
1576836145209,2019-12-20T10:02:25.209,2.226,-0.167,0.031,0.946
1576836145228,2019-12-20T10:02:25.228,2.245,-0.171,0.030,0.945
1576836145249,2019-12-20T10:02:25.249,2.266,-0.170,0.030,0.944
1576836145268,2019-12-20T10:02:25.268,2.285,-0.170,0.028,0.944
1576836145288,2019-12-20T10:02:25.288,2.305,-0.171,0.029,0.943
1576836145308,2019-12-20T10:02:25.308,2.325,-0.169,0.031,0.948
1576836145328,2019-12-20T10:02:25.328,2.345,-0.168,0.029,0.946
1576836145349,2019-12-20T10:02:25.349,2.366,-0.169,0.029,0.944
1576836145368,2019-12-20T10:02:25.368,2.385,-0.167,0.028,0.945
1576836145388,2019-12-20T10:02:25.388,2.405,-0.165,0.028,0.945
1576836145407,2019-12-20T10:02:25.407,2.424,-0.167,0.029,0.944
1576836145428,2019-12-20T10:02:25.428,2.445,-0.171,0.031,0.942
1576836145447,2019-12-20T10:02:25.447,2.464,-0.173,0.029,0.945
1576836145467,2019-12-20T10:02:25.467,2.484,-0.165,0.029,0.949
1576836145488,2019-12-20T10:02:25.488,2.505,-0.162,0.030,0.947
1576836145507,2019-12-20T10:02:25.507,2.524,-0.168,0.029,0.944
1576836145527,2019-12-20T10:02:25.527,2.544,-0.172,0.028,0.946
1576836145546,2019-12-20T10:02:25.546,2.563,-0.168,0.027,0.947
1576836145567,2019-12-20T10:02:25.567,2.584,-0.166,0.029,0.946
1576836145586,2019-12-20T10:02:25.586,2.603,-0.172,0.029,0.945
1576836145606,2019-12-20T10:02:25.606,2.623,-0.172,0.030,0.945
