epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1578262935873,2020-01-05T22:22:15.873,0.000,-0.074,-1.001,-0.063
1578262935894,2020-01-05T22:22:15.894,0.021,-0.073,-1.011,-0.063
1578262935913,2020-01-05T22:22:15.913,0.040,-0.072,-1.007,-0.062
1578262935933,2020-01-05T22:22:15.933,0.060,-0.076,-1.006,-0.062
1578262935953,2020-01-05T22:22:15.953,0.080,-0.078,-1.008,-0.060
1578262935973,2020-01-05T22:22:15.973,0.100,-0.079,-1.008,-0.060
1578262935992,2020-01-05T22:22:15.992,0.119,-0.082,-1.006,-0.058
1578262936013,2020-01-05T22:22:16.013,0.140,-0.086,-1.007,-0.055
1578262936033,2020-01-05T22:22:16.033,0.160,-0.088,-1.004,-0.054
1578262936052,2020-01-05T22:22:16.052,0.179,-0.092,-1.004,-0.052
1578262936073,2020-01-05T22:22:16.073,0.200,-0.097,-1.001,-0.051
1578262936092,2020-01-05T22:22:16.092,0.219,-0.101,-1.003,-0.050
1578262936112,2020-01-05T22:22:16.112,0.239,-0.097,-1.003,-0.048
1578262936131,2020-01-05T22:22:16.131,0.258,-0.095,-1.003,-0.051
1578262936152,2020-01-05T22:22:16.152,0.279,-0.098,-1.004,-0.054
1578262936172,2020-01-05T22:22:16.172,0.299,-0.104,-1.003,-0.055
1578262936191,2020-01-05T22:22:16.191,0.318,-0.110,-1.002,-0.057
1578262936212,2020-01-05T22:22:16.212,0.339,-0.100,-1.003,-0.056
1578262936231,2020-01-05T22:22:16.231,0.358,-0.087,-1.004,-0.059
1578262936251,2020-01-05T22:22:16.251,0.378,-0.083,-1.005,-0.061
1578262936270,2020-01-05T22:22:16.270,0.397,-0.082,-1.008,-0.062
1578262936291,2020-01-05T22:22:16.291,0.418,-0.086,-1.007,-0.066
1578262936310,2020-01-05T22:22:16.310,0.437,-0.091,-1.006,-0.068
1578262936330,2020-01-05T22:22:16.330,0.457,-0.088,-1.007,-0.066
1578262936351,2020-01-05T22:22:16.351,0.478,-0.084,-1.006,-0.063
1578262936370,2020-01-05T22:22:16.370,0.497,-0.080,-1.006,-0.061
1578262936390,2020-01-05T22:22:16.390,0.517,-0.075,-1.006,-0.058
1578262936410,2020-01-05T22:22:16.410,0.537,-0.077,-1.006,-0.057
1578262936430,2020-01-05T22:22:16.430,0.557,-0.084,-1.006,-0.058
1578262936449,2020-01-05T22:22:16.449,0.576,-0.089,-1.005,-0.058
1578262936470,2020-01-05T22:22:16.470,0.597,-0.095,-1.004,-0.056
1578262936490,2020-01-05T22:22:16.490,0.617,-0.095,-1.004,-0.057
1578262936509,2020-01-05T22:22:16.509,0.636,-0.086,-1.003,-0.056
1578262936530,2020-01-05T22:22:16.530,0.657,-0.085,-1.004,-0.054
1578262936549,2020-01-05T22:22:16.549,0.676,-0.089,-1.005,-0.055
1578262936569,2020-01-05T22:22:16.569,0.696,-0.089,-1.003,-0.057
1578262936588,2020-01-05T22:22:16.588,0.715,-0.095,-1.005,-0.058
1578262936609,2020-01-05T22:22:16.609,0.736,-0.094,-1.006,-0.059
1578262936629,2020-01-05T22:22:16.629,0.756,-0.094,-1.004,-0.060
1578262936648,2020-01-05T22:22:16.648,0.775,-0.089,-1.004,-0.060
1578262936669,2020-01-05T22:22:16.669,0.796,-0.085,-1.006,-0.058
1578262936688,2020-01-05T22:22:16.688,0.815,-0.085,-1.006,-0.058
1578262936708,2020-01-05T22:22:16.708,0.835,-0.086,-1.008,-0.059
1578262936727,2020-01-05T22:22:16.727,0.854,-0.089,-1.006,-0.059
1578262936748,2020-01-05T22:22:16.748,0.875,-0.092,-1.004,-0.056
1578262936768,2020-01-05T22:22:16.768,0.895,-0.090,-1.005,-0.059
1578262936787,2020-01-05T22:22:16.787,0.914,-0.088,-1.004,-0.057
1578262936808,2020-01-05T22:22:16.808,0.935,-0.089,-1.004,-0.059
1578262936827,2020-01-05T22:22:16.827,0.954,-0.086,-1.005,-0.057
1578262936848,2020-01-05T22:22:16.848,0.975,-0.086,-1.005,-0.056
1578262936867,2020-01-05T22:22:16.867,0.994,-0.088,-1.005,-0.057
