epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1576685534269,2019-12-18T16:12:14.269,0.000,0.349,0.923,0.076
1576685534288,2019-12-18T16:12:14.288,0.019,0.351,0.931,0.076
1576685534309,2019-12-18T16:12:14.309,0.040,0.351,0.928,0.075
1576685534328,2019-12-18T16:12:14.328,0.059,0.350,0.927,0.076
1576685534349,2019-12-18T16:12:14.349,0.080,0.351,0.927,0.077
1576685534369,2019-12-18T16:12:14.369,0.100,0.353,0.927,0.076
1576685534388,2019-12-18T16:12:14.388,0.119,0.351,0.928,0.074
1576685534409,2019-12-18T16:12:14.409,0.140,0.352,0.927,0.075
1576685534428,2019-12-18T16:12:14.428,0.159,0.352,0.929,0.077
1576685534448,2019-12-18T16:12:14.448,0.179,0.352,0.929,0.075
1576685534467,2019-12-18T16:12:14.467,0.198,0.350,0.928,0.073
1576685534488,2019-12-18T16:12:14.488,0.219,0.350,0.929,0.077
1576685534508,2019-12-18T16:12:14.508,0.239,0.350,0.930,0.076
1576685534527,2019-12-18T16:12:14.527,0.258,0.348,0.929,0.075
1576685534548,2019-12-18T16:12:14.548,0.279,0.349,0.928,0.076
1576685534567,2019-12-18T16:12:14.567,0.298,0.350,0.928,0.076
1576685534587,2019-12-18T16:12:14.587,0.318,0.352,0.929,0.077
1576685534606,2019-12-18T16:12:14.606,0.337,0.351,0.927,0.075
1576685534627,2019-12-18T16:12:14.627,0.358,0.350,0.927,0.075
1576685534646,2019-12-18T16:12:14.646,0.377,0.349,0.930,0.077
1576685534666,2019-12-18T16:12:14.666,0.397,0.350,0.928,0.076
1576685534687,2019-12-18T16:12:14.687,0.418,0.349,0.928,0.074
1576685534706,2019-12-18T16:12:14.706,0.437,0.348,0.929,0.073
1576685534726,2019-12-18T16:12:14.726,0.457,0.349,0.930,0.070
1576685534746,2019-12-18T16:12:14.746,0.477,0.350,0.930,0.073
1576685534766,2019-12-18T16:12:14.766,0.497,0.349,0.929,0.071
1576685534785,2019-12-18T16:12:14.785,0.516,0.351,0.928,0.070
