epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1576684704202,2019-12-18T15:58:24.202,0.000,0.381,-0.057,0.904
1576684704223,2019-12-18T15:58:24.223,0.021,0.419,-0.033,0.921
1576684704242,2019-12-18T15:58:24.242,0.040,0.404,0.005,0.896
1576684704262,2019-12-18T15:58:24.262,0.060,0.371,0.085,0.897
1576684704281,2019-12-18T15:58:24.281,0.079,0.379,0.078,0.879
1576684704302,2019-12-18T15:58:24.302,0.100,0.225,0.054,0.893
1576684704322,2019-12-18T15:58:24.322,0.120,0.282,-0.010,0.899
1576684704341,2019-12-18T15:58:24.341,0.139,0.357,-0.014,0.897
1576684704362,2019-12-18T15:58:24.362,0.160,0.364,-0.014,0.895
1576684704381,2019-12-18T15:58:24.381,0.179,0.337,-0.061,0.903
1576684704401,2019-12-18T15:58:24.401,0.199,0.356,-0.092,0.906
1576684704420,2019-12-18T15:58:24.420,0.218,0.347,-0.048,0.907
1576684704441,2019-12-18T15:58:24.441,0.239,0.294,-0.026,0.917
1576684704461,2019-12-18T15:58:24.461,0.259,0.264,-0.014,0.927
1576684704480,2019-12-18T15:58:24.480,0.278,0.238,-0.005,0.930
1576684704501,2019-12-18T15:58:24.501,0.299,0.254,0.001,0.930
1576684704520,2019-12-18T15:58:24.520,0.318,0.273,0.001,0.923
1576684704541,2019-12-18T15:58:24.541,0.339,0.283,-0.009,0.922
1576684704560,2019-12-18T15:58:24.560,0.358,0.293,-0.012,0.923
1576684704580,2019-12-18T15:58:24.580,0.378,0.298,-0.011,0.923
1576684704601,2019-12-18T15:58:24.601,0.399,0.283,-0.011,0.923
1576684704620,2019-12-18T15:58:24.620,0.418,0.275,-0.011,0.923
1576684704640,2019-12-18T15:58:24.640,0.438,0.278,-0.011,0.925
1576684704659,2019-12-18T15:58:24.659,0.457,0.281,-0.013,0.923
1576684704680,2019-12-18T15:58:24.680,0.478,0.284,-0.012,0.920
1576684704699,2019-12-18T15:58:24.699,0.497,0.278,-0.009,0.921
1576684704719,2019-12-18T15:58:24.719,0.517,0.275,-0.011,0.920
1576684704738,2019-12-18T15:58:24.738,0.536,0.273,-0.011,0.925
1576684704759,2019-12-18T15:58:24.759,0.557,0.288,-0.008,0.921
1576684704779,2019-12-18T15:58:24.779,0.577,0.287,-0.008,0.921
1576684704798,2019-12-18T15:58:24.798,0.596,0.287,-0.006,0.920
1576684704819,2019-12-18T15:58:24.819,0.617,0.289,-0.008,0.920
1576684704838,2019-12-18T15:58:24.838,0.636,0.282,-0.010,0.922
1576684704858,2019-12-18T15:58:24.858,0.656,0.276,-0.009,0.927
1576684704877,2019-12-18T15:58:24.877,0.675,0.279,-0.008,0.921
1576684704898,2019-12-18T15:58:24.898,0.696,0.282,-0.009,0.922
1576684704918,2019-12-18T15:58:24.918,0.716,0.283,-0.011,0.922
1576684704937,2019-12-18T15:58:24.937,0.735,0.289,-0.010,0.922
1576684704958,2019-12-18T15:58:24.958,0.756,0.283,-0.010,0.923
1576684704977,2019-12-18T15:58:24.977,0.775,0.280,-0.009,0.923
1576684704998,2019-12-18T15:58:24.998,0.796,0.283,-0.010,0.923
1576684705017,2019-12-18T15:58:25.017,0.815,0.285,-0.013,0.921
1576684705037,2019-12-18T15:58:25.037,0.835,0.290,-0.012,0.918
1576684705058,2019-12-18T15:58:25.058,0.856,0.296,-0.011,0.918
1576684705077,2019-12-18T15:58:25.077,0.875,0.293,-0.010,0.922
1576684705097,2019-12-18T15:58:25.097,0.895,0.286,-0.011,0.921
1576684705116,2019-12-18T15:58:25.116,0.914,0.286,-0.012,0.920
1576684705137,2019-12-18T15:58:25.137,0.935,0.286,-0.011,0.921
1576684705156,2019-12-18T15:58:25.156,0.954,0.284,-0.012,0.922
1576684705176,2019-12-18T15:58:25.176,0.974,0.287,-0.013,0.919
1576684705197,2019-12-18T15:58:25.197,0.995,0.290,-0.012,0.920
1576684705216,2019-12-18T15:58:25.216,1.014,0.285,-0.012,0.922
1576684705236,2019-12-18T15:58:25.236,1.034,0.285,-0.011,0.921
1576684705255,2019-12-18T15:58:25.255,1.053,0.283,-0.011,0.922
1576684705276,2019-12-18T15:58:25.276,1.074,0.280,-0.009,0.924
1576684705295,2019-12-18T15:58:25.295,1.093,0.287,-0.012,0.922
1576684705315,2019-12-18T15:58:25.315,1.113,0.289,-0.013,0.919
1576684705334,2019-12-18T15:58:25.334,1.132,0.283,-0.011,0.923
1576684705355,2019-12-18T15:58:25.355,1.153,0.279,-0.012,0.923
1576684705375,2019-12-18T15:58:25.375,1.173,0.282,-0.009,0.921
1576684705395,2019-12-18T15:58:25.395,1.193,0.285,-0.009,0.922
1576684705415,2019-12-18T15:58:25.415,1.213,0.283,-0.011,0.920
1576684705434,2019-12-18T15:58:25.434,1.232,0.284,-0.011,0.922
1576684705455,2019-12-18T15:58:25.455,1.253,0.287,-0.012,0.925
1576684705474,2019-12-18T15:58:25.474,1.272,0.283,-0.010,0.924
1576684705494,2019-12-18T15:58:25.494,1.292,0.279,-0.010,0.922
1576684705515,2019-12-18T15:58:25.515,1.313,0.285,-0.011,0.920
1576684705534,2019-12-18T15:58:25.534,1.332,0.285,-0.012,0.922
1576684705554,2019-12-18T15:58:25.554,1.352,0.283,-0.013,0.921
1576684705573,2019-12-18T15:58:25.573,1.371,0.287,-0.012,0.919
1576684705594,2019-12-18T15:58:25.594,1.392,0.280,-0.011,0.924
1576684705613,2019-12-18T15:58:25.613,1.411,0.286,-0.011,0.924
1576684705633,2019-12-18T15:58:25.633,1.431,0.288,-0.011,0.921
1576684705654,2019-12-18T15:58:25.654,1.452,0.285,-0.013,0.922
1576684705673,2019-12-18T15:58:25.673,1.471,0.281,-0.013,0.922
1576684705693,2019-12-18T15:58:25.693,1.491,0.279,-0.013,0.922
1576684705712,2019-12-18T15:58:25.712,1.510,0.283,-0.015,0.923
1576684705733,2019-12-18T15:58:25.733,1.531,0.286,-0.014,0.922
