epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1576837009344,2019-12-20T10:16:49.344,0.000,-0.652,-0.125,0.692
1576837009364,2019-12-20T10:16:49.364,0.020,-0.646,-0.132,0.707
1576837009384,2019-12-20T10:16:49.384,0.040,-0.640,-0.134,0.703
1576837009404,2019-12-20T10:16:49.404,0.060,-0.640,-0.134,0.696
1576837009425,2019-12-20T10:16:49.425,0.081,-0.643,-0.136,0.694
1576837009444,2019-12-20T10:16:49.444,0.100,-0.647,-0.140,0.695
1576837009464,2019-12-20T10:16:49.464,0.120,-0.647,-0.139,0.696
1576837009483,2019-12-20T10:16:49.483,0.139,-0.644,-0.139,0.699
1576837009504,2019-12-20T10:16:49.504,0.160,-0.642,-0.143,0.701
1576837009523,2019-12-20T10:16:49.523,0.179,-0.633,-0.144,0.707
1576837009543,2019-12-20T10:16:49.543,0.199,-0.624,-0.142,0.714
1576837009564,2019-12-20T10:16:49.564,0.220,-0.623,-0.140,0.715
1576837009583,2019-12-20T10:16:49.583,0.239,-0.622,-0.141,0.714
1576837009603,2019-12-20T10:16:49.603,0.259,-0.635,-0.134,0.709
1576837009622,2019-12-20T10:16:49.622,0.278,-0.649,-0.137,0.698
1576837009643,2019-12-20T10:16:49.643,0.299,-0.650,-0.140,0.698
1576837009662,2019-12-20T10:16:49.662,0.318,-0.639,-0.139,0.708
1576837009682,2019-12-20T10:16:49.682,0.338,-0.631,-0.139,0.713
1576837009703,2019-12-20T10:16:49.703,0.359,-0.625,-0.137,0.714
1576837009722,2019-12-20T10:16:49.722,0.378,-0.631,-0.140,0.712
1576837009742,2019-12-20T10:16:49.742,0.398,-0.640,-0.139,0.712
1576837009761,2019-12-20T10:16:49.761,0.417,-0.643,-0.140,0.702
1576837009782,2019-12-20T10:16:49.782,0.438,-0.653,-0.146,0.690
1576837009801,2019-12-20T10:16:49.801,0.457,-0.659,-0.147,0.691
1576837009822,2019-12-20T10:16:49.822,0.478,-0.650,-0.141,0.696
1576837009842,2019-12-20T10:16:49.842,0.498,-0.643,-0.139,0.699
1576837009861,2019-12-20T10:16:49.861,0.517,-0.642,-0.142,0.700
1576837009882,2019-12-20T10:16:49.882,0.538,-0.645,-0.141,0.699
1576837009901,2019-12-20T10:16:49.901,0.557,-0.646,-0.139,0.699
1576837009921,2019-12-20T10:16:49.921,0.577,-0.647,-0.139,0.700
1576837009940,2019-12-20T10:16:49.940,0.596,-0.648,-0.140,0.700
1576837009961,2019-12-20T10:16:49.961,0.617,-0.650,-0.139,0.697
1576837009981,2019-12-20T10:16:49.981,0.637,-0.651,-0.140,0.694
1576837010000,2019-12-20T10:16:50.000,0.656,-0.652,-0.141,0.692
1576837010021,2019-12-20T10:16:50.021,0.677,-0.653,-0.139,0.692
1576837010040,2019-12-20T10:16:50.040,0.696,-0.653,-0.140,0.692
1576837010060,2019-12-20T10:16:50.060,0.716,-0.658,-0.140,0.690
1576837010079,2019-12-20T10:16:50.079,0.735,-0.660,-0.141,0.689
1576837010100,2019-12-20T10:16:50.100,0.756,-0.662,-0.139,0.688
1576837010119,2019-12-20T10:16:50.119,0.775,-0.656,-0.140,0.691
1576837010139,2019-12-20T10:16:50.139,0.795,-0.659,-0.140,0.691
1576837010160,2019-12-20T10:16:50.160,0.816,-0.662,-0.141,0.689
1576837010179,2019-12-20T10:16:50.179,0.835,-0.657,-0.143,0.692
1576837010199,2019-12-20T10:16:50.199,0.855,-0.647,-0.140,0.695
1576837010218,2019-12-20T10:16:50.218,0.874,-0.650,-0.137,0.694
1576837010239,2019-12-20T10:16:50.239,0.895,-0.654,-0.140,0.692
1576837010258,2019-12-20T10:16:50.258,0.914,-0.656,-0.140,0.690
1576837010279,2019-12-20T10:16:50.279,0.935,-0.656,-0.140,0.688
1576837010299,2019-12-20T10:16:50.299,0.955,-0.658,-0.141,0.688
1576837010318,2019-12-20T10:16:50.318,0.974,-0.659,-0.141,0.691
1576837010339,2019-12-20T10:16:50.339,0.995,-0.651,-0.141,0.697
1576837010358,2019-12-20T10:16:50.358,1.014,-0.642,-0.145,0.703
1576837010378,2019-12-20T10:16:50.378,1.034,-0.641,-0.140,0.698
1576837010397,2019-12-20T10:16:50.397,1.053,-0.647,-0.143,0.694
1576837010418,2019-12-20T10:16:50.418,1.074,-0.653,-0.141,0.692
1576837010438,2019-12-20T10:16:50.438,1.094,-0.654,-0.142,0.693
1576837010457,2019-12-20T10:16:50.457,1.113,-0.652,-0.141,0.695
1576837010478,2019-12-20T10:16:50.478,1.134,-0.650,-0.141,0.695
