epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1576835842475,2019-12-20T09:57:22.475,0.000,0.348,0.089,0.743
1576835842496,2019-12-20T09:57:22.496,0.021,0.356,0.093,0.742
1576835842515,2019-12-20T09:57:22.515,0.040,0.354,0.122,0.762
1576835842535,2019-12-20T09:57:22.535,0.060,0.324,0.150,0.766
1576835842554,2019-12-20T09:57:22.554,0.079,0.619,0.008,1.016
1576835842575,2019-12-20T09:57:22.575,0.100,0.507,0.421,1.353
1576835842594,2019-12-20T09:57:22.594,0.119,0.427,0.122,1.024
1576835842614,2019-12-20T09:57:22.614,0.139,0.396,0.018,0.830
1576835842635,2019-12-20T09:57:22.635,0.160,0.296,0.072,0.927
1576835842654,2019-12-20T09:57:22.654,0.179,0.295,0.046,0.908
1576835842674,2019-12-20T09:57:22.674,0.199,0.298,0.035,0.908
1576835842693,2019-12-20T09:57:22.693,0.218,0.316,0.047,0.906
1576835842714,2019-12-20T09:57:22.714,0.239,0.343,0.062,0.905
1576835842733,2019-12-20T09:57:22.733,0.258,0.305,0.068,0.925
1576835842753,2019-12-20T09:57:22.753,0.278,0.219,0.060,0.939
1576835842774,2019-12-20T09:57:22.774,0.299,0.189,0.056,0.926
1576835842793,2019-12-20T09:57:22.793,0.318,0.236,0.075,0.928
1576835842813,2019-12-20T09:57:22.813,0.338,0.267,0.054,0.937
1576835842832,2019-12-20T09:57:22.832,0.357,0.273,0.046,0.930
1576835842853,2019-12-20T09:57:22.853,0.378,0.290,0.041,0.916
1576835842872,2019-12-20T09:57:22.872,0.397,0.302,0.054,0.919
1576835842893,2019-12-20T09:57:22.893,0.418,0.291,0.057,0.921
1576835842913,2019-12-20T09:57:22.913,0.438,0.279,0.054,0.921
1576835842932,2019-12-20T09:57:22.932,0.457,0.273,0.059,0.927
1576835842953,2019-12-20T09:57:22.953,0.478,0.247,0.060,0.927
1576835842972,2019-12-20T09:57:22.972,0.497,0.244,0.063,0.931
1576835842992,2019-12-20T09:57:22.992,0.517,0.239,0.058,0.930
1576835843011,2019-12-20T09:57:23.011,0.536,0.254,0.062,0.927
1576835843032,2019-12-20T09:57:23.032,0.557,0.261,0.064,0.929
1576835843051,2019-12-20T09:57:23.051,0.576,0.263,0.075,0.924
1576835843071,2019-12-20T09:57:23.071,0.596,0.254,0.052,0.931
1576835843092,2019-12-20T09:57:23.092,0.617,0.257,0.065,0.929
1576835843111,2019-12-20T09:57:23.111,0.636,0.250,0.061,0.929
1576835843131,2019-12-20T09:57:23.131,0.656,0.255,0.065,0.928
1576835843150,2019-12-20T09:57:23.150,0.675,0.260,0.066,0.927
1576835843171,2019-12-20T09:57:23.171,0.696,0.259,0.068,0.930
1576835843190,2019-12-20T09:57:23.190,0.715,0.252,0.063,0.929
1576835843210,2019-12-20T09:57:23.210,0.735,0.249,0.060,0.928
1576835843231,2019-12-20T09:57:23.231,0.756,0.249,0.066,0.930
1576835843250,2019-12-20T09:57:23.250,0.775,0.252,0.070,0.932
1576835843270,2019-12-20T09:57:23.270,0.795,0.251,0.065,0.928
1576835843289,2019-12-20T09:57:23.289,0.814,0.250,0.064,0.928
1576835843310,2019-12-20T09:57:23.310,0.835,0.258,0.062,0.928
1576835843329,2019-12-20T09:57:23.329,0.854,0.260,0.067,0.929
1576835843350,2019-12-20T09:57:23.350,0.875,0.264,0.064,0.926
1576835843370,2019-12-20T09:57:23.370,0.895,0.254,0.061,0.926
1576835843389,2019-12-20T09:57:23.389,0.914,0.251,0.064,0.928
1576835843410,2019-12-20T09:57:23.410,0.935,0.247,0.063,0.930
1576835843429,2019-12-20T09:57:23.429,0.954,0.256,0.063,0.928
1576835843449,2019-12-20T09:57:23.449,0.974,0.260,0.061,0.930
1576835843468,2019-12-20T09:57:23.468,0.993,0.267,0.060,0.929
1576835843489,2019-12-20T09:57:23.489,1.014,0.257,0.056,0.928
1576835843508,2019-12-20T09:57:23.508,1.033,0.249,0.056,0.930
1576835843528,2019-12-20T09:57:23.528,1.053,0.255,0.057,0.929
1576835843549,2019-12-20T09:57:23.549,1.074,0.261,0.057,0.928
1576835843568,2019-12-20T09:57:23.568,1.093,0.262,0.055,0.928
1576835843588,2019-12-20T09:57:23.588,1.113,0.256,0.054,0.926
1576835843607,2019-12-20T09:57:23.607,1.132,0.252,0.053,0.929
1576835843628,2019-12-20T09:57:23.628,1.153,0.253,0.056,0.931
1576835843647,2019-12-20T09:57:23.647,1.172,0.261,0.055,0.928
1576835843667,2019-12-20T09:57:23.667,1.192,0.261,0.054,0.927
1576835843688,2019-12-20T09:57:23.688,1.213,0.260,0.055,0.928
1576835843707,2019-12-20T09:57:23.707,1.232,0.260,0.058,0.929
1576835843727,2019-12-20T09:57:23.727,1.252,0.262,0.057,0.928
