epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1572643803359,2019-11-01T21:30:03.359,0.000,-0.206,-0.186,-1.005
1572643803378,2019-11-01T21:30:03.378,0.019,-0.211,-0.190,-1.012
1572643803399,2019-11-01T21:30:03.399,0.040,-0.211,-0.190,-1.010
1572643803419,2019-11-01T21:30:03.419,0.060,-0.211,-0.187,-1.010
1572643803438,2019-11-01T21:30:03.438,0.079,-0.208,-0.186,-1.010
1572643803459,2019-11-01T21:30:03.459,0.100,-0.207,-0.186,-1.018
1572643803478,2019-11-01T21:30:03.478,0.119,-0.208,-0.188,-1.022
1572643803499,2019-11-01T21:30:03.499,0.140,-0.211,-0.188,-1.023
1572643803518,2019-11-01T21:30:03.518,0.159,-0.211,-0.188,-1.023
1572643803538,2019-11-01T21:30:03.538,0.179,-0.215,-0.189,-1.019
1572643803559,2019-11-01T21:30:03.559,0.200,-0.215,-0.189,-1.011
1572643803578,2019-11-01T21:30:03.578,0.219,-0.212,-0.192,-1.000
1572643803598,2019-11-01T21:30:03.598,0.239,-0.212,-0.189,-0.999
1572643803617,2019-11-01T21:30:03.617,0.258,-0.218,-0.182,-1.001
1572643803638,2019-11-01T21:30:03.638,0.279,-0.222,-0.186,-1.005
1572643803657,2019-11-01T21:30:03.657,0.298,-0.220,-0.188,-1.009
1572643803677,2019-11-01T21:30:03.677,0.318,-0.215,-0.189,-1.009
1572643803696,2019-11-01T21:30:03.696,0.337,-0.211,-0.191,-1.009
1572643803717,2019-11-01T21:30:03.717,0.358,-0.209,-0.191,-1.014
1572643803737,2019-11-01T21:30:03.737,0.378,-0.211,-0.189,-1.014
1572643803756,2019-11-01T21:30:03.756,0.397,-0.211,-0.188,-1.012
1572643803777,2019-11-01T21:30:03.777,0.418,-0.208,-0.184,-1.012
1572643803796,2019-11-01T21:30:03.796,0.437,-0.208,-0.185,-1.010
1572643803816,2019-11-01T21:30:03.816,0.457,-0.215,-0.184,-1.006
1572643803835,2019-11-01T21:30:03.835,0.476,-0.217,-0.188,-1.012
1572643803856,2019-11-01T21:30:03.856,0.497,-0.217,-0.189,-1.017
1572643803876,2019-11-01T21:30:03.876,0.517,-0.214,-0.192,-1.018
1572643803895,2019-11-01T21:30:03.895,0.536,-0.212,-0.191,-1.021
1572643803916,2019-11-01T21:30:03.916,0.557,-0.216,-0.189,-1.019
1572643803935,2019-11-01T21:30:03.935,0.576,-0.222,-0.188,-1.020
1572643803956,2019-11-01T21:30:03.956,0.597,-0.221,-0.188,-1.018
1572643803975,2019-11-01T21:30:03.975,0.616,-0.217,-0.189,-1.022
1572643803995,2019-11-01T21:30:03.995,0.636,-0.214,-0.191,-1.017
1572643804016,2019-11-01T21:30:04.016,0.657,-0.212,-0.190,-1.014
1572643804035,2019-11-01T21:30:04.035,0.676,-0.211,-0.186,-1.012
1572643804055,2019-11-01T21:30:04.055,0.696,-0.211,-0.186,-1.013
1572643804074,2019-11-01T21:30:04.074,0.715,-0.215,-0.185,-1.013
1572643804095,2019-11-01T21:30:04.095,0.736,-0.217,-0.185,-1.013
1572643804114,2019-11-01T21:30:04.114,0.755,-0.221,-0.184,-1.011
1572643804134,2019-11-01T21:30:04.134,0.775,-0.224,-0.182,-1.004
1572643804153,2019-11-01T21:30:04.153,0.794,-0.221,-0.181,-1.003
1572643804174,2019-11-01T21:30:04.174,0.815,-0.219,-0.184,-1.006
1572643804194,2019-11-01T21:30:04.194,0.835,-0.220,-0.184,-1.005
1572643804213,2019-11-01T21:30:04.213,0.854,-0.218,-0.181,-1.002
1572643804234,2019-11-01T21:30:04.234,0.875,-0.221,-0.183,-1.002
1572643804253,2019-11-01T21:30:04.253,0.894,-0.219,-0.183,-1.004
1572643804273,2019-11-01T21:30:04.273,0.914,-0.219,-0.183,-1.004
1572643804292,2019-11-01T21:30:04.292,0.933,-0.220,-0.184,-1.005
1572643804313,2019-11-01T21:30:04.313,0.954,-0.215,-0.179,-1.006
1572643804333,2019-11-01T21:30:04.333,0.974,-0.212,-0.180,-1.003
1572643804353,2019-11-01T21:30:04.353,0.994,-0.213,-0.179,-1.004
1572643804373,2019-11-01T21:30:04.373,1.014,-0.211,-0.180,-1.006
1572643804392,2019-11-01T21:30:04.392,1.033,-0.209,-0.182,-1.008
1572643804413,2019-11-01T21:30:04.413,1.054,-0.205,-0.183,-1.015
1572643804432,2019-11-01T21:30:04.432,1.073,-0.207,-0.181,-1.015
1572643804452,2019-11-01T21:30:04.452,1.093,-0.203,-0.177,-1.017
1572643804473,2019-11-01T21:30:04.473,1.114,-0.198,-0.178,-1.013
1572643804492,2019-11-01T21:30:04.492,1.133,-0.199,-0.184,-1.016
1572643804512,2019-11-01T21:30:04.512,1.153,-0.203,-0.185,-1.017
1572643804531,2019-11-01T21:30:04.531,1.172,-0.206,-0.183,-1.015
1572643804552,2019-11-01T21:30:04.552,1.193,-0.208,-0.180,-1.014
1572643804571,2019-11-01T21:30:04.571,1.212,-0.206,-0.180,-1.016
1572643804591,2019-11-01T21:30:04.591,1.232,-0.207,-0.181,-1.017
1572643804610,2019-11-01T21:30:04.610,1.251,-0.213,-0.181,-1.019
1572643804631,2019-11-01T21:30:04.631,1.272,-0.211,-0.182,-1.022
1572643804651,2019-11-01T21:30:04.651,1.292,-0.212,-0.184,-1.026
1572643804670,2019-11-01T21:30:04.670,1.311,-0.207,-0.185,-1.022
1572643804691,2019-11-01T21:30:04.691,1.332,-0.208,-0.187,-1.018
1572643804710,2019-11-01T21:30:04.710,1.351,-0.213,-0.184,-1.012
1572643804730,2019-11-01T21:30:04.730,1.371,-0.208,-0.181,-1.015
1572643804749,2019-11-01T21:30:04.749,1.390,-0.208,-0.183,-1.020
1572643804770,2019-11-01T21:30:04.770,1.411,-0.214,-0.185,-1.017
1572643804790,2019-11-01T21:30:04.790,1.431,-0.213,-0.186,-1.014
1572643804810,2019-11-01T21:30:04.810,1.451,-0.205,-0.184,-1.007
1572643804830,2019-11-01T21:30:04.830,1.471,-0.202,-0.180,-1.010
1572643804849,2019-11-01T21:30:04.849,1.490,-0.203,-0.182,-1.015
