epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1578241345480,2020-01-05T16:22:25.480,0.000,0.747,-6.532,-1.441
1578241345499,2020-01-05T16:22:25.499,0.019,0.648,-5.358,-0.785
1578241345520,2020-01-05T16:22:25.520,0.040,0.991,1.616,-1.151
1578241345539,2020-01-05T16:22:25.539,0.059,0.976,4.383,-1.326
1578241345559,2020-01-05T16:22:25.559,0.079,0.084,-2.134,-0.648
1578241345578,2020-01-05T16:22:25.578,0.098,-1.303,-7.271,0.046
1578241345599,2020-01-05T16:22:25.599,0.119,-2.424,-6.212,0.206
1578241345619,2020-01-05T16:22:25.619,0.139,-3.880,-5.145,0.777
1578241345638,2020-01-05T16:22:25.638,0.158,-5.511,-6.174,2.005
1578241345659,2020-01-05T16:22:25.659,0.179,-6.540,-7.713,4.421
1578241345678,2020-01-05T16:22:25.678,0.198,-6.349,-6.913,6.845
1578241345699,2020-01-05T16:22:25.699,0.219,-5.922,-0.953,8.392
1578241345718,2020-01-05T16:22:25.718,0.238,-6.860,4.162,7.797
1578241345738,2020-01-05T16:22:25.738,0.258,-5.762,6.860,7.172
1578241345759,2020-01-05T16:22:25.759,0.279,-2.287,12.492,9.139
1578241345778,2020-01-05T16:22:25.778,0.298,0.076,14.383,7.752
1578241345798,2020-01-05T16:22:25.798,0.318,2.111,12.988,4.718
1578241345817,2020-01-05T16:22:25.817,0.337,3.529,12.752,3.041
1578241345838,2020-01-05T16:22:25.838,0.358,2.500,11.357,1.220
1578241345857,2020-01-05T16:22:25.857,0.377,1.677,8.407,0.229
1578241345877,2020-01-05T16:22:25.877,0.397,0.922,4.726,0.732
1578241345896,2020-01-05T16:22:25.896,0.416,-0.823,0.976,0.213
1578241345917,2020-01-05T16:22:25.917,0.437,-2.325,2.127,-1.509
1578241345937,2020-01-05T16:22:25.937,0.457,-2.096,3.453,-2.835
1578241345956,2020-01-05T16:22:25.956,0.476,-0.777,-0.739,-5.091
1578241345977,2020-01-05T16:22:25.977,0.497,0.831,-2.538,-7.835
1578241345996,2020-01-05T16:22:25.996,0.516,1.280,-5.267,-9.474
1578241346016,2020-01-05T16:22:26.016,0.536,1.059,-8.201,-7.797
1578241346035,2020-01-05T16:22:26.035,0.555,-0.572,-3.361,-2.691
1578241346056,2020-01-05T16:22:26.056,0.576,-2.226,5.267,2.104
1578241346076,2020-01-05T16:22:26.076,0.596,-2.309,3.102,2.660
1578241346095,2020-01-05T16:22:26.095,0.615,-3.796,-6.372,1.486
1578241346116,2020-01-05T16:22:26.116,0.636,-6.745,-5.930,1.143
1578241346135,2020-01-05T16:22:26.135,0.655,-8.849,1.837,1.037
1578241346156,2020-01-05T16:22:26.156,0.676,-10.099,4.375,0.495
1578241346175,2020-01-05T16:22:26.175,0.695,-10.320,0.671,-0.137
1578241346195,2020-01-05T16:22:26.195,0.715,-10.191,-4.672,-0.252
1578241346216,2020-01-05T16:22:26.216,0.736,-10.168,-4.566,-1.120
1578241346235,2020-01-05T16:22:26.235,0.755,-10.625,0.854,-2.355
1578241346255,2020-01-05T16:22:26.255,0.775,-10.724,3.460,-3.194
1578241346274,2020-01-05T16:22:26.274,0.794,-9.444,0.739,-2.828
1578241346295,2020-01-05T16:22:26.295,0.815,-8.979,-3.735,-1.738
1578241346314,2020-01-05T16:22:26.314,0.834,-8.155,-3.125,-0.884
1578241346334,2020-01-05T16:22:26.334,0.854,-7.203,0.998,-0.252
1578241346353,2020-01-05T16:22:26.353,0.873,-7.127,4.314,-0.168
1578241346374,2020-01-05T16:22:26.374,0.894,-8.255,3.780,-0.335
1578241346394,2020-01-05T16:22:26.394,0.914,-8.552,0.061,0.663
1578241346413,2020-01-05T16:22:26.413,0.933,-8.544,-2.355,2.271
1578241346434,2020-01-05T16:22:26.434,0.954,-9.398,-2.896,2.058
1578241346453,2020-01-05T16:22:26.453,0.973,-9.451,-0.678,0.389
1578241346473,2020-01-05T16:22:26.473,0.993,-8.605,1.524,-1.143
1578241346492,2020-01-05T16:22:26.492,1.012,-7.401,-0.442,-1.753
1578241346513,2020-01-05T16:22:26.513,1.033,-6.349,-3.521,-1.547
1578241346533,2020-01-05T16:22:26.533,1.053,-5.991,-1.098,-1.197
1578241346553,2020-01-05T16:22:26.553,1.073,-5.648,2.378,-1.410
1578241346573,2020-01-05T16:22:26.573,1.093,-4.718,3.056,-1.791
1578241346592,2020-01-05T16:22:26.592,1.112,-2.591,3.095,-1.486
1578241346613,2020-01-05T16:22:26.613,1.133,0.739,4.345,-0.168
1578241346632,2020-01-05T16:22:26.632,1.152,2.683,7.340,1.540
1578241346652,2020-01-05T16:22:26.652,1.172,1.814,8.194,1.829
1578241346673,2020-01-05T16:22:26.673,1.193,0.328,6.433,0.930
1578241346692,2020-01-05T16:22:26.692,1.212,0.343,4.863,0.503
