epoch (ms),time (-00:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1572644525868,2019-11-01T21:42:05.868,0.000,-0.185,0.121,-0.647
1572644525889,2019-11-01T21:42:05.889,0.021,-0.142,0.172,-0.603
1572644525908,2019-11-01T21:42:05.908,0.040,-0.067,0.290,-0.527
1572644525928,2019-11-01T21:42:05.928,0.060,0.036,0.344,-0.643
1572644525949,2019-11-01T21:42:05.949,0.081,0.180,0.397,-0.941
1572644525968,2019-11-01T21:42:05.968,0.100,0.339,0.365,-1.144
1572644525988,2019-11-01T21:42:05.988,0.120,0.314,0.326,-1.143
1572644526007,2019-11-01T21:42:06.007,0.139,0.174,0.279,-1.094
1572644526028,2019-11-01T21:42:06.028,0.160,0.098,0.180,-1.123
1572644526047,2019-11-01T21:42:06.047,0.179,0.139,0.073,-1.270
1572644526067,2019-11-01T21:42:06.067,0.199,0.208,0.004,-1.389
1572644526086,2019-11-01T21:42:06.086,0.218,0.192,-0.008,-1.382
1572644526107,2019-11-01T21:42:06.107,0.239,0.114,-0.002,-1.339
1572644526127,2019-11-01T21:42:06.127,0.259,0.073,-0.003,-1.313
1572644526147,2019-11-01T21:42:06.147,0.279,0.102,-0.018,-1.294
1572644526167,2019-11-01T21:42:06.167,0.299,0.149,-0.036,-1.253
1572644526186,2019-11-01T21:42:06.186,0.318,0.148,-0.024,-1.176
1572644526207,2019-11-01T21:42:06.207,0.339,0.115,-0.012,-1.141
1572644526226,2019-11-01T21:42:06.226,0.358,0.096,-0.013,-1.129
1572644526246,2019-11-01T21:42:06.246,0.378,0.100,-0.004,-1.102
1572644526267,2019-11-01T21:42:06.267,0.399,0.101,-0.003,-1.086
1572644526286,2019-11-01T21:42:06.286,0.418,0.092,-0.001,-1.079
1572644526306,2019-11-01T21:42:06.306,0.438,0.092,0.000,-1.066
1572644526325,2019-11-01T21:42:06.325,0.457,0.109,-0.015,-1.073
1572644526346,2019-11-01T21:42:06.346,0.478,0.119,-0.021,-1.063
1572644526365,2019-11-01T21:42:06.365,0.497,0.122,-0.041,-1.053
1572644526385,2019-11-01T21:42:06.385,0.517,0.126,-0.051,-1.035
1572644526406,2019-11-01T21:42:06.406,0.538,0.137,-0.047,-1.012
1572644526425,2019-11-01T21:42:06.425,0.557,0.149,-0.045,-1.017
1572644526445,2019-11-01T21:42:06.445,0.577,0.124,-0.050,-1.038
1572644526464,2019-11-01T21:42:06.464,0.596,0.103,-0.049,-1.031
1572644526485,2019-11-01T21:42:06.485,0.617,0.103,-0.044,-1.039
